,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.155017,0.152493,0.138754,0.151267,0.148881
Net Income From Continuing Operation Net Minority Interest,195339000.0,175433000.0,167900000.0,176175000.0,203609000.0
Reconciled Depreciation,1341000.0,1373000.0,1431000.0,1493000.0,1469000.0
EBIT,239323000.0,215147000.0,203101000.0,219031000.0,247074000.0
Net Interest Income,-8148000.0,-8148000.0,-8151000.0,-11457000.0,-7849000.0
Interest Expense,8148000.0,8148000.0,8151000.0,11457000.0,7849000.0
Normalized Income,195339000.0,175433000.0,167900000.0,176175000.0,203609000.0
Net Income From Continuing And Discontinued Operation,195339000.0,175433000.0,167900000.0,176175000.0,203609000.0
Total Expenses,94878000.0,117067000.0,144325000.0,109004000.0,79432000.0
Diluted Average Shares,101059000.0,103946000.0,106104000.0,106554000.0,106778000.0
Basic Average Shares,100037000.0,102881000.0,104963000.0,105266000.0,105657000.0
Diluted EPS,1.93,1.69,1.58,1.65,1.91
Basic EPS,1.95,1.71,1.6,1.67,1.93
Diluted NI Availto Com Stockholders,195339000.0,175433000.0,167900000.0,176175000.0,203609000.0
Net Income Common Stockholders,195339000.0,175433000.0,167900000.0,176175000.0,203609000.0
Net Income,195339000.0,175433000.0,167900000.0,176175000.0,203609000.0
Net Income Including Noncontrolling Interests,195339000.0,175433000.0,167900000.0,176175000.0,203609000.0
Net Income Continuous Operations,195339000.0,175433000.0,167900000.0,176175000.0,203609000.0
Tax Provision,35836000.0,31566000.0,27050000.0,31399000.0,35616000.0
Pretax Income,231175000.0,206999000.0,194950000.0,207574000.0,239225000.0
Other Income Expense,6708000.0,6273000.0,7228000.0,7414000.0,6548000.0
Net Non Operating Interest Income Expense,-8148000.0,-8148000.0,-8151000.0,-11457000.0,-7849000.0
Interest Expense Non Operating,8148000.0,8148000.0,8151000.0,11457000.0,7849000.0
Other Operating Expenses,6495000.0,6903000.0,-22792000.0,15916000.0,5938000.0
Selling General And Administration,30719000.0,39692000.0,34528000.0,33792000.0,33364000.0
General And Administrative Expense,30719000.0,39692000.0,34528000.0,33792000.0,33364000.0
Salaries And Wages,30719000.0,39692000.0,34528000.0,33792000.0,33364000.0
Total Revenue,326053000.0,324066000.0,339275000.0,316578000.0,318657000.0
Operating Revenue,326053000.0,324066000.0,339275000.0,316578000.0,318657000.0
Loss Adjustment Expense,17055000.0,31287000.0,40975000.0,30666000.0,-334000.0
Net Policyholder Benefits And Claims,17055000.0,31287000.0,40975000.0,30666000.0,-334000.0
