,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.189797,0.233,0.215914,0.223,0.193,,
Total Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,141796000.0,144558000.0,148291000.0,151892000.0,151903000.0,,
Reconciled Depreciation,26724000.0,14376000.0,25725000.0,18753000.0,19908000.0,,
EBIT,200887000.0,210939000.0,211639000.0,224783000.0,215187000.0,,
Net Interest Income,-25874000.0,-22499000.0,-22513000.0,-29391000.0,-27064000.0,,
Interest Expense,25874000.0,22499000.0,22513000.0,29391000.0,27064000.0,,
Normalized Income,141796000.0,144558000.0,148291000.0,151892000.0,151903000.0,,
Net Income From Continuing And Discontinued Operation,141796000.0,144558000.0,148291000.0,151892000.0,151903000.0,,
Total Expenses,142806000.0,129246000.0,127202000.0,138000000.0,133024000.0,,
Diluted Average Shares,138360000.0,147727000.0,151912000.0,153073000.0,154399000.0,,
Basic Average Shares,137376000.0,145618000.0,150302000.0,151846000.0,153110000.0,,
Diluted EPS,1.02,0.98,0.98,0.99,0.98,,
Basic EPS,1.032174,0.99,0.99,1.0,0.99,,
Diluted NI Availto Com Stockholders,141796000.0,144558000.0,148291000.0,151892000.0,151903000.0,,
Net Income Common Stockholders,141796000.0,144558000.0,148291000.0,151892000.0,151903000.0,,
Net Income,141796000.0,144558000.0,148291000.0,151892000.0,151903000.0,,
Net Income Including Noncontrolling Interests,141796000.0,144558000.0,148291000.0,151892000.0,151903000.0,,
Net Income Continuous Operations,141796000.0,144558000.0,148291000.0,151892000.0,151903000.0,,
Tax Provision,33217000.0,43882000.0,40835000.0,43500000.0,36220000.0,,
Pretax Income,175013000.0,188440000.0,189126000.0,195392000.0,188123000.0,,
Other Income Expense,1458000.0,1040000.0,2497000.0,1522000.0,872000.0,,
Special Income Charges,0.0,0.0,0.0,0.0,0.0,,
Other Special Charges,,,0.0,,,4275000.0,
Net Non Operating Interest Income Expense,-25874000.0,-22499000.0,-22513000.0,-29391000.0,-27064000.0,,
Interest Expense Non Operating,25874000.0,22499000.0,22513000.0,29391000.0,27064000.0,,
Other Operating Expenses,89397000.0,76849000.0,87703000.0,85919000.0,91648000.0,,
Depreciation And Amortization In Income Statement,,,0.0,0.0,0.0,0.0,1371000.0
Amortization,,,0.0,0.0,0.0,0.0,1371000.0
Total Revenue,317819000.0,317686000.0,316328000.0,333392000.0,321147000.0,,
Operating Revenue,317819000.0,317686000.0,316328000.0,333392000.0,321147000.0,,
Loss Adjustment Expense,12097000.0,15167000.0,-624000.0,6889000.0,-1745000.0,,
Net Policyholder Benefits And Claims,12097000.0,15167000.0,-624000.0,6889000.0,-1745000.0,,
