,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-3816000.0,-4805725.011732,2612500.0,-648544.505132,712574.850299,
Tax Rate For Calcs,0.12,0.229939,0.125,0.140988,0.101796,
Normalized EBITDA,1288400000.0,119800000.0,303600000.0,1967600000.0,671900000.0,
Total Unusual Items,-31800000.0,-20900000.0,20900000.0,-4600000.0,7000000.0,
Total Unusual Items Excluding Goodwill,-31800000.0,-20900000.0,20900000.0,-4600000.0,7000000.0,
Net Income From Continuing Operation Net Minority Interest,819900000.0,-328200000.0,148600000.0,1431200000.0,360000000.0,
Reconciled Depreciation,343300000.0,295100000.0,291900000.0,314200000.0,313200000.0,
Reconciled Cost Of Revenue,3203100000.0,2396500000.0,2690800000.0,3169700000.0,3041100000.0,
EBITDA,1256600000.0,98900000.0,324500000.0,1963000000.0,678900000.0,
EBIT,913300000.0,-196200000.0,32600000.0,1648800000.0,365700000.0,
Net Interest Income,48700000.0,83800000.0,90200000.0,21900000.0,28100000.0,
Interest Income,48700000.0,150300000.0,90200000.0,21900000.0,28100000.0,
Normalized Income,847884000.0,-312105725.011732,130312500.0,1435151455.494868,353712574.850299,
Net Income From Continuing And Discontinued Operation,819900000.0,-328200000.0,148600000.0,1431200000.0,360000000.0,
Total Expenses,3424300000.0,2786400000.0,2926600000.0,3417100000.0,3260400000.0,
Total Operating Income As Reported,913300000.0,-489100000.0,32600000.0,1648800000.0,365700000.0,
Diluted Average Shares,535250000.0,,546500000.0,222840000.0,572300000.0,572550000.0
Basic Average Shares,531250000.0,,543300000.0,221880000.0,568950000.0,569650000.0
Diluted EPS,1.5318,,0.272,6.4225,0.629,0.0258
Basic EPS,1.5434,,0.2736,6.4505,0.6328,0.026
Diluted NI Availto Com Stockholders,819900000.0,-328200000.0,148600000.0,1431200000.0,360000000.0,
Net Income Common Stockholders,819900000.0,-328200000.0,148600000.0,1431200000.0,360000000.0,
Net Income,819900000.0,-328200000.0,148600000.0,1431200000.0,360000000.0,
Net Income Including Noncontrolling Interests,819900000.0,-328200000.0,148600000.0,1431200000.0,360000000.0,
Net Income Continuous Operations,819900000.0,-328200000.0,148600000.0,1431200000.0,360000000.0,
Tax Provision,110300000.0,-98000000.0,-4900000.0,234900000.0,40800000.0,
Pretax Income,930200000.0,-426200000.0,143700000.0,1666100000.0,400800000.0,
Other Income Expense,-31800000.0,-20900000.0,20900000.0,-4600000.0,7000000.0,
Gain On Sale Of Security,-31800000.0,-20900000.0,20900000.0,-4600000.0,7000000.0,
Net Non Operating Interest Income Expense,48700000.0,83800000.0,90200000.0,21900000.0,28100000.0,
Interest Income Non Operating,48700000.0,150300000.0,90200000.0,21900000.0,28100000.0,
Operating Income,913300000.0,-489100000.0,32600000.0,1648800000.0,365700000.0,
Operating Expense,221200000.0,389900000.0,235800000.0,247400000.0,219300000.0,
Selling General And Administration,221200000.0,389900000.0,235800000.0,247400000.0,219300000.0,
Selling And Marketing Expense,221200000.0,175900000.0,235800000.0,247400000.0,219300000.0,
Gross Profit,1134500000.0,-99200000.0,268400000.0,1896200000.0,585000000.0,
Cost Of Revenue,3203100000.0,2396500000.0,2690800000.0,3169700000.0,3041100000.0,
Total Revenue,4337600000.0,2297300000.0,2959200000.0,5065900000.0,3626100000.0,
Operating Revenue,4337600000.0,2297300000.0,2959200000.0,5065900000.0,3626100000.0,
