,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.092063,0.001,0.21,0.21,,
Normalized EBITDA,-2640000.0,3214000.0,10455000.0,114000.0,-1915000.0,,
Net Income From Continuing Operation Net Minority Interest,-3560000.0,851000.0,7113000.0,-1287000.0,-3073000.0,,
Reconciled Depreciation,1062000.0,1014000.0,946000.0,974000.0,863000.0,,
Reconciled Cost Of Revenue,4807000.0,7038000.0,20997000.0,6262000.0,4479000.0,,
EBITDA,-2640000.0,3214000.0,10455000.0,114000.0,-1915000.0,,
EBIT,-3702000.0,2200000.0,9509000.0,-860000.0,-2778000.0,,
Net Interest Income,278000.0,-1255000.0,-2342000.0,-337000.0,-431000.0,,
Interest Expense,,1255000.0,2342000.0,337000.0,431000.0,285000.0,
Normalized Income,-3560000.0,851000.0,7113000.0,-1287000.0,-3073000.0,,
Net Income From Continuing And Discontinued Operation,-3560000.0,851000.0,7113000.0,-1287000.0,-3073000.0,,
Total Expenses,14821000.0,13448000.0,31304000.0,13600000.0,11905000.0,,
Total Operating Income As Reported,-3702000.0,2127000.0,9436000.0,-861000.0,-2778000.0,,
Diluted Average Shares,16992358.0,18518000.0,17774000.0,15721000.0,15702144.0,,
Basic Average Shares,16992358.0,15958000.0,15880000.0,15721000.0,15702144.0,,
Diluted EPS,-0.21,0.04,0.34,-0.09,-0.2,,
Basic EPS,-0.21,0.04,0.38,-0.09,-0.2,,
Diluted NI Availto Com Stockholders,-3649000.0,293000.0,7024000.0,-1376000.0,-3162000.0,,
Net Income Common Stockholders,-3649000.0,293000.0,7024000.0,-1376000.0,-3162000.0,,
Preferred Stock Dividends,89000.0,90000.0,89000.0,89000.0,89000.0,,
Net Income,-3560000.0,851000.0,7113000.0,-1287000.0,-3073000.0,,
Minority Interests,-44000.0,-7000.0,-48000.0,-84000.0,-23000.0,,
Net Income Including Noncontrolling Interests,-3516000.0,858000.0,7161000.0,-1203000.0,-3050000.0,,
Net Income Continuous Operations,-3516000.0,858000.0,7161000.0,-1203000.0,-3050000.0,,
Tax Provision,14000.0,87000.0,6000.0,6000.0,7000.0,,
Pretax Income,-3502000.0,945000.0,7167000.0,-1197000.0,-3043000.0,,
Other Income Expense,-78000.0,73000.0,73000.0,1000.0,166000.0,,
Other Non Operating Income Expenses,-78000.0,39000.0,-65000.0,,166000.0,141000.0,
Earnings From Equity Interest,,34000.0,138000.0,1000.0,3000.0,-538000.0,
Net Non Operating Interest Income Expense,278000.0,-1255000.0,-2342000.0,-337000.0,-431000.0,,
Total Other Finance Cost,-278000.0,,,,431000.0,,
Interest Expense Non Operating,,1255000.0,2342000.0,337000.0,431000.0,285000.0,
Operating Income,-3702000.0,2127000.0,9436000.0,-861000.0,-2778000.0,,
Operating Expense,10014000.0,6410000.0,10307000.0,7338000.0,7426000.0,,
Other Operating Expenses,2209000.0,1701000.0,1457000.0,1041000.0,1030000.0,,
Other Taxes,,,,,,0.0,0.0
Depreciation Amortization Depletion Income Statement,1062000.0,1014000.0,946000.0,974000.0,863000.0,,
Depreciation And Amortization In Income Statement,1062000.0,1014000.0,946000.0,974000.0,863000.0,,
Amortization,957000.0,896000.0,806000.0,815000.0,709000.0,,
Amortization Of Intangibles Income Statement,957000.0,896000.0,806000.0,815000.0,709000.0,,
Depreciation Income Statement,105000.0,118000.0,140000.0,159000.0,154000.0,,
Selling General And Administration,6743000.0,3695000.0,7904000.0,5323000.0,5533000.0,,
General And Administrative Expense,6743000.0,3695000.0,7904000.0,5323000.0,5533000.0,,
Other Gand A,1196000.0,778000.0,832000.0,732000.0,1012000.0,,
Salaries And Wages,5547000.0,2917000.0,7072000.0,4591000.0,4521000.0,,
Gross Profit,6312000.0,8537000.0,19743000.0,6477000.0,4648000.0,,
Cost Of Revenue,4807000.0,7038000.0,20997000.0,6262000.0,4479000.0,,
Total Revenue,11119000.0,15575000.0,40740000.0,12739000.0,9127000.0,,
Operating Revenue,11117000.0,15468000.0,40667000.0,12739000.0,9097000.0,,
