,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,49350000.0,840000.0,12284482.758621,1170000.0,20370000.0
Tax Rate For Calcs,0.21,0.21,0.163793,0.003,0.21
Normalized EBITDA,4065000000.0,2889000000.0,1826000000.0,4743000000.0,3426000000.0
Total Unusual Items,235000000.0,4000000.0,75000000.0,390000000.0,97000000.0
Total Unusual Items Excluding Goodwill,235000000.0,4000000.0,75000000.0,390000000.0,97000000.0
Net Income From Continuing Operation Net Minority Interest,2028000000.0,833000000.0,1203000000.0,1852000000.0,1622000000.0
Reconciled Depreciation,1857000000.0,1176000000.0,1582000000.0,1720000000.0,1471000000.0
Reconciled Cost Of Revenue,2320000000.0,2257000000.0,2339000000.0,2620000000.0,2389000000.0
EBITDA,4300000000.0,2893000000.0,1901000000.0,5133000000.0,3523000000.0
EBIT,2443000000.0,1717000000.0,319000000.0,3413000000.0,2052000000.0
Net Interest Income,-1060000000.0,-1774000000.0,725000000.0,-1817000000.0,-820000000.0
Interest Expense,1060000000.0,1774000000.0,-725000000.0,1817000000.0,820000000.0
Normalized Income,1842350000.0,829840000.0,1140284482.758621,1463170000.0,1545370000.0
Net Income From Continuing And Discontinued Operation,2028000000.0,833000000.0,1203000000.0,1852000000.0,1622000000.0
Total Expenses,4807000000.0,4027000000.0,4478000000.0,4942000000.0,4428000000.0
Total Operating Income As Reported,1911000000.0,2256000000.0,941000000.0,2856000000.0,1670000000.0
Diluted Average Shares,2061300000.0,2060700000.0,2062000000.0,2061400000.0,2058200000.0
Basic Average Shares,2056700000.0,2055500000.0,2057000000.0,2053500000.0,2052500000.0
Diluted EPS,0.98,0.4,0.58,0.9,0.79
Basic EPS,0.99,0.41,0.584832,0.9,0.79
Diluted NI Availto Com Stockholders,2028000000.0,833000000.0,1203000000.0,1852000000.0,1622000000.0
Net Income Common Stockholders,2028000000.0,833000000.0,1203000000.0,1852000000.0,1622000000.0
Net Income,2028000000.0,833000000.0,1203000000.0,1852000000.0,1622000000.0
Minority Interests,389000000.0,369000000.0,330000000.0,261000000.0,326000000.0
Net Income Including Noncontrolling Interests,1639000000.0,464000000.0,873000000.0,1591000000.0,1296000000.0
Net Income Continuous Operations,1639000000.0,464000000.0,873000000.0,1591000000.0,1296000000.0
Tax Provision,-256000000.0,-521000000.0,171000000.0,5000000.0,-64000000.0
Pretax Income,1383000000.0,-57000000.0,1044000000.0,1596000000.0,1232000000.0
Other Income Expense,550000000.0,-503000000.0,-588000000.0,788000000.0,411000000.0
Other Non Operating Income Expenses,138000000.0,139000000.0,182000000.0,161000000.0,155000000.0
Special Income Charges,62000000.0,74000000.0,85000000.0,281000000.0,70000000.0
Gain On Sale Of Business,18000000.0,36000000.0,34000000.0,231000000.0,29000000.0
Other Special Charges,-44000000.0,-38000000.0,-51000000.0,-50000000.0,-41000000.0
Earnings From Equity Interest,177000000.0,-646000000.0,-845000000.0,237000000.0,159000000.0
Gain On Sale Of Security,173000000.0,-70000000.0,-10000000.0,109000000.0,27000000.0
Net Non Operating Interest Income Expense,-1060000000.0,-1774000000.0,725000000.0,-1817000000.0,-820000000.0
Interest Expense Non Operating,1060000000.0,1774000000.0,-725000000.0,1817000000.0,820000000.0
Operating Income,1893000000.0,2220000000.0,907000000.0,2625000000.0,1641000000.0
Operating Expense,2403000000.0,1689000000.0,2070000000.0,2244000000.0,1977000000.0
Other Taxes,630000000.0,594000000.0,557000000.0,602000000.0,568000000.0
Depreciation Amortization Depletion Income Statement,1773000000.0,1095000000.0,1513000000.0,1642000000.0,1409000000.0
Depreciation And Amortization In Income Statement,1773000000.0,1095000000.0,1513000000.0,1642000000.0,1409000000.0
Gross Profit,4296000000.0,3909000000.0,2977000000.0,4869000000.0,3618000000.0
Cost Of Revenue,2404000000.0,2338000000.0,2408000000.0,2698000000.0,2451000000.0
Total Revenue,6700000000.0,6247000000.0,5385000000.0,7567000000.0,6069000000.0
Operating Revenue,6700000000.0,6247000000.0,5385000000.0,7567000000.0,6069000000.0
