,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-2179395.233514,934650.0,-270521.196609,,
Tax Rate For Calcs,0.0,0.0,0.088853,0.15,0.205407,,
Normalized EBITDA,18626000.0,4525000.0,-33338000.0,-8262000.0,11138000.0,,
Total Unusual Items,6000.0,-3215000.0,-24528000.0,6231000.0,-1317000.0,,
Total Unusual Items Excluding Goodwill,6000.0,-3215000.0,-24528000.0,6231000.0,-1317000.0,,
Net Income From Continuing Operation Net Minority Interest,2885000.0,-14707000.0,-67142000.0,-19328000.0,-5772000.0,,
Reconciled Depreciation,13949000.0,14187000.0,14032000.0,13970000.0,14139000.0,,
Reconciled Cost Of Revenue,176139000.0,147314000.0,188047000.0,173343000.0,169343000.0,,
EBITDA,18632000.0,1310000.0,-57866000.0,-2031000.0,9821000.0,,
EBIT,4683000.0,-12877000.0,-71898000.0,-16001000.0,-4318000.0,,
Net Interest Income,-329000.0,1166000.0,13998000.0,-1740000.0,1636000.0,,
Interest Expense,1798000.0,1830000.0,1909000.0,1901000.0,1933000.0,,
Interest Income,1473000.0,3023000.0,15820000.0,194000.0,3408000.0,,
Normalized Income,2879000.0,-11492000.0,-44793395.233514,-24624350.0,-4725521.196609,,
Net Income From Continuing And Discontinued Operation,2885000.0,-14707000.0,-67142000.0,-19328000.0,-5772000.0,,
Total Expenses,241865000.0,213115000.0,254498000.0,245884000.0,239949000.0,,
Total Operating Income As Reported,5003000.0,-12053000.0,-76089000.0,-18511000.0,-4834000.0,,
Diluted Average Shares,,259127000.0,,265147000.0,263832000.0,262968000.0,
Basic Average Shares,,259127000.0,,265147000.0,263832000.0,262968000.0,
Diluted EPS,,-0.06,,-0.07,-0.02,-0.01,
Basic EPS,,-0.06,,-0.07,-0.02,-0.01,
Diluted NI Availto Com Stockholders,2885000.0,-14707000.0,-67142000.0,-19328000.0,-5772000.0,,
Net Income Common Stockholders,2885000.0,-14707000.0,-67142000.0,-19328000.0,-5772000.0,,
Net Income,2885000.0,-14707000.0,-67142000.0,-19328000.0,-5772000.0,,
Minority Interests,0.0,0.0,107000.0,8000.0,-805000.0,,
Net Income Including Noncontrolling Interests,2885000.0,-14707000.0,-67249000.0,-19336000.0,-4967000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,0.0,0.0
Net Income Continuous Operations,2885000.0,-14707000.0,-67249000.0,-19336000.0,-4967000.0,,
Tax Provision,0.0,0.0,-6558000.0,1434000.0,-1284000.0,,
Pretax Income,2885000.0,-14707000.0,-73807000.0,-17902000.0,-6251000.0,,
Other Income Expense,310000.0,-7672000.0,-90986000.0,-7170000.0,3935000.0,,
Special Income Charges,-52000.0,-3029000.0,-11635000.0,-3039000.0,-2325000.0,,
Gain On Sale Of Ppe,29000.0,59000.0,71000.0,-35000.0,-328000.0,,
Impairment Of Capital Assets,-1064000.0,1984000.0,15000000.0,-258000.0,919000.0,,
Restructuring And Mergern Acquisition,1145000.0,1104000.0,-3294000.0,3262000.0,1078000.0,,
Earnings From Equity Interest,304000.0,-4457000.0,-66458000.0,-13401000.0,5252000.0,,
Gain On Sale Of Security,58000.0,-186000.0,-12893000.0,9270000.0,1008000.0,,
Net Non Operating Interest Income Expense,-329000.0,1166000.0,13998000.0,-1740000.0,1636000.0,,
Total Other Finance Cost,4000.0,27000.0,-87000.0,33000.0,-161000.0,,
Interest Expense Non Operating,1798000.0,1830000.0,1909000.0,1901000.0,1933000.0,,
Interest Income Non Operating,1473000.0,3023000.0,15820000.0,194000.0,3408000.0,,
Operating Income,2904000.0,-8201000.0,3181000.0,-8992000.0,-11822000.0,,
Operating Expense,64697000.0,64842000.0,65618000.0,71960000.0,69986000.0,,
Depreciation Amortization Depletion Income Statement,12920000.0,13228000.0,13199000.0,13389000.0,13519000.0,,
Depreciation And Amortization In Income Statement,12920000.0,13228000.0,13199000.0,13389000.0,13519000.0,,
Research And Development,98000.0,100000.0,124000.0,76000.0,109000.0,,
Selling General And Administration,51679000.0,51514000.0,52295000.0,58495000.0,56358000.0,,
Selling And Marketing Expense,3384000.0,3767000.0,3154000.0,2813000.0,3439000.0,,
General And Administrative Expense,48295000.0,47747000.0,49141000.0,55682000.0,52919000.0,,
Other Gand A,45376000.0,46359000.0,-77253000.0,49980000.0,48036000.0,,
Salaries And Wages,2919000.0,1388000.0,126394000.0,5702000.0,4883000.0,,
Gross Profit,67601000.0,56641000.0,68799000.0,62968000.0,58164000.0,,
Cost Of Revenue,177168000.0,148273000.0,188880000.0,173924000.0,169963000.0,,
Total Revenue,244769000.0,204914000.0,257679000.0,236892000.0,228127000.0,,
Excise Taxes,12816000.0,12223000.0,16198000.0,14431000.0,14134000.0,,
Operating Revenue,257585000.0,217137000.0,273877000.0,251323000.0,242261000.0,,
