,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1046840.630037,-281449.0,-470853.83259,-452678.174762,-485755.888203
Tax Rate For Calcs,0.216603,0.217,0.213733,0.208032,0.2252
Total Unusual Items,-4833000.0,-1297000.0,-2203000.0,-2176000.0,-2157000.0
Total Unusual Items Excluding Goodwill,-4833000.0,-1297000.0,-2203000.0,-2176000.0,-2157000.0
Net Income From Continuing Operation Net Minority Interest,78733000.0,71413000.0,75804000.0,47347000.0,66615000.0
Reconciled Depreciation,11878000.0,11448000.0,9383000.0,10931000.0,9736000.0
Net Interest Income,225531000.0,212021000.0,210333000.0,209186000.0,208700000.0
Interest Expense,121834000.0,123336000.0,134629000.0,139900000.0,138265000.0
Interest Income,347365000.0,335357000.0,344962000.0,349086000.0,346965000.0
Normalized Income,82519159.369963,72428551.0,77536146.16741,49070321.825238,68286244.111797
Net Income From Continuing And Discontinued Operation,78733000.0,71413000.0,75804000.0,47347000.0,66615000.0
Diluted Average Shares,121432000.0,120201000.0,120111000.0,119952000.0,119785000.0
Basic Average Shares,121377000.0,120043000.0,119924000.0,119818000.0,119726000.0
Diluted EPS,0.63,0.58,0.61,0.38,0.54
Basic EPS,0.63,0.58,0.61,0.38,0.54
Diluted NI Availto Com Stockholders,76722000.0,69429000.0,73740000.0,45502000.0,64674000.0
Net Income Common Stockholders,76722000.0,69429000.0,73740000.0,45502000.0,64674000.0
Otherunder Preferred Stock Dividend,438000.0,411000.0,490000.0,272000.0,368000.0
Preferred Stock Dividends,1573000.0,1573000.0,1574000.0,1573000.0,1573000.0
Net Income,78733000.0,71413000.0,75804000.0,47347000.0,66615000.0
Net Income Including Noncontrolling Interests,78733000.0,71413000.0,75804000.0,47347000.0,66615000.0
Net Income Continuous Operations,78733000.0,71413000.0,75804000.0,47347000.0,66615000.0
Tax Provision,21769000.0,19746000.0,20606000.0,12437000.0,19362000.0
Pretax Income,100502000.0,91159000.0,96410000.0,59784000.0,85977000.0
Special Income Charges,-4833000.0,-1297000.0,-2203000.0,-2176000.0,-2157000.0
Restructuring And Mergern Acquisition,4833000.0,1297000.0,2203000.0,2176000.0,2157000.0
Gain On Sale Of Security,858000.0,1662000.0,1098000.0,2321000.0,2044000.0
Depreciation Amortization Depletion Income Statement,3292000.0,3286000.0,3387000.0,3528000.0,3794000.0
Depreciation And Amortization In Income Statement,3292000.0,3286000.0,3387000.0,3528000.0,3794000.0
Amortization,3292000.0,3286000.0,3387000.0,3528000.0,3794000.0
Amortization Of Intangibles Income Statement,3292000.0,3286000.0,3387000.0,3528000.0,3794000.0
Selling General And Administration,94623000.0,90790000.0,91794000.0,90577000.0,92744000.0
Selling And Marketing Expense,2881000.0,1881000.0,2145000.0,2041000.0,2459000.0
General And Administrative Expense,91742000.0,88909000.0,89649000.0,88536000.0,90285000.0
Insurance And Claims,4745000.0,4642000.0,3942000.0,5003000.0,4467000.0
Salaries And Wages,86997000.0,84267000.0,85707000.0,83533000.0,85818000.0
Total Revenue,254339000.0,242927000.0,245004000.0,210617000.0,240430000.0
Operating Revenue,254339000.0,242927000.0,245004000.0,210617000.0,240430000.0
Occupancy And Equipment,24267000.0,24628000.0,23555000.0,23937000.0,23044000.0
Professional Expense And Contract Services Expense,5609000.0,5931000.0,6268000.0,6432000.0,6044000.0
Other Non Interest Expense,9395000.0,10417000.0,9998000.0,9755000.0,14435000.0
