,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,2624735.514302,-10403157.87,-535319.594648,-4602411.24,-2423179.29,,
Tax Rate For Calcs,0.096659,0.21,0.040751,0.21,0.21,,
Normalized EBITDA,-34346869.0,53617751.0,62967872.0,15473716.0,19944238.0,,
Total Unusual Items,27154706.0,-49538847.0,-13136467.0,-21916244.0,-11538949.0,,
Total Unusual Items Excluding Goodwill,27154706.0,-49538847.0,-13136467.0,-21916244.0,-11538949.0,,
Net Income From Continuing Operation Net Minority Interest,14874202.0,-57711645.0,28972539.0,-38795486.0,-11953100.0,,
Reconciled Depreciation,8223538.0,7241989.0,8735419.0,8383055.0,8346633.0,,
Reconciled Cost Of Revenue,13184218.0,12790293.0,15592237.0,15469305.0,15157598.0,,
EBITDA,-7192163.0,4078904.0,49831405.0,-6442528.0,8405289.0,,
EBIT,-15415701.0,-3163085.0,41095986.0,-14825583.0,58656.0,,
Normalized Income,-9655768.485698,-18575955.87,41573686.405352,-21481653.24,-2837330.29,,
Net Income From Continuing And Discontinued Operation,14874202.0,-57711645.0,28972539.0,-38795486.0,-11953100.0,,
Total Expenses,41075120.0,28268205.0,40717926.0,37534110.0,28984750.0,,
Total Operating Income As Reported,11739005.0,-52368312.0,28818602.0,-36741827.0,-11480293.0,,
Diluted Average Shares,208817806.0,181413307.0,,149684237.0,128053586.0,115594710.0,
Basic Average Shares,206889826.0,181413307.0,,149684237.0,128053586.0,114594710.0,
Diluted EPS,0.07,-0.32,,-0.26,-0.09,0.43,
Basic EPS,0.07,-0.32,,-0.26,-0.09,0.44,
Diluted NI Availto Com Stockholders,14874202.0,-57711645.0,28972539.0,-38795486.0,-11953100.0,,
Net Income Common Stockholders,14874202.0,-57711645.0,28972539.0,-38795486.0,-11953100.0,,
Net Income,14874202.0,-57711645.0,28972539.0,-38795486.0,-11953100.0,,
Net Income Including Noncontrolling Interests,14874202.0,-57711645.0,28972539.0,-38795486.0,-11953100.0,,
Net Income Continuous Operations,14874202.0,-57711645.0,28972539.0,-38795486.0,-11953100.0,,
Tax Provision,1591557.0,671716.0,1230806.0,628230.0,541781.0,,
Pretax Income,16465759.0,-57039929.0,30203345.0,-38167256.0,-11411319.0,,
Other Income Expense,31881460.0,-53876844.0,-10892641.0,-23341673.0,-11469975.0,,
Other Non Operating Income Expenses,4726754.0,-4337997.0,2243826.0,-1425429.0,68974.0,,
Special Income Charges,27154706.0,-49538847.0,-13136467.0,-21916244.0,-11538949.0,,
Gain On Sale Of Ppe,27154706.0,-49538847.0,-13136467.0,-21916244.0,-11538949.0,,
Impairment Of Capital Assets,,,0.0,0.0,0.0,0.0,900576.0
Gain On Sale Of Security,,,,,,,0.0
Operating Income,-15415701.0,-3163085.0,41095986.0,-14825583.0,58656.0,,
Operating Expense,27890902.0,15477912.0,25125689.0,22064805.0,13827152.0,,
Depreciation Amortization Depletion Income Statement,8223538.0,7241989.0,8735419.0,8383055.0,8346633.0,,
Depreciation And Amortization In Income Statement,8223538.0,7241989.0,8735419.0,8383055.0,8346633.0,,
Selling General And Administration,19667364.0,8235923.0,16390270.0,13681750.0,5480519.0,,
General And Administrative Expense,19667364.0,8235923.0,16390270.0,13681750.0,5480519.0,,
Other Gand A,19667364.0,8235923.0,16390270.0,13681750.0,5480519.0,,
Gross Profit,12475201.0,12314827.0,66221675.0,7239222.0,13885808.0,,
Cost Of Revenue,13184218.0,12790293.0,15592237.0,15469305.0,15157598.0,,
Total Revenue,25659419.0,25105120.0,81813912.0,22708527.0,29043406.0,,
Operating Revenue,25321489.0,24824553.0,81263652.0,22708527.0,28950902.0,,
