,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.257616,0.385425,0.074852,0.22547,0.154526
Normalized EBITDA,152578000.0,10258000.0,233010000.0,563571000.0,157919000.0
Net Income From Continuing Operation Net Minority Interest,53352000.0,-40319000.0,140862000.0,372376000.0,56860000.0
Reconciled Depreciation,60297000.0,60326000.0,58431000.0,62519000.0,68424000.0
Reconciled Cost Of Revenue,499611000.0,418533000.0,810939000.0,864908000.0,548992000.0
EBITDA,152578000.0,10258000.0,233010000.0,563571000.0,157919000.0
EBIT,92281000.0,-50068000.0,174579000.0,501052000.0,89495000.0
Net Interest Income,-16989000.0,-13282000.0,-17347000.0,-19584000.0,-17586000.0
Interest Expense,29354000.0,29234000.0,29359000.0,29371000.0,29984000.0
Interest Income,12365000.0,15952000.0,12012000.0,9787000.0,12398000.0
Normalized Income,53352000.0,-40319000.0,140862000.0,372376000.0,56860000.0
Net Income From Continuing And Discontinued Operation,53352000.0,-40319000.0,140862000.0,372376000.0,56860000.0
Total Expenses,940063000.0,879609000.0,1488153000.0,1355563000.0,996521000.0
Total Operating Income As Reported,78499000.0,-52980000.0,158252000.0,488341000.0,83207000.0
Diluted Average Shares,325532000.0,327493000.0,336400000.0,341200000.0,344400000.0
Basic Average Shares,323529000.0,327493000.0,333600000.0,339100000.0,342200000.0
Diluted EPS,0.16,-0.12,0.42,1.09,0.17
Basic EPS,0.16,-0.12,0.42,1.1,0.17
Diluted NI Availto Com Stockholders,53352000.0,-40319000.0,140862000.0,372376000.0,56860000.0
Net Income Common Stockholders,53352000.0,-40319000.0,140862000.0,372376000.0,56860000.0
Net Income,53352000.0,-40319000.0,140862000.0,372376000.0,56860000.0
Net Income Including Noncontrolling Interests,53352000.0,-40319000.0,140862000.0,372376000.0,56860000.0
Net Income Continuous Operations,53352000.0,-40319000.0,140862000.0,372376000.0,56860000.0
Earnings From Equity Interest Net Of Tax,6636000.0,8418000.0,6512000.0,7045000.0,6545000.0
Tax Provision,16211000.0,-30565000.0,10870000.0,106350000.0,9196000.0
Pretax Income,62927000.0,-79302000.0,145220000.0,471681000.0,59511000.0
Other Income Expense,1417000.0,-13040000.0,4315000.0,2924000.0,-6110000.0
Other Non Operating Income Expenses,1417000.0,-13040000.0,4315000.0,2924000.0,-6110000.0
Net Non Operating Interest Income Expense,-16989000.0,-13282000.0,-17347000.0,-19584000.0,-17586000.0
Interest Expense Non Operating,29354000.0,29234000.0,29359000.0,29371000.0,29984000.0
Interest Income Non Operating,12365000.0,15952000.0,12012000.0,9787000.0,12398000.0
Operating Income,78499000.0,-52980000.0,158252000.0,488341000.0,83207000.0
Operating Expense,440452000.0,461076000.0,677214000.0,490655000.0,447529000.0
Selling General And Administration,440452000.0,461076000.0,677214000.0,490655000.0,447529000.0
Selling And Marketing Expense,79124000.0,70198000.0,257204000.0,104956000.0,73719000.0
General And Administrative Expense,361328000.0,390878000.0,420010000.0,385699000.0,373810000.0
Other Gand A,361328000.0,390878000.0,420010000.0,385699000.0,373810000.0
Gross Profit,518951000.0,408096000.0,835466000.0,978996000.0,530736000.0
Cost Of Revenue,499611000.0,418533000.0,810939000.0,864908000.0,548992000.0
Total Revenue,1018562000.0,826629000.0,1646405000.0,1843904000.0,1079728000.0
Operating Revenue,1018562000.0,826629000.0,1646405000.0,1843904000.0,1079728000.0
