,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,630000.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.006,0.141562,0.142,0.122223
Normalized EBITDA,-17570000.0,-14101000.0,-8274000.0,-14837000.0,-10204000.0
Total Unusual Items,3000000.0,,,,
Total Unusual Items Excluding Goodwill,3000000.0,,,,
Net Income From Continuing Operation Net Minority Interest,-15875000.0,-18200000.0,-13068000.0,-16373000.0,-13631000.0
Reconciled Depreciation,4649000.0,4743000.0,7606000.0,4927000.0,6101000.0
Reconciled Cost Of Revenue,262000.0,,,,0.0
EBITDA,-14570000.0,-14101000.0,-8274000.0,-14837000.0,-10204000.0
EBIT,-19219000.0,-18844000.0,-15880000.0,-19764000.0,-16305000.0
Net Interest Income,436000.0,537000.0,655000.0,691000.0,785000.0
Interest Income,436000.0,537000.0,655000.0,691000.0,785000.0
Normalized Income,-18245000.0,-18200000.0,-13068000.0,-16373000.0,-13631000.0
Net Income From Continuing And Discontinued Operation,-15875000.0,-18200000.0,-13068000.0,-16373000.0,-13631000.0
Total Expenses,23116000.0,22998000.0,26684000.0,23936000.0,23919000.0
Total Operating Income As Reported,-16219000.0,-18844000.0,-15880000.0,-19764000.0,-16305000.0
Diluted Average Shares,106148000.0,105622000.0,104795000.0,102393000.0,101456000.0
Basic Average Shares,106148000.0,105622000.0,104795000.0,102393000.0,101456000.0
Diluted EPS,-0.15,-0.17,-0.12,-0.16,-0.13
Basic EPS,-0.15,-0.17,-0.12,-0.16,-0.13
Diluted NI Availto Com Stockholders,-15875000.0,-18200000.0,-13068000.0,-16373000.0,-13631000.0
Net Income Common Stockholders,-15875000.0,-18200000.0,-13068000.0,-16373000.0,-13631000.0
Net Income,-15875000.0,-18200000.0,-13068000.0,-16373000.0,-13631000.0
Net Income Including Noncontrolling Interests,-15875000.0,-18200000.0,-13068000.0,-16373000.0,-13631000.0
Net Income Continuous Operations,-15875000.0,-18200000.0,-13068000.0,-16373000.0,-13631000.0
Tax Provision,119000.0,-106000.0,-2155000.0,-2708000.0,-1898000.0
Pretax Income,-15756000.0,-18306000.0,-15223000.0,-19081000.0,-15529000.0
Other Income Expense,3027000.0,1000.0,2000.0,-8000.0,-9000.0
Other Non Operating Income Expenses,27000.0,1000.0,2000.0,-8000.0,-9000.0
Special Income Charges,3000000.0,,,,
Gain On Sale Of Ppe,3000000.0,,,,
Net Non Operating Interest Income Expense,436000.0,537000.0,655000.0,691000.0,785000.0
Interest Income Non Operating,436000.0,537000.0,655000.0,691000.0,785000.0
Operating Income,-19219000.0,-18844000.0,-15880000.0,-19764000.0,-16305000.0
Operating Expense,22854000.0,22998000.0,26684000.0,23936000.0,23919000.0
Other Operating Expenses,1078000.0,-747000.0,-41000.0,146000.0,-2524000.0
Depreciation Amortization Depletion Income Statement,3228000.0,3228000.0,6059000.0,3393000.0,4543000.0
Depreciation And Amortization In Income Statement,3228000.0,3228000.0,6059000.0,3393000.0,4543000.0
Amortization,3228000.0,3228000.0,6059000.0,3393000.0,4543000.0
Amortization Of Intangibles Income Statement,3228000.0,3228000.0,6059000.0,3393000.0,4543000.0
Research And Development,10864000.0,12602000.0,13306000.0,13318000.0,13935000.0
Selling General And Administration,7684000.0,7915000.0,7360000.0,7079000.0,7965000.0
General And Administrative Expense,7684000.0,7915000.0,7360000.0,7079000.0,7965000.0
Other Gand A,7684000.0,7915000.0,7360000.0,7079000.0,7965000.0
Gross Profit,3635000.0,,,,7614000.0
Cost Of Revenue,262000.0,,,,0.0
Total Revenue,3897000.0,4154000.0,10804000.0,4172000.0,7614000.0
Operating Revenue,3897000.0,4154000.0,10804000.0,4172000.0,7614000.0
