,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-316260.0,555832.0,-1774756.947057,-113103.0,-1465380.0,
Tax Rate For Calcs,0.21,0.268,0.0767,0.059,0.21,
Normalized EBITDA,10215000.0,2724000.0,29354000.0,10966000.0,6168000.0,
Total Unusual Items,-1506000.0,2074000.0,-23139000.0,-1917000.0,-6978000.0,
Total Unusual Items Excluding Goodwill,-1506000.0,2074000.0,-23139000.0,-1917000.0,-6978000.0,
Net Income From Continuing Operation Net Minority Interest,2698000.0,3440000.0,-17185000.0,2620000.0,-12809000.0,
Reconciled Depreciation,1615000.0,1511000.0,1362000.0,1397000.0,1328000.0,
Reconciled Cost Of Revenue,26479000.0,23899000.0,21921000.0,21221000.0,18942000.0,
EBITDA,8709000.0,4798000.0,6215000.0,9049000.0,-810000.0,
EBIT,7094000.0,3287000.0,4853000.0,7652000.0,-2138000.0,
Net Interest Income,1371000.0,-299000.0,50000.0,45000.0,37000.0,
Interest Income,1371000.0,,50000.0,45000.0,37000.0,34000.0
Normalized Income,3887740.0,1921832.0,4179243.052943,4423897.0,-7296380.0,
Net Income From Continuing And Discontinued Operation,2698000.0,3440000.0,-17185000.0,2620000.0,-12809000.0,
Total Expenses,94924000.0,89777000.0,84330000.0,81152000.0,80099000.0,
Total Operating Income As Reported,7094000.0,3287000.0,4853000.0,7652000.0,-2138000.0,
Diluted Average Shares,229179000.0,224573000.0,186605000.0,203859000.0,182804000.0,
Basic Average Shares,205068000.0,197924000.0,186605000.0,183946000.0,182804000.0,
Diluted EPS,0.01,0.02,-0.09,0.01,-0.07,
Basic EPS,0.01,0.02,-0.09,0.01,-0.07,
Diluted NI Availto Com Stockholders,2698000.0,3440000.0,-17185000.0,2579000.0,-12809000.0,
Net Income Common Stockholders,2698000.0,3440000.0,-17185000.0,2579000.0,-12809000.0,
Otherunder Preferred Stock Dividend,,,,41000.0,,
Net Income,2698000.0,3440000.0,-17185000.0,2620000.0,-12809000.0,
Minority Interests,-195000.0,-126000.0,-7000.0,-308000.0,129000.0,
Net Income Including Noncontrolling Interests,2893000.0,3566000.0,-17178000.0,2928000.0,-12938000.0,
Net Income Continuous Operations,2893000.0,3566000.0,-17178000.0,2928000.0,-12938000.0,
Tax Provision,3961000.0,1307000.0,-1427000.0,183000.0,3830000.0,
Pretax Income,6854000.0,4873000.0,-18605000.0,3111000.0,-9108000.0,
Other Income Expense,-1611000.0,1885000.0,-23508000.0,-4586000.0,-7007000.0,
Other Non Operating Income Expenses,-105000.0,-189000.0,-369000.0,-2669000.0,-29000.0,
Special Income Charges,-65000.0,473000.0,-25559000.0,-4537000.0,-8670000.0,
Restructuring And Mergern Acquisition,65000.0,-473000.0,25559000.0,4537000.0,8670000.0,
Gain On Sale Of Security,-1441000.0,1601000.0,2420000.0,2620000.0,1692000.0,
Net Non Operating Interest Income Expense,1371000.0,-299000.0,50000.0,45000.0,37000.0,
Total Other Finance Cost,,299000.0,,,,-34000.0
Interest Income Non Operating,1371000.0,,50000.0,45000.0,37000.0,34000.0
Operating Income,7094000.0,3287000.0,4853000.0,7652000.0,-2138000.0,
Operating Expense,68445000.0,65878000.0,62409000.0,59931000.0,61157000.0,
Research And Development,12960000.0,12689000.0,12872000.0,12838000.0,12503000.0,
Selling General And Administration,55485000.0,53189000.0,49537000.0,47093000.0,48654000.0,
Selling And Marketing Expense,35773000.0,34522000.0,32410000.0,30050000.0,30470000.0,
General And Administrative Expense,19712000.0,18667000.0,17127000.0,17043000.0,18184000.0,
Other Gand A,19712000.0,18667000.0,17127000.0,17043000.0,18184000.0,
Gross Profit,75539000.0,69165000.0,67262000.0,67583000.0,59019000.0,
Cost Of Revenue,26479000.0,23899000.0,21921000.0,21221000.0,18942000.0,
Total Revenue,102018000.0,93064000.0,89183000.0,88804000.0,77961000.0,
Operating Revenue,102018000.0,93064000.0,89183000.0,88804000.0,77961000.0,
