,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.176458,0.21,0.21,0.21,0.21
Normalized EBITDA,3694000.0,-10983000.0,-85513000.0,20090000.0,-65735000.0
Net Income From Continuing Operation Net Minority Interest,-4326000.0,-22389000.0,-92965000.0,19753000.0,-76885000.0
Reconciled Depreciation,8407000.0,8437000.0,12121000.0,10003000.0,8915000.0
Reconciled Cost Of Revenue,260992000.0,254096000.0,270576000.0,256534000.0,237915000.0
EBITDA,3694000.0,-10983000.0,-85513000.0,20090000.0,-65735000.0
EBIT,-4713000.0,-19420000.0,-97634000.0,10087000.0,-74650000.0
Net Interest Income,4908000.0,5111000.0,6029000.0,6512000.0,2032000.0
Interest Expense,2000.0,2000.0,1000.0,0.0,11000.0
Interest Income,4910000.0,5113000.0,6030000.0,6512000.0,2043000.0
Normalized Income,-4326000.0,-22389000.0,-92965000.0,19753000.0,-76885000.0
Net Income From Continuing And Discontinued Operation,-4326000.0,-22389000.0,-92965000.0,19753000.0,-76885000.0
Total Expenses,357034000.0,352341000.0,377746000.0,356000000.0,400068000.0
Total Operating Income As Reported,-8763000.0,-26634000.0,-27706000.0,-8085000.0,-79096000.0
Diluted Average Shares,130358706.0,129598942.0,128787043.0,130817876.0,110102868.0
Basic Average Shares,130358706.0,129598942.0,128787043.0,128327971.0,110102868.0
Diluted EPS,-0.03,-0.17,-0.72,0.15,-0.7
Basic EPS,-0.03,-0.17,-0.72,0.15,-0.7
Diluted NI Availto Com Stockholders,-4367000.0,-22389000.0,-92965000.0,19753000.0,-76890000.0
Average Dilution Earnings,-3000.0,,,,-5000.0
Net Income Common Stockholders,-4364000.0,-22389000.0,-92965000.0,19753000.0,-76885000.0
Otherunder Preferred Stock Dividend,38000.0,,,,0.0
Net Income,-4326000.0,-22389000.0,-92965000.0,19753000.0,-76885000.0
Minority Interests,-443000.0,-420000.0,9598000.0,-233000.0,-317000.0
Net Income Including Noncontrolling Interests,-3883000.0,-21969000.0,-102563000.0,19986000.0,-76568000.0
Net Income Continuous Operations,-3883000.0,-21969000.0,-102563000.0,19986000.0,-76568000.0
Tax Provision,-832000.0,2547000.0,4928000.0,-9899000.0,1907000.0
Pretax Income,-4715000.0,-19422000.0,-97635000.0,10087000.0,-74661000.0
Other Income Expense,-860000.0,2101000.0,-78765000.0,11660000.0,2403000.0
Other Non Operating Income Expenses,-1367000.0,2670000.0,-10955000.0,11798000.0,2283000.0
Earnings From Equity Interest,507000.0,-569000.0,-53000.0,-138000.0,120000.0
Net Non Operating Interest Income Expense,4908000.0,5111000.0,6029000.0,6512000.0,2032000.0
Interest Expense Non Operating,2000.0,2000.0,1000.0,0.0,11000.0
Interest Income Non Operating,4910000.0,5113000.0,6030000.0,6512000.0,2043000.0
Operating Income,-8763000.0,-26634000.0,-24899000.0,-8085000.0,-79096000.0
Operating Expense,96042000.0,98245000.0,107170000.0,99466000.0,162153000.0
Selling General And Administration,96042000.0,98245000.0,107170000.0,99466000.0,162153000.0
Selling And Marketing Expense,31070000.0,31543000.0,32138000.0,32719000.0,23448000.0
General And Administrative Expense,64972000.0,66702000.0,75032000.0,66747000.0,138705000.0
Other Gand A,64972000.0,66702000.0,77839000.0,66747000.0,138705000.0
Gross Profit,87279000.0,71611000.0,82271000.0,91381000.0,83057000.0
Cost Of Revenue,260992000.0,254096000.0,270576000.0,256534000.0,237915000.0
Total Revenue,348271000.0,325707000.0,352847000.0,347915000.0,320972000.0
Operating Revenue,348271000.0,325707000.0,352847000.0,347915000.0,320972000.0
