,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,793024.830402,399616.0,968907.692308,78540.0,151892.590751
Tax Rate For Calcs,0.285056,0.224,0.161538,0.165,0.135256
Normalized EBITDA,26460000.0,25075000.0,39182000.0,37597000.0,45567000.0
Total Unusual Items,2782000.0,1784000.0,5998000.0,476000.0,1123000.0
Total Unusual Items Excluding Goodwill,2782000.0,1784000.0,5998000.0,476000.0,1123000.0
Net Income From Continuing Operation Net Minority Interest,-10855000.0,-13873000.0,-1853000.0,-9283000.0,-3478000.0
Reconciled Depreciation,41463000.0,41628000.0,43927000.0,44954000.0,46138000.0
Reconciled Cost Of Revenue,193113000.0,204336000.0,215199000.0,233821000.0,241685000.0
EBITDA,29242000.0,26859000.0,45180000.0,38073000.0,46690000.0
EBIT,-12221000.0,-14769000.0,1253000.0,-6881000.0,552000.0
Net Interest Income,-2764000.0,-2976000.0,-3231000.0,-3985000.0,-4286000.0
Interest Expense,2962000.0,3105000.0,3463000.0,4243000.0,4574000.0
Interest Income,198000.0,129000.0,232000.0,258000.0,288000.0
Normalized Income,-12843975.169598,-15257384.0,-6882092.307692,-9680460.0,-4449107.409249
Net Income From Continuing And Discontinued Operation,-10855000.0,-13873000.0,-1853000.0,-9283000.0,-3478000.0
Total Expenses,225588000.0,236102000.0,247553000.0,267476000.0,275613000.0
Rent Expense Supplemental,13343000.0,14274000.0,16163000.0,18343000.0,21688000.0
Total Operating Income As Reported,-12419000.0,-14898000.0,1021000.0,-7139000.0,264000.0
Diluted Average Shares,78142000.0,78610000.0,78507000.0,78500000.0,78981000.0
Basic Average Shares,78079000.0,78540000.0,78497000.0,78489000.0,78913000.0
Diluted EPS,-0.14,-0.18,-0.02,-0.12,-0.04
Basic EPS,-0.14,-0.18,-0.02,-0.12,-0.04
Diluted NI Availto Com Stockholders,-10855000.0,-13873000.0,-1853000.0,-9283000.0,-3478000.0
Net Income Common Stockholders,-10855000.0,-13873000.0,-1853000.0,-9283000.0,-3478000.0
Net Income,-10855000.0,-13873000.0,-1853000.0,-9283000.0,-3478000.0
Net Income Including Noncontrolling Interests,-10855000.0,-13873000.0,-1853000.0,-9283000.0,-3478000.0
Net Income Continuous Operations,-10855000.0,-13873000.0,-1853000.0,-9283000.0,-3478000.0
Tax Provision,-4328000.0,-4001000.0,-357000.0,-1841000.0,-544000.0
Pretax Income,-15183000.0,-17874000.0,-2210000.0,-11124000.0,-4022000.0
Other Income Expense,2782000.0,1784000.0,5998000.0,476000.0,1123000.0
Special Income Charges,2782000.0,1784000.0,5998000.0,476000.0,1123000.0
Gain On Sale Of Ppe,2782000.0,1784000.0,5998000.0,476000.0,1123000.0
Net Non Operating Interest Income Expense,-2764000.0,-2976000.0,-3231000.0,-3985000.0,-4286000.0
Interest Expense Non Operating,2962000.0,3105000.0,3463000.0,4243000.0,4574000.0
Interest Income Non Operating,198000.0,129000.0,232000.0,258000.0,288000.0
Operating Income,-15201000.0,-16682000.0,-4977000.0,-7615000.0,-859000.0
Operating Expense,32475000.0,31766000.0,32354000.0,33655000.0,33928000.0
Other Operating Expenses,11693000.0,12837000.0,13577000.0,14539000.0,13431000.0
Other Taxes,4422000.0,4741000.0,4834000.0,5010000.0,5255000.0
Selling General And Administration,16360000.0,14188000.0,13943000.0,14106000.0,15242000.0
General And Administrative Expense,16360000.0,14188000.0,13943000.0,14106000.0,15242000.0
Other Gand A,2206000.0,2266000.0,1972000.0,2765000.0,2270000.0
Insurance And Claims,14154000.0,11922000.0,11971000.0,11341000.0,12972000.0
Gross Profit,17274000.0,15084000.0,27377000.0,26040000.0,33069000.0
Cost Of Revenue,193113000.0,204336000.0,215199000.0,233821000.0,241685000.0
Total Revenue,210387000.0,219420000.0,242576000.0,259861000.0,274754000.0
Operating Revenue,210387000.0,219420000.0,242576000.0,259861000.0,274754000.0
