,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1730729.14445,-922950.997783,119250.0,-147463.0,-69198.230938,,
Tax Rate For Calcs,0.246402,0.233481,0.25,0.239,0.23698,,
Normalized EBITDA,269703000.0,175512000.0,178945000.0,239756000.0,274721000.0,,
Total Unusual Items,-7024000.0,-3953000.0,477000.0,-617000.0,-292000.0,,
Total Unusual Items Excluding Goodwill,-7024000.0,-3953000.0,477000.0,-617000.0,-292000.0,,
Net Income From Continuing Operation Net Minority Interest,143922000.0,77157000.0,81231000.0,130382000.0,161402000.0,,
Reconciled Depreciation,50228000.0,49610000.0,47766000.0,44807000.0,41098000.0,,
Reconciled Cost Of Revenue,462921000.0,354328000.0,415607000.0,455678000.0,453679000.0,,
EBITDA,262679000.0,171559000.0,179422000.0,239139000.0,274429000.0,,
EBIT,212451000.0,121949000.0,131656000.0,194332000.0,233331000.0,,
Net Interest Income,-16324000.0,-18108000.0,-18302000.0,-16200000.0,-15708000.0,,
Interest Expense,23029000.0,22729000.0,23094000.0,23156000.0,22824000.0,,
Interest Income,6705000.0,4621000.0,4792000.0,6956000.0,7116000.0,,
Normalized Income,149215270.85555,80187049.002217,80873250.0,130851537.0,161624801.769062,,
Net Income From Continuing And Discontinued Operation,143922000.0,77157000.0,81231000.0,130382000.0,161402000.0,,
Total Expenses,617110000.0,495354000.0,564151000.0,594617000.0,588829000.0,,
Total Operating Income As Reported,205746000.0,116981000.0,126864000.0,187376000.0,226215000.0,,
Diluted Average Shares,78122000.0,78109000.0,78115000.0,78110000.0,78282000.0,,
Basic Average Shares,77641000.0,77576000.0,77540000.0,77542000.0,77540000.0,,
Diluted EPS,1.84,0.99,1.04,1.67,2.06,,
Basic EPS,1.85,0.99,1.05,1.68,2.08,,
Diluted NI Availto Com Stockholders,143922000.0,77157000.0,81231000.0,130382000.0,161402000.0,,
Net Income Common Stockholders,143922000.0,77157000.0,81231000.0,130382000.0,161402000.0,,
Net Income,143922000.0,77157000.0,81231000.0,130382000.0,161402000.0,,
Minority Interests,-169000.0,369000.0,-1058000.0,-792000.0,-920000.0,,
Net Income Including Noncontrolling Interests,144091000.0,76788000.0,82289000.0,131174000.0,162322000.0,,
Net Income Continuous Operations,144091000.0,76788000.0,82289000.0,131174000.0,162322000.0,,
Earnings From Equity Interest Net Of Tax,1343000.0,734000.0,818000.0,918000.0,1701000.0,,
Tax Provision,46674000.0,23166000.0,27091000.0,40920000.0,49886000.0,,
Pretax Income,189422000.0,99220000.0,108562000.0,171176000.0,210507000.0,,
Other Income Expense,-7024000.0,-3079000.0,477000.0,-617000.0,-292000.0,,
Special Income Charges,-7024000.0,-3426000.0,477000.0,-617000.0,-292000.0,,
Gain On Sale Of Ppe,-7024000.0,-3426000.0,477000.0,-617000.0,-292000.0,,
Gain On Sale Of Security,,,,,,-15349000.0,4772000.0
Net Non Operating Interest Income Expense,-16324000.0,-18108000.0,-18302000.0,-16200000.0,-15708000.0,,
Interest Expense Non Operating,23029000.0,22729000.0,23094000.0,23156000.0,22824000.0,,
Interest Income Non Operating,6705000.0,4621000.0,4792000.0,6956000.0,7116000.0,,
Operating Income,212770000.0,120407000.0,126387000.0,187993000.0,226507000.0,,
Operating Expense,117668000.0,105845000.0,115207000.0,105948000.0,105947000.0,,
Depreciation Amortization Depletion Income Statement,13707000.0,14429000.0,14429000.0,11816000.0,11895000.0,,
Depreciation And Amortization In Income Statement,13707000.0,14429000.0,14429000.0,11816000.0,11895000.0,,
Amortization,13707000.0,14429000.0,14429000.0,11816000.0,11895000.0,,
Amortization Of Intangibles Income Statement,13707000.0,14429000.0,14429000.0,11816000.0,11895000.0,,
Selling General And Administration,103961000.0,91416000.0,100778000.0,94132000.0,94052000.0,,
Gross Profit,330438000.0,226252000.0,241594000.0,293941000.0,332454000.0,,
Cost Of Revenue,499442000.0,389509000.0,448944000.0,488669000.0,482882000.0,,
Total Revenue,829880000.0,615761000.0,690538000.0,782610000.0,815336000.0,,
Operating Revenue,829880000.0,615761000.0,690538000.0,782610000.0,815336000.0,,
