,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,28680000.0,27395000.0,16442000.0,24216000.0,25956000.0,
Net Income From Continuing Operation Net Minority Interest,9655000.0,9290000.0,4484000.0,10607000.0,10432000.0,
Reconciled Depreciation,9604000.0,10245000.0,5884000.0,5559000.0,5702000.0,
Reconciled Cost Of Revenue,50184000.0,52445000.0,38553000.0,39257000.0,40333000.0,
EBITDA,28680000.0,27395000.0,16442000.0,24216000.0,25956000.0,
EBIT,19076000.0,17150000.0,10558000.0,18657000.0,20254000.0,
Net Interest Income,360000.0,312000.0,2609000.0,3093000.0,2712000.0,
Interest Expense,259000.0,411000.0,129000.0,49000.0,51000.0,
Interest Income,619000.0,723000.0,2738000.0,3142000.0,2763000.0,
Normalized Income,9655000.0,9290000.0,4484000.0,10607000.0,10432000.0,
Net Income From Continuing And Discontinued Operation,9655000.0,9290000.0,4484000.0,10607000.0,10432000.0,
Total Expenses,219130000.0,233868000.0,205403000.0,184620000.0,195029000.0,
Total Operating Income As Reported,16718000.0,15671000.0,8210000.0,15601000.0,17840000.0,
Diluted Average Shares,18536000.0,19085000.0,19104000.0,19083000.0,19159000.0,
Basic Average Shares,18513000.0,19049000.0,19064000.0,19078000.0,19073000.0,
Diluted EPS,0.52,0.49,0.23,0.56,0.54,
Basic EPS,0.52,0.49,0.235208,0.56,0.55,
Diluted NI Availto Com Stockholders,9655000.0,9290000.0,4484000.0,10607000.0,10432000.0,
Net Income Common Stockholders,9655000.0,9290000.0,4484000.0,10607000.0,10432000.0,
Net Income,9655000.0,9290000.0,4484000.0,10607000.0,10432000.0,
Minority Interests,-789000.0,,,,0.0,
Net Income Including Noncontrolling Interests,10444000.0,9290000.0,4484000.0,10607000.0,10432000.0,
Net Income Continuous Operations,10444000.0,9290000.0,4484000.0,10607000.0,10432000.0,
Tax Provision,8373000.0,7449000.0,5945000.0,8001000.0,9771000.0,
Pretax Income,18817000.0,16739000.0,10429000.0,18608000.0,20203000.0,
Other Income Expense,1739000.0,756000.0,-390000.0,-86000.0,-349000.0,
Other Non Operating Income Expenses,1739000.0,756000.0,-390000.0,-86000.0,-349000.0,
Net Non Operating Interest Income Expense,360000.0,312000.0,2609000.0,3093000.0,2712000.0,
Interest Expense Non Operating,259000.0,411000.0,129000.0,49000.0,51000.0,
Interest Income Non Operating,619000.0,723000.0,2738000.0,3142000.0,2763000.0,
Operating Income,16718000.0,15671000.0,8210000.0,15601000.0,17840000.0,
Operating Expense,168946000.0,181423000.0,166850000.0,145363000.0,154696000.0,
Other Operating Expenses,87040000.0,89985000.0,93502000.0,84068000.0,90371000.0,
Selling General And Administration,81906000.0,91438000.0,73348000.0,61295000.0,64325000.0,
Selling And Marketing Expense,,,,,,95881000.0
General And Administrative Expense,,,73348000.0,61295000.0,,58664000.0
Other Gand A,,,73348000.0,61295000.0,,58664000.0
Gross Profit,185664000.0,197094000.0,175060000.0,160964000.0,172536000.0,
Cost Of Revenue,50184000.0,52445000.0,38553000.0,39257000.0,40333000.0,
Total Revenue,235848000.0,249539000.0,213613000.0,200221000.0,212869000.0,
Operating Revenue,235848000.0,249539000.0,213613000.0,200221000.0,212869000.0,
