,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-48649.335644,-6240000.0,0.0,,
Tax Rate For Calcs,0.16023,0.239,0.328712,0.208,0.370024,,
Normalized EBITDA,-6288000.0,-7540000.0,9292000.0,12706000.0,-6721000.0,,
Total Unusual Items,,,-148000.0,-30000000.0,,,0.0
Total Unusual Items Excluding Goodwill,,,-148000.0,-30000000.0,,,0.0
Net Income From Continuing Operation Net Minority Interest,-6502000.0,-7795000.0,5059000.0,-15431000.0,-4942000.0,,
Reconciled Depreciation,1011000.0,1018000.0,485000.0,1073000.0,1088000.0,,
Reconciled Cost Of Revenue,2461000.0,2482000.0,2189000.0,1833000.0,2371000.0,,
EBITDA,-6288000.0,-7540000.0,9144000.0,-17294000.0,-6721000.0,,
EBIT,-7299000.0,-8558000.0,8659000.0,-18367000.0,-7809000.0,,
Net Interest Income,527000.0,733000.0,845000.0,823000.0,1010000.0,,
Interest Expense,3000.0,3000.0,4000.0,4000.0,4000.0,,
Interest Income,530000.0,736000.0,849000.0,827000.0,1014000.0,,
Normalized Income,-6502000.0,-7795000.0,5158350.664356,8329000.0,-4942000.0,,
Net Income From Continuing And Discontinued Operation,-6502000.0,-7795000.0,5059000.0,-15431000.0,-4942000.0,,
Total Expenses,147310000.0,133670000.0,86806000.0,135700000.0,127357000.0,,
Total Operating Income As Reported,-8042000.0,-9562000.0,7821000.0,-19613000.0,-8800000.0,,
Diluted Average Shares,70381000.0,70340400.0,70203600.0,69823600.0,69794600.0,,
Basic Average Shares,70381000.0,70340400.0,70064800.0,69823600.0,69794600.0,,
Diluted EPS,-0.1,-0.1,0.05,-0.2,-0.05,,
Basic EPS,-0.1,-0.1,0.05,-0.2,-0.05,,
Diluted NI Availto Com Stockholders,-6502000.0,-7795000.0,5059000.0,-15431000.0,-4942000.0,,
Net Income Common Stockholders,-6502000.0,-7795000.0,5059000.0,-15431000.0,-4942000.0,,
Net Income,-6502000.0,-7795000.0,5059000.0,-15431000.0,-4942000.0,,
Net Income Including Noncontrolling Interests,-6502000.0,-7795000.0,5059000.0,-15431000.0,-4942000.0,,
Net Income Continuous Operations,-6502000.0,-7795000.0,5059000.0,-15431000.0,-4942000.0,,
Earnings From Equity Interest Net Of Tax,-370000.0,-1284000.0,-751000.0,-887000.0,-20000.0,,
Tax Provision,-1170000.0,-2050000.0,2845000.0,-3827000.0,-2891000.0,,
Pretax Income,-7302000.0,-8561000.0,8655000.0,-18371000.0,-7813000.0,,
Other Income Expense,213000.0,268000.0,-159000.0,-29581000.0,-23000.0,,
Other Non Operating Income Expenses,213000.0,268000.0,-11000.0,419000.0,-23000.0,,
Special Income Charges,,,-148000.0,-30000000.0,,,0.0
Impairment Of Capital Assets,,,148000.0,30000000.0,,,0.0
Net Non Operating Interest Income Expense,527000.0,733000.0,845000.0,823000.0,1010000.0,,
Interest Expense Non Operating,3000.0,3000.0,4000.0,4000.0,4000.0,,
Interest Income Non Operating,530000.0,736000.0,849000.0,827000.0,1014000.0,,
Operating Income,-8042000.0,-9562000.0,7969000.0,10387000.0,-8800000.0,,
Operating Expense,144641000.0,130951000.0,84132000.0,132794000.0,124698000.0,,
Other Operating Expenses,11784000.0,12620000.0,12463000.0,12335000.0,12075000.0,,
Depreciation Amortization Depletion Income Statement,803000.0,781000.0,0.0,0.0,800000.0,,
Depreciation And Amortization In Income Statement,803000.0,781000.0,0.0,0.0,800000.0,,
Amortization,33000.0,0.0,0.0,0.0,0.0,,
Amortization Of Intangibles Income Statement,33000.0,0.0,0.0,0.0,0.0,,
Depreciation Income Statement,770000.0,781000.0,,,800000.0,799000.0,
Selling General And Administration,132054000.0,117550000.0,71669000.0,120459000.0,111823000.0,,
Selling And Marketing Expense,123957000.0,110219000.0,63617000.0,113567000.0,102229000.0,,
General And Administrative Expense,8097000.0,7331000.0,8052000.0,6892000.0,9594000.0,,
Other Gand A,8097000.0,7331000.0,8052000.0,6892000.0,9594000.0,,
Gross Profit,136599000.0,121389000.0,92101000.0,143181000.0,115898000.0,,
Cost Of Revenue,2669000.0,2719000.0,2674000.0,2906000.0,2659000.0,,
Total Revenue,139268000.0,124108000.0,94775000.0,146087000.0,118557000.0,,
Operating Revenue,139268000.0,124108000.0,94775000.0,146087000.0,118557000.0,,
