,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.11,0.0,0.21,0.21,
Normalized EBITDA,-22847000.0,-21527000.0,-25129000.0,-21517000.0,-19798000.0,
Net Income From Continuing Operation Net Minority Interest,-21210000.0,-17436000.0,-23000000.0,-19226000.0,-1213000.0,
Reconciled Depreciation,32000.0,37000.0,39000.0,371000.0,372000.0,
EBITDA,-22847000.0,-21527000.0,-25129000.0,-21517000.0,-19798000.0,
EBIT,-22879000.0,-21564000.0,-25168000.0,-21888000.0,-20170000.0,
Net Interest Income,1690000.0,1935000.0,2287000.0,2615000.0,2801000.0,
Interest Income,1690000.0,1935000.0,2287000.0,2615000.0,2801000.0,
Normalized Income,-21210000.0,-17436000.0,-23000000.0,-19226000.0,-1213000.0,
Net Income From Continuing And Discontinued Operation,-21210000.0,-17436000.0,-23000000.0,-19226000.0,-1213000.0,
Total Expenses,22879000.0,21564000.0,25168000.0,21888000.0,20170000.0,
Total Operating Income As Reported,-22879000.0,-21564000.0,-25168000.0,-21888000.0,-20170000.0,
Diluted Average Shares,52010827.0,51952062.0,,51574027.0,51478751.0,51445862.0
Basic Average Shares,52010827.0,51952062.0,,51574027.0,51478751.0,51445862.0
Diluted EPS,-0.41,-0.34,,-0.37,-0.02,-0.3
Basic EPS,-0.41,-0.34,,-0.37,-0.02,-0.3
Diluted NI Availto Com Stockholders,-21210000.0,-17436000.0,-23000000.0,-19226000.0,-1213000.0,
Net Income Common Stockholders,-21210000.0,-17436000.0,-23000000.0,-19226000.0,-1213000.0,
Net Income,-21210000.0,-17436000.0,-23000000.0,-19226000.0,-1213000.0,
Net Income Including Noncontrolling Interests,-21210000.0,-17436000.0,-23000000.0,-19226000.0,-1213000.0,
Net Income Continuous Operations,-21210000.0,-17436000.0,-23000000.0,-19226000.0,-1213000.0,
Tax Provision,5000.0,-2197000.0,0.0,74000.0,-16173000.0,
Pretax Income,-21205000.0,-19633000.0,-23000000.0,-19152000.0,-17386000.0,
Other Income Expense,-16000.0,-4000.0,-119000.0,121000.0,-17000.0,
Other Non Operating Income Expenses,-16000.0,-4000.0,-119000.0,121000.0,-17000.0,
Net Non Operating Interest Income Expense,1690000.0,1935000.0,2287000.0,2615000.0,2801000.0,
Interest Income Non Operating,1690000.0,1935000.0,2287000.0,2615000.0,2801000.0,
Operating Income,-22879000.0,-21564000.0,-25168000.0,-21888000.0,-20170000.0,
Operating Expense,22879000.0,21564000.0,25168000.0,21888000.0,20170000.0,
Research And Development,18400000.0,17441000.0,13767000.0,16947000.0,14628000.0,
Selling General And Administration,4479000.0,4123000.0,11401000.0,4941000.0,5542000.0,
General And Administrative Expense,4479000.0,4123000.0,11401000.0,4941000.0,5542000.0,
Other Gand A,4479000.0,4123000.0,11401000.0,4941000.0,5542000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
