,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,-513455.605507,-143868.0,-51168.0,-230584.250635,-121976.0
Tax Rate For Calcs,0.233071,0.228,0.246,0.259667,0.316
Normalized EBITDA,12704000.0,6312000.0,4734000.0,9621000.0,4639000.0
Total Unusual Items,-2203000.0,-631000.0,-208000.0,-888000.0,-386000.0
Total Unusual Items Excluding Goodwill,-2203000.0,-631000.0,-208000.0,-888000.0,-386000.0
Net Income From Continuing Operation Net Minority Interest,5459000.0,3430000.0,2731000.0,5246000.0,2372000.0
Reconciled Depreciation,1378000.0,962000.0,900000.0,926000.0,718000.0
Reconciled Cost Of Revenue,94911000.0,73421000.0,75373000.0,85651000.0,64082000.0
EBITDA,10501000.0,5681000.0,4526000.0,8733000.0,4253000.0
EBIT,9123000.0,4719000.0,3626000.0,7807000.0,3535000.0
Net Interest Income,198000.0,354000.0,203000.0,167000.0,318000.0
Normalized Income,7148544.394493,3917132.0,2887832.0,5903415.749365,2636024.0
Net Income From Continuing And Discontinued Operation,5459000.0,3430000.0,2731000.0,5246000.0,2372000.0
Total Expenses,110226000.0,87357000.0,88796000.0,98977000.0,74922000.0
Total Operating Income As Reported,8514000.0,4250000.0,3503000.0,7455000.0,3289000.0
Diluted Average Shares,4476000.0,4461000.0,4438000.0,4427000.0,4414000.0
Basic Average Shares,4476000.0,4461000.0,4438000.0,4427000.0,4414000.0
Diluted EPS,1.19,0.75,0.6,1.15,0.52
Basic EPS,1.19,0.75,0.6,1.15,0.52
Diluted NI Availto Com Stockholders,5320000.0,3346000.0,2668000.0,5094000.0,2311000.0
Net Income Common Stockholders,5320000.0,3346000.0,2668000.0,5094000.0,2311000.0
Otherunder Preferred Stock Dividend,139000.0,84000.0,63000.0,152000.0,61000.0
Net Income,5459000.0,3430000.0,2731000.0,5246000.0,2372000.0
Net Income Including Noncontrolling Interests,5459000.0,3430000.0,2731000.0,5246000.0,2372000.0
Net Income Continuous Operations,5459000.0,3430000.0,2731000.0,5246000.0,2372000.0
Tax Provision,1659000.0,1012000.0,890000.0,1840000.0,1095000.0
Pretax Income,7118000.0,4442000.0,3621000.0,7086000.0,3467000.0
Other Income Expense,-2203000.0,-631000.0,-208000.0,-888000.0,-386000.0
Special Income Charges,-1761000.0,-469000.0,-123000.0,-352000.0,-246000.0
Restructuring And Mergern Acquisition,1761000.0,469000.0,123000.0,352000.0,246000.0
Gain On Sale Of Security,-442000.0,-162000.0,-85000.0,-536000.0,-140000.0
Net Non Operating Interest Income Expense,198000.0,354000.0,203000.0,167000.0,318000.0
Total Other Finance Cost,-198000.0,-354000.0,-203000.0,-167000.0,-318000.0
Operating Income,9123000.0,4719000.0,3626000.0,7807000.0,3535000.0
Operating Expense,15134000.0,13839000.0,13394000.0,13264000.0,10739000.0
Depreciation Amortization Depletion Income Statement,1197000.0,865000.0,871000.0,864000.0,617000.0
Depreciation And Amortization In Income Statement,1197000.0,865000.0,871000.0,864000.0,617000.0
Selling General And Administration,13937000.0,12974000.0,12523000.0,12400000.0,10122000.0
Gross Profit,24257000.0,18558000.0,17020000.0,21071000.0,14274000.0
Cost Of Revenue,95092000.0,73518000.0,75402000.0,85713000.0,64183000.0
Total Revenue,119349000.0,92076000.0,92422000.0,106784000.0,78457000.0
Operating Revenue,119349000.0,92076000.0,92422000.0,106784000.0,78457000.0
