,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.148936,0.26,0.253589,0.21,0.122449,
Normalized EBITDA,37200000.0,69400000.0,50100000.0,28100000.0,32800000.0,
Net Income From Continuing Operation Net Minority Interest,4000000.0,27500000.0,15600000.0,0.0,4300000.0,
Reconciled Depreciation,21800000.0,21700000.0,20900000.0,19100000.0,18100000.0,
Reconciled Cost Of Revenue,60900000.0,95000000.0,71100000.0,60200000.0,58100000.0,
EBITDA,37200000.0,69400000.0,50100000.0,28100000.0,32800000.0,
EBIT,15400000.0,47700000.0,29200000.0,9000000.0,14700000.0,
Net Interest Income,-9300000.0,-9100000.0,-7200000.0,-7400000.0,-7400000.0,
Interest Expense,10700000.0,10700000.0,8300000.0,10300000.0,9800000.0,
Interest Income,1400000.0,1600000.0,1100000.0,2900000.0,2400000.0,
Normalized Income,4000000.0,27500000.0,15600000.0,0.0,4300000.0,
Net Income From Continuing And Discontinued Operation,4000000.0,27500000.0,15600000.0,0.0,4300000.0,
Total Expenses,89300000.0,124600000.0,99300000.0,87100000.0,83300000.0,
Total Operating Income As Reported,13300000.0,46200000.0,28200000.0,5800000.0,12400000.0,
Diluted Average Shares,16200000.0,16200000.0,,16100000.0,16100000.0,16100000.0
Basic Average Shares,16200000.0,16200000.0,,16100000.0,16100000.0,16100000.0
Diluted EPS,0.25,1.69,,0.0,0.27,1.69
Basic EPS,0.25,1.69,,0.0,0.27,1.69
Diluted NI Availto Com Stockholders,4000000.0,27500000.0,15600000.0,0.0,4300000.0,
Net Income Common Stockholders,4000000.0,27500000.0,15600000.0,0.0,4300000.0,
Net Income,4000000.0,27500000.0,15600000.0,0.0,4300000.0,
Net Income Including Noncontrolling Interests,4000000.0,27500000.0,15600000.0,0.0,4300000.0,
Net Income Continuous Operations,4000000.0,27500000.0,15600000.0,0.0,4300000.0,
Tax Provision,700000.0,9500000.0,5300000.0,-1300000.0,600000.0,
Pretax Income,4700000.0,37000000.0,20900000.0,-1300000.0,4900000.0,
Other Income Expense,700000.0,-100000.0,-100000.0,300000.0,-100000.0,
Other Non Operating Income Expenses,700000.0,-100000.0,-100000.0,300000.0,-100000.0,
Net Non Operating Interest Income Expense,-9300000.0,-9100000.0,-7200000.0,-7400000.0,-7400000.0,
Interest Expense Non Operating,10700000.0,10700000.0,8300000.0,10300000.0,9800000.0,
Interest Income Non Operating,1400000.0,1600000.0,1100000.0,2900000.0,2400000.0,
Operating Income,13300000.0,46200000.0,28200000.0,5800000.0,12400000.0,
Operating Expense,28400000.0,29600000.0,28200000.0,26900000.0,25200000.0,
Other Taxes,6600000.0,7900000.0,7300000.0,7800000.0,7100000.0,
Depreciation Amortization Depletion Income Statement,21800000.0,21700000.0,20900000.0,19100000.0,18100000.0,
Depreciation And Amortization In Income Statement,21800000.0,21700000.0,20900000.0,19100000.0,18100000.0,
Gross Profit,41700000.0,75800000.0,56400000.0,32700000.0,37600000.0,
Cost Of Revenue,60900000.0,95000000.0,71100000.0,60200000.0,58100000.0,
Total Revenue,102600000.0,170800000.0,127500000.0,92900000.0,95700000.0,
Operating Revenue,102600000.0,170800000.0,127500000.0,92900000.0,95700000.0,
