,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-943143.160332,-106230.0,-894600.0,1435302.0,-871859.396168,,
Tax Rate For Calcs,0.351264,0.005,0.21,0.242,0.285949,,
Normalized EBITDA,-20056000.0,-11154000.0,-21275000.0,1508000.0,16469000.0,,
Total Unusual Items,-2685000.0,-21246000.0,-4260000.0,5931000.0,-3049000.0,,
Total Unusual Items Excluding Goodwill,-2685000.0,-21246000.0,-4260000.0,5931000.0,-3049000.0,,
Net Income From Continuing Operation Net Minority Interest,-16812000.0,-54211000.0,-34228000.0,9980000.0,7379000.0,,
Reconciled Depreciation,1975000.0,2337000.0,2375000.0,1757000.0,1522000.0,,
Reconciled Cost Of Revenue,11521000.0,14584000.0,17302000.0,20103000.0,20593000.0,,
EBITDA,-22741000.0,-32400000.0,-25535000.0,7439000.0,13420000.0,,
EBIT,-24716000.0,-34737000.0,-27910000.0,5682000.0,11898000.0,,
Net Interest Income,1366000.0,1366000.0,1553000.0,1407000.0,1422000.0,,
Interest Income,1366000.0,,,,1422000.0,1529000.0,
Normalized Income,-15070143.160332,-33071230.0,-30862600.0,5484302.0,9556140.603832,,
Net Income From Continuing And Discontinued Operation,-16812000.0,-54211000.0,-34228000.0,9980000.0,7379000.0,,
Total Expenses,69036000.0,77326000.0,76860000.0,82908000.0,87107000.0,,
Total Operating Income As Reported,-29964000.0,-57401000.0,-27910000.0,5682000.0,11898000.0,,
Diluted Average Shares,49520000.0,49344000.0,49266000.0,49731000.0,49811000.0,,
Basic Average Shares,49520000.0,49344000.0,49266000.0,49199000.0,49127000.0,,
Diluted EPS,-0.34,-1.1,-0.69,0.2,0.15,,
Basic EPS,-0.34,-1.1,-0.69,0.2,0.15,,
Diluted NI Availto Com Stockholders,-16812000.0,-54211000.0,-34228000.0,9980000.0,7379000.0,,
Net Income Common Stockholders,-16812000.0,-54211000.0,-34228000.0,9980000.0,7379000.0,,
Net Income,-16812000.0,-54211000.0,-34228000.0,9980000.0,7379000.0,,
Net Income Including Noncontrolling Interests,-16812000.0,-54211000.0,-34228000.0,9980000.0,7379000.0,,
Net Income Continuous Operations,-16812000.0,-54211000.0,-34228000.0,9980000.0,7379000.0,,
Tax Provision,-9103000.0,-275000.0,3894000.0,3179000.0,2955000.0,,
Pretax Income,-25915000.0,-54486000.0,-30334000.0,13159000.0,10334000.0,,
Other Income Expense,-2565000.0,-21115000.0,-3977000.0,6070000.0,-2986000.0,,
Other Non Operating Income Expenses,120000.0,131000.0,283000.0,139000.0,63000.0,,
Special Income Charges,-5248000.0,-22664000.0,,,0.0,0.0,
Restructuring And Mergern Acquisition,5248000.0,22664000.0,,,0.0,0.0,
Gain On Sale Of Security,2563000.0,1418000.0,-4260000.0,5931000.0,-3049000.0,,
Net Non Operating Interest Income Expense,1366000.0,1366000.0,1553000.0,1407000.0,1422000.0,,
Total Other Finance Cost,,-1366000.0,,-1407000.0,,-1529000.0,-1699000.0
Interest Income Non Operating,1366000.0,,,,1422000.0,1529000.0,
Operating Income,-24716000.0,-34737000.0,-27910000.0,5682000.0,11898000.0,,
Operating Expense,57515000.0,62742000.0,59558000.0,62805000.0,66514000.0,,
Research And Development,10263000.0,13663000.0,12042000.0,14497000.0,11868000.0,,
Selling General And Administration,47252000.0,49079000.0,47516000.0,48308000.0,54646000.0,,
Selling And Marketing Expense,26283000.0,24621000.0,26172000.0,26623000.0,31005000.0,,
General And Administrative Expense,20969000.0,24458000.0,21344000.0,21685000.0,23641000.0,,
Other Gand A,20969000.0,24458000.0,21344000.0,21685000.0,23641000.0,,
Gross Profit,32799000.0,28005000.0,31648000.0,68487000.0,78412000.0,,
Cost Of Revenue,11521000.0,14584000.0,17302000.0,20103000.0,20593000.0,,
Total Revenue,44320000.0,42589000.0,48950000.0,88590000.0,99005000.0,,
Operating Revenue,44320000.0,42589000.0,48950000.0,88590000.0,99005000.0,,
