,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-53356968.215159,-28247787.610619,6247723.132969,-5805111.821086,-12837735.849057,
Tax Rate For Calcs,0.383863,0.224189,0.178506,0.252396,0.30566,
Normalized EBITDA,2398000000.0,2663000000.0,2032000000.0,2063000000.0,2015000000.0,
Total Unusual Items,-139000000.0,-126000000.0,35000000.0,-23000000.0,-42000000.0,
Total Unusual Items Excluding Goodwill,-139000000.0,-126000000.0,35000000.0,-23000000.0,-42000000.0,
Net Income From Continuing Operation Net Minority Interest,74000000.0,106000000.0,186000000.0,0.0,35000000.0,
Reconciled Depreciation,941000000.0,960000000.0,972000000.0,854000000.0,882000000.0,
Reconciled Cost Of Revenue,3995000000.0,3964000000.0,3991000000.0,3897000000.0,3875000000.0,
EBITDA,2259000000.0,2537000000.0,2067000000.0,2040000000.0,1973000000.0,
EBIT,1318000000.0,1577000000.0,1095000000.0,1186000000.0,1091000000.0,
Net Interest Income,-909000000.0,-899000000.0,-894000000.0,-873000000.0,-826000000.0,
Interest Expense,909000000.0,899000000.0,546000000.0,873000000.0,826000000.0,
Normalized Income,159643031.784841,203752212.389381,157247723.132969,17194888.178914,64162264.150943,
Net Income From Continuing And Discontinued Operation,74000000.0,106000000.0,186000000.0,0.0,35000000.0,
Total Expenses,4103000000.0,4061000000.0,4094000000.0,4010000000.0,3967000000.0,
Diluted Average Shares,,461900000.0,,461700000.0,461500000.0,461400000.0
Basic Average Shares,,461900000.0,,461700000.0,461500000.0,461400000.0
Diluted EPS,,0.04,,-0.18,-0.1,0.1
Basic EPS,,0.04,,-0.18,-0.1,0.1
Diluted NI Availto Com Stockholders,-6000000.0,26000000.0,112000000.0,-73000000.0,-38000000.0,
Net Income Common Stockholders,-6000000.0,26000000.0,112000000.0,-73000000.0,-38000000.0,
Preferred Stock Dividends,80000000.0,80000000.0,74000000.0,73000000.0,73000000.0,
Net Income,74000000.0,106000000.0,186000000.0,0.0,35000000.0,
Minority Interests,-178000000.0,-420000000.0,-265000000.0,-234000000.0,-149000000.0,
Net Income Including Noncontrolling Interests,252000000.0,526000000.0,451000000.0,234000000.0,184000000.0,
Net Income Continuous Operations,252000000.0,526000000.0,451000000.0,234000000.0,184000000.0,
Tax Provision,157000000.0,152000000.0,98000000.0,79000000.0,81000000.0,
Pretax Income,409000000.0,678000000.0,549000000.0,313000000.0,265000000.0,
Other Income Expense,-8000000.0,246000000.0,93000000.0,-74000000.0,-80000000.0,
Other Non Operating Income Expenses,143000000.0,249000000.0,-189000000.0,-107000000.0,-133000000.0,
Earnings From Equity Interest,-12000000.0,123000000.0,247000000.0,56000000.0,95000000.0,
Gain On Sale Of Security,-139000000.0,-126000000.0,35000000.0,-23000000.0,-42000000.0,
Net Non Operating Interest Income Expense,-909000000.0,-899000000.0,-894000000.0,-873000000.0,-826000000.0,
Interest Expense Non Operating,909000000.0,899000000.0,546000000.0,873000000.0,826000000.0,
Operating Income,1326000000.0,1331000000.0,1350000000.0,1260000000.0,1171000000.0,
Operating Expense,108000000.0,97000000.0,103000000.0,113000000.0,92000000.0,
Selling General And Administration,108000000.0,97000000.0,103000000.0,113000000.0,92000000.0,
General And Administrative Expense,108000000.0,97000000.0,103000000.0,113000000.0,92000000.0,
Other Gand A,108000000.0,97000000.0,103000000.0,113000000.0,92000000.0,
Gross Profit,1434000000.0,1428000000.0,1453000000.0,1373000000.0,1263000000.0,
Cost Of Revenue,3995000000.0,3964000000.0,3991000000.0,3897000000.0,3875000000.0,
Total Revenue,5429000000.0,5392000000.0,5444000000.0,5270000000.0,5138000000.0,
Operating Revenue,5429000000.0,5392000000.0,5444000000.0,5270000000.0,5138000000.0,
