,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-106200.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.15,0.0,,
Normalized EBITDA,-4381000.0,-5600000.0,-5177000.0,-3599000.0,-3822000.0,,
Total Unusual Items,-7274000.0,-34501000.0,-17095000.0,-708000.0,406000.0,,
Total Unusual Items Excluding Goodwill,-7274000.0,-34501000.0,-17095000.0,-708000.0,406000.0,,
Net Income From Continuing Operation Net Minority Interest,-11934000.0,-40374000.0,-22545000.0,-4618000.0,-3658000.0,,
Reconciled Depreciation,42000.0,44000.0,43000.0,39000.0,39000.0,,
Reconciled Cost Of Revenue,27000.0,28000.0,27000.0,26000.0,26000.0,,
EBITDA,-11655000.0,-40101000.0,-22272000.0,-4307000.0,-3416000.0,,
EBIT,-11697000.0,-40145000.0,-22315000.0,-4346000.0,-3455000.0,,
Net Interest Income,-130000.0,-101000.0,-30000.0,18000.0,-9000.0,,
Interest Expense,237000.0,229000.0,230000.0,207000.0,203000.0,,
Interest Income,107000.0,128000.0,200000.0,225000.0,194000.0,,
Normalized Income,-4660000.0,-5873000.0,-5450000.0,-4016200.0,-4064000.0,,
Net Income From Continuing And Discontinued Operation,-11934000.0,-40374000.0,-22545000.0,-4618000.0,-3658000.0,,
Total Expenses,4530000.0,5772000.0,5420000.0,3863000.0,4055000.0,,
Total Operating Income As Reported,-4530000.0,-5772000.0,-5420000.0,-3636000.0,-3969000.0,,
Diluted Average Shares,539210000.0,538171000.0,,537724000.0,537724000.0,538205000.0,
Basic Average Shares,539210000.0,538171000.0,,537724000.0,537724000.0,538205000.0,
Diluted EPS,-0.02,-0.08,,-0.01,-0.01,-0.01,
Basic EPS,-0.02,-0.08,,-0.01,-0.01,-0.01,
Diluted NI Availto Com Stockholders,-11934000.0,-40374000.0,-22545000.0,-4618000.0,-3658000.0,,
Net Income Common Stockholders,-11934000.0,-40374000.0,-22545000.0,-4618000.0,-3658000.0,,
Net Income,-11934000.0,-40374000.0,-22545000.0,-4618000.0,-3658000.0,,
Net Income Including Noncontrolling Interests,-11934000.0,-40374000.0,-22545000.0,-4618000.0,-3658000.0,,
Net Income Continuous Operations,-11934000.0,-40374000.0,-22545000.0,-4618000.0,-3658000.0,,
Tax Provision,,,0.0,65000.0,,,-120000.0
Pretax Income,-11934000.0,-40374000.0,-22545000.0,-4553000.0,-3658000.0,,
Other Income Expense,-7274000.0,-34501000.0,-17095000.0,-708000.0,406000.0,,
Other Non Operating Income Expenses,,,,,,,0.0
Special Income Charges,0.0,,0.0,227000.0,86000.0,0.0,
Gain On Sale Of Ppe,,,,,,,0.0
Other Special Charges,,,0.0,-227000.0,-86000.0,,
Gain On Sale Of Security,-7274000.0,-34501000.0,-17095000.0,-935000.0,320000.0,,
Net Non Operating Interest Income Expense,-130000.0,-101000.0,-30000.0,18000.0,-9000.0,,
Interest Expense Non Operating,237000.0,229000.0,230000.0,207000.0,203000.0,,
Interest Income Non Operating,107000.0,128000.0,200000.0,225000.0,194000.0,,
Operating Income,-4530000.0,-5772000.0,-5420000.0,-3863000.0,-4055000.0,,
Operating Expense,4503000.0,5744000.0,5393000.0,3837000.0,4029000.0,,
Other Operating Expenses,1261000.0,2033000.0,2046000.0,932000.0,909000.0,,
Selling General And Administration,3242000.0,3711000.0,3347000.0,2905000.0,3120000.0,,
General And Administrative Expense,3242000.0,3711000.0,3347000.0,2905000.0,3120000.0,,
Other Gand A,2436000.0,3086000.0,2787000.0,2244000.0,2403000.0,,
Insurance And Claims,503000.0,490000.0,553000.0,653000.0,710000.0,,
Salaries And Wages,303000.0,135000.0,7000.0,8000.0,7000.0,,
Gross Profit,-27000.0,-28000.0,-27000.0,-26000.0,-26000.0,,
Cost Of Revenue,27000.0,28000.0,27000.0,26000.0,26000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
