,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-202710.0,-159848.0,-252387.0,0.0,0.0,
Tax Rate For Calcs,0.233,0.232,0.261,0.229792,0.247,
Normalized EBITDA,25347000.0,18630000.0,6871000.0,10076000.0,12576000.0,
Total Unusual Items,-870000.0,-689000.0,-967000.0,,0.0,0.0
Total Unusual Items Excluding Goodwill,-870000.0,-689000.0,-967000.0,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,15159000.0,10230000.0,1081000.0,4669000.0,6565000.0,
Reconciled Depreciation,4694000.0,4603000.0,4429000.0,4001000.0,3837000.0,
Reconciled Cost Of Revenue,149114000.0,136127000.0,120191000.0,122045000.0,130387000.0,
EBITDA,24477000.0,17941000.0,5904000.0,10076000.0,12576000.0,
EBIT,19783000.0,13338000.0,1475000.0,6075000.0,8739000.0,
Net Interest Income,458000.0,303000.0,773000.0,1369000.0,1226000.0,
Interest Expense,14000.0,13000.0,13000.0,13000.0,19000.0,
Interest Income,472000.0,316000.0,786000.0,1382000.0,1245000.0,
Normalized Income,15826290.0,10759152.0,1795613.0,4669000.0,6565000.0,
Net Income From Continuing And Discontinued Operation,15159000.0,10230000.0,1081000.0,4669000.0,6565000.0,
Total Expenses,159721000.0,146927000.0,128078000.0,129515000.0,138266000.0,
Diluted Average Shares,19553000.0,19529000.0,19550000.0,19564000.0,19568000.0,
Basic Average Shares,19476000.0,19482000.0,19497000.0,19502000.0,19500000.0,
Diluted EPS,0.78,0.52,0.06,0.24,0.34,
Basic EPS,0.78,0.53,0.06,0.24,0.34,
Diluted NI Availto Com Stockholders,15159000.0,10230000.0,1081000.0,4669000.0,6565000.0,
Net Income Common Stockholders,15159000.0,10230000.0,1081000.0,4669000.0,6565000.0,
Net Income,15159000.0,10230000.0,1081000.0,4669000.0,6565000.0,
Net Income Including Noncontrolling Interests,15159000.0,10230000.0,1081000.0,4669000.0,6565000.0,
Net Income Continuous Operations,15159000.0,10230000.0,1081000.0,4669000.0,6565000.0,
Tax Provision,4610000.0,3095000.0,381000.0,1393000.0,2155000.0,
Pretax Income,19769000.0,13325000.0,1462000.0,6062000.0,8720000.0,
Other Income Expense,-854000.0,-707000.0,-953000.0,-96000.0,-15000.0,
Other Non Operating Income Expenses,16000.0,-18000.0,14000.0,-35000.0,-15000.0,
Special Income Charges,-870000.0,-689000.0,-967000.0,,0.0,0.0
Restructuring And Mergern Acquisition,870000.0,689000.0,967000.0,,0.0,0.0
Net Non Operating Interest Income Expense,458000.0,303000.0,773000.0,1369000.0,1226000.0,
Interest Expense Non Operating,14000.0,13000.0,13000.0,13000.0,19000.0,
Interest Income Non Operating,472000.0,316000.0,786000.0,1382000.0,1245000.0,
Operating Income,20165000.0,13729000.0,1642000.0,4789000.0,7509000.0,
Operating Expense,10607000.0,10800000.0,7887000.0,7470000.0,7879000.0,
Selling General And Administration,10607000.0,10800000.0,7887000.0,7470000.0,7879000.0,
Gross Profit,30772000.0,24529000.0,9529000.0,12259000.0,15388000.0,
Cost Of Revenue,149114000.0,136127000.0,120191000.0,122045000.0,130387000.0,
Total Revenue,179886000.0,160656000.0,129720000.0,134304000.0,145775000.0,
Operating Revenue,179886000.0,160656000.0,129720000.0,134304000.0,145775000.0,
