,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,296247.084049,1274490.0,1252440.0,1084752.0,131072.868257
Tax Rate For Calcs,0.040677,0.21,0.21,0.186,0.02413
Normalized EBITDA,288444000.0,438567000.0,325697000.0,248857000.0,235508000.0
Total Unusual Items,7283000.0,6069000.0,5964000.0,5832000.0,5432000.0
Total Unusual Items Excluding Goodwill,7283000.0,6069000.0,5964000.0,5832000.0,5432000.0
Net Income From Continuing Operation Net Minority Interest,107827000.0,283789000.0,184755000.0,69402000.0,75385000.0
Reconciled Depreciation,103519000.0,99377000.0,96501000.0,92601000.0,90646000.0
Reconciled Cost Of Revenue,205245000.0,322465000.0,257981000.0,163463000.0,176240000.0
EBITDA,295727000.0,444636000.0,331661000.0,254689000.0,240940000.0
EBIT,192208000.0,345259000.0,235160000.0,162088000.0,150294000.0
Net Interest Income,-79508000.0,-81836000.0,-78644000.0,-75452000.0,-72769000.0
Interest Expense,79809000.0,82065000.0,79303000.0,76846000.0,73045000.0
Interest Income,301000.0,229000.0,659000.0,1394000.0,276000.0
Normalized Income,100840247.084049,278994490.0,180043440.0,64654752.0,70084072.868257
Net Income From Continuing And Discontinued Operation,107827000.0,283789000.0,184755000.0,69402000.0,75385000.0
Total Expenses,329636000.0,444721000.0,377757000.0,280166000.0,289119000.0
Total Operating Income As Reported,185271000.0,338905000.0,226626000.0,155089000.0,145287000.0
Diluted Average Shares,280725000.0,275687000.0,275161000.0,274543000.0,273953000.0
Basic Average Shares,280275000.0,275194000.0,274681000.0,274021000.0,273567000.0
Diluted EPS,0.38,1.03,0.67,0.25,0.28
Basic EPS,0.38,1.03,0.67,0.25,0.28
Diluted NI Availto Com Stockholders,107827000.0,283789000.0,184755000.0,69402000.0,75385000.0
Net Income Common Stockholders,107827000.0,283789000.0,184755000.0,69402000.0,75385000.0
Net Income,107827000.0,283789000.0,184755000.0,69402000.0,75385000.0
Net Income Including Noncontrolling Interests,107827000.0,283789000.0,184755000.0,69402000.0,75385000.0
Net Income Continuous Operations,107827000.0,283789000.0,184755000.0,69402000.0,75385000.0
Tax Provision,4572000.0,-20595000.0,-28898000.0,15840000.0,1864000.0
Pretax Income,112399000.0,263194000.0,155857000.0,85242000.0,77249000.0
Other Income Expense,6636000.0,6125000.0,7875000.0,5605000.0,4731000.0
Other Non Operating Income Expenses,-647000.0,56000.0,1911000.0,-227000.0,-701000.0
Special Income Charges,7283000.0,6069000.0,5964000.0,5832000.0,5432000.0
Gain On Sale Of Ppe,256000.0,237000.0,157000.0,239000.0,203000.0
Other Special Charges,-7027000.0,-5832000.0,-5807000.0,-5593000.0,-5229000.0
Net Non Operating Interest Income Expense,-79508000.0,-81836000.0,-78644000.0,-75452000.0,-72769000.0
Interest Expense Non Operating,79809000.0,82065000.0,79303000.0,76846000.0,73045000.0
Interest Income Non Operating,301000.0,229000.0,659000.0,1394000.0,276000.0
Operating Income,185271000.0,338905000.0,226626000.0,155089000.0,145287000.0
Operating Expense,124391000.0,122256000.0,119776000.0,116703000.0,112879000.0
Other Taxes,20872000.0,22879000.0,23275000.0,24102000.0,22233000.0
Depreciation Amortization Depletion Income Statement,103519000.0,99377000.0,96501000.0,92601000.0,90646000.0
Depreciation And Amortization In Income Statement,103519000.0,99377000.0,96501000.0,92601000.0,90646000.0
Amortization,3977000.0,2613000.0,2337000.0,1153000.0,1068000.0
Amortization Of Intangibles Income Statement,3977000.0,2613000.0,2337000.0,1153000.0,1068000.0
Depreciation Income Statement,99542000.0,96764000.0,94164000.0,91448000.0,89578000.0
Gross Profit,309662000.0,461161000.0,346402000.0,271792000.0,258166000.0
Cost Of Revenue,205245000.0,322465000.0,257981000.0,163463000.0,176240000.0
Total Revenue,514907000.0,783626000.0,604383000.0,435255000.0,434406000.0
Operating Revenue,514907000.0,783626000.0,604383000.0,435255000.0,434406000.0
