,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-26818000.0,-21523000.0,-25040000.0,-19368000.0,-15694000.0,,
Total Unusual Items,,,0.0,20000.0,0.0,-20000.0,28000.0
Total Unusual Items Excluding Goodwill,,,0.0,20000.0,0.0,-20000.0,28000.0
Net Income From Continuing Operation Net Minority Interest,-26723000.0,-21241000.0,-24321000.0,-18637000.0,-14583000.0,,
Reconciled Depreciation,258000.0,279000.0,245000.0,541000.0,299000.0,,
EBITDA,-26818000.0,-21523000.0,-25040000.0,-19348000.0,-15694000.0,,
EBIT,-27076000.0,-21802000.0,-25285000.0,-19889000.0,-15993000.0,,
Net Interest Income,437000.0,624000.0,938000.0,1284000.0,1450000.0,,
Interest Income,437000.0,624000.0,938000.0,1284000.0,1450000.0,,
Normalized Income,-26723000.0,-21241000.0,-24321000.0,-18657000.0,-14583000.0,,
Net Income From Continuing And Discontinued Operation,-26723000.0,-21241000.0,-24321000.0,-18637000.0,-14583000.0,,
Total Expenses,27076000.0,21802000.0,25285000.0,19889000.0,15993000.0,,
Total Operating Income As Reported,-27076000.0,-21802000.0,-25285000.0,-19889000.0,-15993000.0,,
Diluted Average Shares,15333962.0,15022122.0,15008473.0,15000516.0,14986367.0,,
Basic Average Shares,15333962.0,15022122.0,15008473.0,15000516.0,14986367.0,,
Diluted EPS,-1.74,-1.41,-1.62,-1.24,-0.97,,
Basic EPS,-1.74,-1.41,-1.62,-1.24,-0.97,,
Diluted NI Availto Com Stockholders,-26723000.0,-21241000.0,-24321000.0,-18637000.0,-14583000.0,,
Net Income Common Stockholders,-26723000.0,-21241000.0,-24321000.0,-18637000.0,-14583000.0,,
Net Income,-26723000.0,-21241000.0,-24321000.0,-18637000.0,-14583000.0,,
Net Income Including Noncontrolling Interests,-26723000.0,-21241000.0,-24321000.0,-18637000.0,-14583000.0,,
Net Income Continuous Operations,-26723000.0,-21241000.0,-24321000.0,-18637000.0,-14583000.0,,
Pretax Income,-26723000.0,-21241000.0,-24321000.0,-18637000.0,-14583000.0,,
Other Income Expense,-84000.0,-63000.0,26000.0,-32000.0,-40000.0,,
Other Non Operating Income Expenses,-84000.0,-63000.0,26000.0,-52000.0,-40000.0,,
Special Income Charges,,,0.0,20000.0,0.0,-20000.0,28000.0
Restructuring And Mergern Acquisition,,,0.0,-20000.0,0.0,20000.0,-28000.0
Gain On Sale Of Security,,,,,,,0.0
Net Non Operating Interest Income Expense,437000.0,624000.0,938000.0,1284000.0,1450000.0,,
Interest Income Non Operating,437000.0,624000.0,938000.0,1284000.0,1450000.0,,
Operating Income,-27076000.0,-21802000.0,-25285000.0,-19889000.0,-15993000.0,,
Operating Expense,27076000.0,21802000.0,25285000.0,19889000.0,15993000.0,,
Research And Development,21196000.0,16157000.0,19772000.0,14455000.0,11296000.0,,
Selling General And Administration,5880000.0,5645000.0,5513000.0,5434000.0,4697000.0,,
General And Administrative Expense,5880000.0,5645000.0,5513000.0,5434000.0,4697000.0,,
Other Gand A,5880000.0,5645000.0,5513000.0,5434000.0,4697000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
