,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21
Normalized EBITDA,-8575000.0,-7616000.0,-10414000.0,-12994000.0,-12735000.0
Net Income From Continuing Operation Net Minority Interest,-11985000.0,-11220000.0,-14417000.0,-17087000.0,-16892000.0
Reconciled Depreciation,2438000.0,2859000.0,3005000.0,2988000.0,2982000.0
Reconciled Cost Of Revenue,24934000.0,24838000.0,23413000.0,23232000.0,22402000.0
EBITDA,-8575000.0,-7616000.0,-10414000.0,-12994000.0,-12735000.0
EBIT,-11013000.0,-10475000.0,-13419000.0,-15982000.0,-15717000.0
Net Interest Income,537000.0,381000.0,222000.0,156000.0,81000.0
Interest Expense,409000.0,514000.0,656000.0,851000.0,972000.0
Interest Income,946000.0,895000.0,878000.0,1007000.0,1053000.0
Normalized Income,-11985000.0,-11220000.0,-14417000.0,-17087000.0,-16892000.0
Net Income From Continuing And Discontinued Operation,-11985000.0,-11220000.0,-14417000.0,-17087000.0,-16892000.0
Total Expenses,124093000.0,120491000.0,120767000.0,119517000.0,115909000.0
Total Operating Income As Reported,-12315000.0,-11202000.0,-13677000.0,-16879000.0,-16513000.0
Diluted Average Shares,58360966.0,57890898.0,57511942.0,57179710.0,56699148.0
Basic Average Shares,58360966.0,57890898.0,57511942.0,57179710.0,56699148.0
Diluted EPS,-0.21,-0.19,-0.25,-0.3,-0.3
Basic EPS,-0.21,-0.19,-0.25,-0.3,-0.3
Diluted NI Availto Com Stockholders,-11985000.0,-11220000.0,-14417000.0,-17087000.0,-16892000.0
Net Income Common Stockholders,-11985000.0,-11220000.0,-14417000.0,-17087000.0,-16892000.0
Net Income,-11985000.0,-11220000.0,-14417000.0,-17087000.0,-16892000.0
Net Income Including Noncontrolling Interests,-11985000.0,-11220000.0,-14417000.0,-17087000.0,-16892000.0
Net Income Continuous Operations,-11985000.0,-11220000.0,-14417000.0,-17087000.0,-16892000.0
Tax Provision,563000.0,231000.0,342000.0,254000.0,203000.0
Pretax Income,-11422000.0,-10989000.0,-14075000.0,-16833000.0,-16689000.0
Other Income Expense,356000.0,-168000.0,-620000.0,-110000.0,-257000.0
Other Non Operating Income Expenses,356000.0,-168000.0,-620000.0,-110000.0,-257000.0
Net Non Operating Interest Income Expense,537000.0,381000.0,222000.0,156000.0,81000.0
Interest Expense Non Operating,409000.0,514000.0,656000.0,851000.0,972000.0
Interest Income Non Operating,946000.0,895000.0,878000.0,1007000.0,1053000.0
Operating Income,-12315000.0,-11202000.0,-13677000.0,-16879000.0,-16513000.0
Operating Expense,99159000.0,95653000.0,97354000.0,96285000.0,93507000.0
Research And Development,24587000.0,23229000.0,27627000.0,26272000.0,25126000.0
Selling General And Administration,74572000.0,72424000.0,69727000.0,70013000.0,68381000.0
Selling And Marketing Expense,48152000.0,47452000.0,45889000.0,47499000.0,46194000.0
General And Administrative Expense,26420000.0,24972000.0,23838000.0,22514000.0,22187000.0
Other Gand A,26420000.0,24972000.0,23838000.0,22514000.0,22187000.0
Gross Profit,86844000.0,84451000.0,83677000.0,79406000.0,76994000.0
Cost Of Revenue,24934000.0,24838000.0,23413000.0,23232000.0,22402000.0
Total Revenue,111778000.0,109289000.0,107090000.0,102638000.0,99396000.0
Operating Revenue,111778000.0,109289000.0,107090000.0,102638000.0,99396000.0
