,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.241,0.078527,0.21,0.225,0.256
Normalized EBITDA,53169000.0,37891000.0,10965000.0,69060000.0,68992000.0
Net Income From Continuing Operation Net Minority Interest,26181000.0,17895000.0,-3937000.0,40642000.0,38373000.0
Reconciled Depreciation,16963000.0,17576000.0,17205000.0,16550000.0,16541000.0
Reconciled Cost Of Revenue,140575000.0,153821000.0,113511000.0,154875000.0,139823000.0
EBITDA,53169000.0,37891000.0,10965000.0,69060000.0,68992000.0
EBIT,36206000.0,20315000.0,-6240000.0,52510000.0,52451000.0
Net Interest Income,-1726000.0,-895000.0,-610000.0,-89000.0,-874000.0
Interest Expense,1726000.0,895000.0,610000.0,89000.0,874000.0
Normalized Income,26181000.0,17895000.0,-3937000.0,40642000.0,38373000.0
Net Income From Continuing And Discontinued Operation,26181000.0,17895000.0,-3937000.0,40642000.0,38373000.0
Total Expenses,356655000.0,370191000.0,314265000.0,367376000.0,345733000.0
Total Operating Income As Reported,36206000.0,20315000.0,-6240000.0,52510000.0,52451000.0
Diluted Average Shares,15404000.0,15834000.0,15697000.0,15830000.0,15844000.0
Basic Average Shares,15222000.0,15703000.0,15697000.0,15662000.0,15597000.0
Diluted EPS,1.7,1.13,-0.25,2.57,2.42
Basic EPS,1.72,1.14,-0.25,2.59,2.46
Diluted NI Availto Com Stockholders,26181000.0,17895000.0,-3937000.0,40642000.0,38373000.0
Net Income Common Stockholders,26181000.0,17895000.0,-3937000.0,40642000.0,38373000.0
Net Income,26181000.0,17895000.0,-3937000.0,40642000.0,38373000.0
Net Income Including Noncontrolling Interests,26181000.0,17895000.0,-3937000.0,40642000.0,38373000.0
Net Income Continuous Operations,26181000.0,17895000.0,-3937000.0,40642000.0,38373000.0
Tax Provision,8299000.0,1525000.0,-2913000.0,11779000.0,13204000.0
Pretax Income,34480000.0,19420000.0,-6850000.0,52421000.0,51577000.0
Net Non Operating Interest Income Expense,-1726000.0,-895000.0,-610000.0,-89000.0,-874000.0
Interest Expense Non Operating,1726000.0,895000.0,610000.0,89000.0,874000.0
Operating Income,36206000.0,20315000.0,-6240000.0,52510000.0,52451000.0
Operating Expense,216080000.0,216370000.0,200754000.0,212501000.0,205910000.0
Other Operating Expenses,-6628000.0,-3804000.0,-3967000.0,-4350000.0,-7193000.0
Selling General And Administration,222708000.0,220174000.0,204721000.0,216851000.0,213103000.0
Gross Profit,252286000.0,236685000.0,194514000.0,265011000.0,258361000.0
Cost Of Revenue,140575000.0,153821000.0,113511000.0,154875000.0,139823000.0
Total Revenue,392861000.0,390506000.0,308025000.0,419886000.0,398184000.0
Operating Revenue,392861000.0,390830000.0,308025000.0,419886000.0,398184000.0
