,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,13.75,3157.890228,0.0,-2359079.0,3750.0,
Tax Rate For Calcs,0.25,0.117341,0.098744,0.25,0.25,
Normalized EBITDA,1384636.0,8239607.0,12792201.0,14389892.0,7403592.0,
Total Unusual Items,55.0,26912.0,,-9436316.0,15000.0,36000.0
Total Unusual Items Excluding Goodwill,55.0,26912.0,,-9436316.0,15000.0,36000.0
Net Income From Continuing Operation Net Minority Interest,17647.0,6445462.0,9836450.0,-4768504.0,6334792.0,
Reconciled Depreciation,2212564.0,2319039.0,2529218.0,3770306.0,2129498.0,
Reconciled Cost Of Revenue,37673684.0,35065019.0,40041385.0,43494326.0,51192531.0,
EBITDA,1384691.0,8266519.0,12792201.0,4953576.0,7418592.0,
EBIT,-827873.0,5947480.0,10262983.0,1183270.0,5289094.0,
Net Interest Income,-40350.0,688721.0,9663.0,622148.0,-447031.0,
Interest Income,,688721.0,,,,252472.0
Normalized Income,17605.75,6421707.890228,9836450.0,2308733.0,6323542.0,
Net Income From Continuing And Discontinued Operation,17647.0,6445462.0,9836450.0,-4768504.0,6334792.0,
Total Expenses,45456114.0,41845565.0,48559449.0,54996415.0,58152015.0,
Total Operating Income As Reported,-827873.0,5947480.0,10262983.0,-5886966.0,5289094.0,
Diluted Average Shares,90229849.0,90111613.0,90123965.0,,89904319.0,89030137.0
Basic Average Shares,89931617.0,89931617.0,89925024.0,,89473026.0,89030137.0
Diluted EPS,0.000196,0.07,0.11,,0.07,-0.03
Basic EPS,0.000196,0.07,0.11,,0.07,-0.03
Diluted NI Availto Com Stockholders,17647.0,6445462.0,9836450.0,-4768504.0,6334792.0,
Net Income Common Stockholders,17647.0,6445462.0,9836450.0,-4768504.0,6334792.0,
Net Income,17647.0,6445462.0,9836450.0,-4768504.0,6334792.0,
Minority Interests,703186.0,422277.0,263976.0,4391262.0,570644.0,
Net Income Including Noncontrolling Interests,-685539.0,6023185.0,9572474.0,-9159766.0,5764148.0,
Net Income Continuous Operations,-685539.0,6023185.0,9572474.0,-9159766.0,5764148.0,
Tax Provision,339287.0,800727.0,1048786.0,3501771.0,-305431.0,
Pretax Income,-346252.0,6823912.0,10621260.0,-5657995.0,5458717.0,
Other Income Expense,521971.0,187711.0,348614.0,-7463413.0,616654.0,
Other Non Operating Income Expenses,521916.0,141975.0,367438.0,2000331.0,601654.0,
Special Income Charges,55.0,26912.0,,,0.0,0.0
Gain On Sale Of Business,55.0,26912.0,,,0.0,0.0
Earnings From Equity Interest,,18824.0,-18824.0,,,0.0
Gain On Sale Of Security,,,,0.0,15000.0,36000.0
Net Non Operating Interest Income Expense,-40350.0,688721.0,9663.0,622148.0,-447031.0,
Total Other Finance Cost,40350.0,,-9663.0,-622148.0,447031.0,-252472.0
Interest Income Non Operating,,688721.0,,,,252472.0
Operating Income,-827873.0,5947480.0,10262983.0,1183270.0,5289094.0,
Operating Expense,7782430.0,6780546.0,8518064.0,11502089.0,6959484.0,
Provision For Doubtful Accounts,546011.0,-673330.0,-114013.0,998512.0,24623.0,
Research And Development,3434351.0,2955509.0,2815518.0,3914310.0,2577714.0,
Selling General And Administration,3802068.0,4498367.0,5816559.0,6589267.0,4357147.0,
Selling And Marketing Expense,1022549.0,1368373.0,1724032.0,2102957.0,1116377.0,
General And Administrative Expense,2779519.0,3129994.0,4092527.0,4486310.0,3240770.0,
Other Gand A,2779519.0,3129994.0,4092527.0,4486310.0,3240770.0,
Gross Profit,6954557.0,12728026.0,18781047.0,12685359.0,12248578.0,
Cost Of Revenue,37673684.0,35065019.0,40041385.0,43494326.0,51192531.0,
Total Revenue,44628241.0,47793045.0,58822432.0,56179685.0,63441109.0,
Operating Revenue,44628241.0,47793045.0,58822432.0,56179685.0,63441109.0,
