,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.21,0.0,
Normalized EBITDA,-15635000.0,-14329000.0,-14959000.0,-14070000.0,-11980000.0,
Net Income From Continuing Operation Net Minority Interest,-15095000.0,-13635000.0,-14089000.0,-12961000.0,-10733000.0,
Reconciled Depreciation,169000.0,166000.0,161000.0,157000.0,151000.0,
EBITDA,-15635000.0,-14329000.0,-14959000.0,-14070000.0,-11980000.0,
EBIT,-15804000.0,-14495000.0,-15120000.0,-14227000.0,-12131000.0,
Net Interest Income,711000.0,855000.0,1031000.0,1273000.0,1398000.0,
Interest Income,711000.0,855000.0,1031000.0,1273000.0,1398000.0,
Normalized Income,-15095000.0,-13635000.0,-14089000.0,-12961000.0,-10733000.0,
Net Income From Continuing And Discontinued Operation,-15095000.0,-13635000.0,-14089000.0,-12961000.0,-10733000.0,
Total Expenses,16048000.0,14480000.0,15354000.0,14410000.0,12215000.0,
Total Operating Income As Reported,-15804000.0,-14495000.0,-15120000.0,-14227000.0,-12131000.0,
Diluted Average Shares,31930665.0,,30711872.0,30632347.0,30603435.0,29388085.0
Basic Average Shares,31930665.0,,30711872.0,30632347.0,30603435.0,29388085.0
Diluted EPS,-0.47,,-0.46,-0.42,-0.35,-0.22
Basic EPS,-0.47,,-0.46,-0.42,-0.35,-0.22
Diluted NI Availto Com Stockholders,-15095000.0,-13635000.0,-14089000.0,-12961000.0,-10733000.0,
Net Income Common Stockholders,-15095000.0,-13635000.0,-14089000.0,-12961000.0,-10733000.0,
Net Income,-15095000.0,-13635000.0,-14089000.0,-12961000.0,-10733000.0,
Net Income Including Noncontrolling Interests,-15095000.0,-13635000.0,-14089000.0,-12961000.0,-10733000.0,
Net Income Continuous Operations,-15095000.0,-13635000.0,-14089000.0,-12961000.0,-10733000.0,
Tax Provision,0.0,0.0,0.0,7000.0,0.0,
Pretax Income,-15095000.0,-13635000.0,-14089000.0,-12954000.0,-10733000.0,
Other Income Expense,-2000.0,,,,,
Other Non Operating Income Expenses,-2000.0,,,,,
Net Non Operating Interest Income Expense,711000.0,855000.0,1031000.0,1273000.0,1398000.0,
Interest Income Non Operating,711000.0,855000.0,1031000.0,1273000.0,1398000.0,
Operating Income,-15804000.0,-14495000.0,-15120000.0,-14227000.0,-12131000.0,
Operating Expense,16048000.0,14480000.0,15354000.0,14410000.0,12215000.0,
Research And Development,11678000.0,10207000.0,11305000.0,10215000.0,7648000.0,
Selling General And Administration,4370000.0,4273000.0,4049000.0,4195000.0,4567000.0,
General And Administrative Expense,4370000.0,4273000.0,4049000.0,4195000.0,4567000.0,
Other Gand A,4370000.0,4273000.0,4049000.0,4195000.0,4567000.0,
Insurance And Claims,,,,,,641000.0
Salaries And Wages,,,,,,2068000.0
Total Revenue,244000.0,-15000.0,234000.0,183000.0,84000.0,
Operating Revenue,244000.0,-15000.0,234000.0,183000.0,84000.0,
