,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.233011,0.24,0.076696,0.219,0.24534
Normalized EBITDA,67980000.0,59232000.0,53347000.0,70134000.0,66297000.0
Net Income From Continuing Operation Net Minority Interest,33690000.0,26844000.0,28435000.0,35834000.0,31864000.0
Reconciled Depreciation,11947000.0,11844000.0,11385000.0,11019000.0,10937000.0
Reconciled Cost Of Revenue,42783000.0,33373000.0,37348000.0,41661000.0,35614000.0
EBITDA,67980000.0,59232000.0,53347000.0,70134000.0,66297000.0
EBIT,56033000.0,47388000.0,41962000.0,59115000.0,55360000.0
Net Interest Income,-10610000.0,-10069000.0,-9193000.0,-11486000.0,-11044000.0
Interest Expense,12108000.0,12082000.0,11165000.0,13225000.0,13137000.0
Interest Income,1498000.0,2013000.0,1972000.0,1739000.0,2093000.0
Normalized Income,33690000.0,26844000.0,28435000.0,35834000.0,31864000.0
Net Income From Continuing And Discontinued Operation,33690000.0,26844000.0,28435000.0,35834000.0,31864000.0
Total Expenses,112107000.0,102467000.0,104405000.0,106714000.0,103580000.0
Total Operating Income As Reported,50959000.0,45546000.0,38693000.0,55068000.0,51748000.0
Diluted Average Shares,38642000.0,38354000.0,38076000.0,37683000.0,37418000.0
Basic Average Shares,38509000.0,38253000.0,37945000.0,37564000.0,37309000.0
Diluted EPS,0.87,0.7,0.75,0.95,0.85
Basic EPS,0.87,0.7,0.75,0.95,0.85
Diluted NI Availto Com Stockholders,33618000.0,26790000.0,28359000.0,35772000.0,31808000.0
Average Dilution Earnings,63000.0,27000.0,49000.0,66000.0,54000.0
Net Income Common Stockholders,33555000.0,26763000.0,28310000.0,35706000.0,31754000.0
Otherunder Preferred Stock Dividend,135000.0,81000.0,125000.0,128000.0,110000.0
Net Income,33690000.0,26844000.0,28435000.0,35834000.0,31864000.0
Net Income Including Noncontrolling Interests,33690000.0,26844000.0,28435000.0,35834000.0,31864000.0
Net Income Continuous Operations,33690000.0,26844000.0,28435000.0,35834000.0,31864000.0
Tax Provision,10235000.0,8462000.0,2362000.0,10056000.0,10359000.0
Pretax Income,43925000.0,35306000.0,30797000.0,45890000.0,42223000.0
Other Income Expense,3576000.0,-171000.0,1297000.0,2308000.0,1519000.0
Other Non Operating Income Expenses,3576000.0,-171000.0,1297000.0,2308000.0,1519000.0
Net Non Operating Interest Income Expense,-10610000.0,-10069000.0,-9193000.0,-11486000.0,-11044000.0
Interest Expense Non Operating,12108000.0,12082000.0,11165000.0,13225000.0,13137000.0
Interest Income Non Operating,1498000.0,2013000.0,1972000.0,1739000.0,2093000.0
Operating Income,50959000.0,45546000.0,38693000.0,55068000.0,51748000.0
Operating Expense,69058000.0,68832000.0,66978000.0,64883000.0,67799000.0
Other Operating Expenses,25200000.0,23423000.0,20836000.0,22771000.0,26930000.0
Other Taxes,6955000.0,6952000.0,6929000.0,7063000.0,6612000.0
Depreciation Amortization Depletion Income Statement,11681000.0,11582000.0,11306000.0,10849000.0,10770000.0
Depreciation And Amortization In Income Statement,11681000.0,11582000.0,11306000.0,10849000.0,10770000.0
Selling General And Administration,25222000.0,26875000.0,27907000.0,24200000.0,23487000.0
General And Administrative Expense,25222000.0,26875000.0,27907000.0,24200000.0,23487000.0
Other Gand A,25222000.0,26875000.0,27907000.0,24200000.0,23487000.0
Gross Profit,120017000.0,114378000.0,105671000.0,119951000.0,119547000.0
Cost Of Revenue,43049000.0,33635000.0,37427000.0,41831000.0,35781000.0
Total Revenue,163066000.0,148013000.0,143098000.0,161782000.0,155328000.0
Operating Revenue,163066000.0,148013000.0,143098000.0,161782000.0,155328000.0
