,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-32678.010047,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.008427,
Normalized EBITDA,-777000.0,-2719000.0,-11980000.0,-2345000.0,-2276000.0,
Total Unusual Items,0.0,-6468000.0,-3254000.0,3874000.0,-3878000.0,
Total Unusual Items Excluding Goodwill,0.0,-6468000.0,-3254000.0,3874000.0,-3878000.0,
Net Income From Continuing Operation Net Minority Interest,-585000.0,-9191000.0,-15965000.0,1195000.0,-6119000.0,
Reconciled Depreciation,5000.0,91000.0,61000.0,272000.0,-11000.0,
Reconciled Cost Of Revenue,1762000.0,1493000.0,6426000.0,8247000.0,2116000.0,
EBITDA,-777000.0,-9187000.0,-15234000.0,1529000.0,-6154000.0,
EBIT,-782000.0,-9278000.0,-15295000.0,1257000.0,-6154000.0,
Net Interest Income,-27000.0,-16000.0,-10448000.0,-283000.0,-17000.0,
Interest Expense,27000.0,16000.0,1559000.0,283000.0,17000.0,
Normalized Income,-585000.0,-2723000.0,-12711000.0,-2679000.0,-2273678.010047,
Net Income From Continuing And Discontinued Operation,-585000.0,-9191000.0,-15965000.0,1195000.0,-6119000.0,
Total Expenses,3498000.0,4803000.0,11158000.0,13239000.0,4716000.0,
Total Operating Income As Reported,-782000.0,-2810000.0,-6740000.0,1257000.0,-6154000.0,
Diluted Average Shares,2472464.0,1972869.0,,45477.0,32090.0,32090.0
Basic Average Shares,2472464.0,1972869.0,,45477.0,32090.0,32090.0
Diluted EPS,-0.24,-4.66,,26.0,-190.0,-74.0
Basic EPS,-0.24,-4.66,,26.0,-190.0,-74.0
Diluted NI Availto Com Stockholders,-585000.0,-9191000.0,-15965000.0,1195000.0,-6119000.0,
Net Income Common Stockholders,-585000.0,-9191000.0,-15965000.0,1195000.0,-6119000.0,
Net Income,-585000.0,-9191000.0,-15965000.0,1195000.0,-6119000.0,
Minority Interests,224000.0,103000.0,889000.0,221000.0,,
Net Income Including Noncontrolling Interests,-809000.0,-9294000.0,-16854000.0,974000.0,-6119000.0,
Net Income Continuous Operations,-809000.0,-9294000.0,-16854000.0,974000.0,-6119000.0,
Tax Provision,0.0,0.0,0.0,0.0,-52000.0,
Pretax Income,-809000.0,-9294000.0,-16854000.0,974000.0,-6171000.0,
Other Income Expense,,-6468000.0,-3254000.0,3874000.0,-3878000.0,
Special Income Charges,0.0,,-3588000.0,3874000.0,-3878000.0,0.0
Gain On Sale Of Ppe,,,,0.0,,
Other Special Charges,,,,-3874000.0,,
Impairment Of Capital Assets,0.0,,,,3878000.0,
Gain On Sale Of Security,,-6468000.0,,,,
Net Non Operating Interest Income Expense,-27000.0,-16000.0,-10448000.0,-283000.0,-17000.0,
Interest Expense Non Operating,27000.0,16000.0,1559000.0,283000.0,17000.0,
Operating Income,-782000.0,-2810000.0,-3152000.0,-2617000.0,-2276000.0,
Operating Expense,1736000.0,3310000.0,4732000.0,4992000.0,2600000.0,
Selling General And Administration,1736000.0,3310000.0,4732000.0,4992000.0,2600000.0,
Selling And Marketing Expense,234000.0,764000.0,1044000.0,653000.0,547000.0,
General And Administrative Expense,1502000.0,2546000.0,3688000.0,4339000.0,2053000.0,
Other Gand A,1502000.0,2546000.0,3688000.0,4339000.0,2053000.0,
Gross Profit,954000.0,500000.0,1580000.0,2375000.0,324000.0,
Cost Of Revenue,1762000.0,1493000.0,6426000.0,8247000.0,2116000.0,
Total Revenue,2716000.0,1993000.0,8006000.0,10622000.0,2440000.0,
Operating Revenue,2716000.0,1993000.0,8006000.0,10622000.0,2440000.0,
