,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.194807,0.239,0.18163,0.195803,0.166838
Net Income From Continuing Operation Net Minority Interest,166472000.0,-108327000.0,101067000.0,230856000.0,62568000.0
Reconciled Depreciation,17702000.0,17244000.0,19589000.0,19106000.0,17401000.0
EBIT,213943000.0,-135107000.0,131034000.0,294781000.0,82896000.0
Net Interest Income,-7195000.0,-7189000.0,-7536000.0,-7717000.0,-7799000.0
Interest Expense,7195000.0,7189000.0,7536000.0,7717000.0,7799000.0
Normalized Income,166472000.0,-108327000.0,101067000.0,230856000.0,62568000.0
Net Income From Continuing And Discontinued Operation,166472000.0,-108327000.0,101067000.0,230856000.0,62568000.0
Total Expenses,1271137000.0,1536175000.0,1242681000.0,1243310000.0,1229897000.0
Diluted Average Shares,55389000.0,55389000.0,55382000.0,55376000.0,55375000.0
Basic Average Shares,55389000.0,55389000.0,55378000.0,55371000.0,55371000.0
Diluted EPS,3.01,-1.96,1.82,4.17,1.13
Basic EPS,3.01,-1.96,1.83,4.17,1.13
Diluted NI Availto Com Stockholders,166472000.0,-108327000.0,101067000.0,230856000.0,62568000.0
Net Income Common Stockholders,166472000.0,-108327000.0,101067000.0,230856000.0,62568000.0
Net Income,166472000.0,-108327000.0,101067000.0,230856000.0,62568000.0
Net Income Including Noncontrolling Interests,166472000.0,-108327000.0,101067000.0,230856000.0,62568000.0
Net Income Continuous Operations,166472000.0,-108327000.0,101067000.0,230856000.0,62568000.0
Tax Provision,40276000.0,-33969000.0,22431000.0,56208000.0,12529000.0
Pretax Income,206748000.0,-142296000.0,123498000.0,287064000.0,75097000.0
Other Income Expense,8908000.0,6010000.0,7680000.0,22538000.0,-2899000.0
Net Non Operating Interest Income Expense,-7195000.0,-7189000.0,-7536000.0,-7717000.0,-7799000.0
Interest Expense Non Operating,7195000.0,7189000.0,7536000.0,7717000.0,7799000.0
Other Operating Expenses,96025000.0,79453000.0,81506000.0,86861000.0,81702000.0
Total Revenue,1477885000.0,1393879000.0,1366179000.0,1530374000.0,1304994000.0
Operating Revenue,1477885000.0,1393879000.0,1366179000.0,1530374000.0,1304994000.0
Loss Adjustment Expense,940037000.0,1220813000.0,925394000.0,918439000.0,936714000.0
Net Policyholder Benefits And Claims,940037000.0,1220813000.0,925394000.0,918439000.0,936714000.0
