,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.23,0.23,0.23,0.23,0.23,
Normalized EBITDA,-7386000.0,-6121000.0,-6301000.0,-5310000.0,-5260000.0,
Net Income From Continuing Operation Net Minority Interest,-7760000.0,-6294000.0,-6448000.0,-6356000.0,-5604000.0,
EBITDA,-7386000.0,-6121000.0,-6301000.0,-5310000.0,-5260000.0,
EBIT,-7386000.0,-6121000.0,-6301000.0,-5310000.0,-5260000.0,
Net Interest Income,-354000.0,-171000.0,-140000.0,-582000.0,-319000.0,
Interest Expense,354000.0,171000.0,,1037000.0,319000.0,7000.0
Normalized Income,-7760000.0,-6294000.0,-6448000.0,-6356000.0,-5604000.0,
Net Income From Continuing And Discontinued Operation,-7760000.0,-6294000.0,-6448000.0,-6356000.0,-5604000.0,
Total Expenses,7386000.0,6121000.0,6301000.0,5999000.0,5260000.0,
Total Operating Income As Reported,-7386000.0,-6121000.0,-6301000.0,-5999000.0,-5260000.0,
Diluted Average Shares,6361286.0,5024871.0,4691445.0,1653559.0,1650259.0,
Basic Average Shares,6361286.0,5024871.0,4691445.0,1653559.0,1650259.0,
Diluted EPS,-1.22,-1.25,-1.37,-3.97,-3.4,
Basic EPS,-1.22,-1.25,-1.37,-3.84,-3.4,
Diluted NI Availto Com Stockholders,-7760000.0,-6294000.0,-6448000.0,-6356000.0,-5604000.0,
Net Income Common Stockholders,-7760000.0,-6294000.0,-6448000.0,-6356000.0,-5604000.0,
Net Income,-7760000.0,-6294000.0,-6448000.0,-6356000.0,-5604000.0,
Net Income Including Noncontrolling Interests,-7760000.0,-6294000.0,-6448000.0,-6356000.0,-5604000.0,
Net Income Continuous Operations,-7760000.0,-6294000.0,-6448000.0,-6356000.0,-5604000.0,
Tax Provision,20000.0,2000.0,7000.0,9000.0,25000.0,
Pretax Income,-7740000.0,-6292000.0,-6441000.0,-6347000.0,-5579000.0,
Net Non Operating Interest Income Expense,-354000.0,-171000.0,-140000.0,-582000.0,-319000.0,
Total Other Finance Cost,,,140000.0,,,7000.0
Interest Expense Non Operating,354000.0,171000.0,,1037000.0,319000.0,7000.0
Operating Income,-7386000.0,-6121000.0,-6301000.0,-5999000.0,-5260000.0,
Operating Expense,7386000.0,6121000.0,6301000.0,5999000.0,5260000.0,
Research And Development,5974000.0,4760000.0,5050000.0,4588000.0,3806000.0,
Selling General And Administration,1412000.0,1361000.0,1251000.0,1411000.0,1454000.0,
Selling And Marketing Expense,246000.0,265000.0,236000.0,193000.0,261000.0,
General And Administrative Expense,1166000.0,1096000.0,1015000.0,1218000.0,1193000.0,
Other Gand A,1166000.0,1096000.0,1015000.0,1218000.0,1193000.0,
Salaries And Wages,,,,,,948000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
