,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-3435810.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0612,0.21,0.21,0.21
Normalized EBITDA,10368000.0,-19780000.0,-16984000.0,-15105000.0,-26924000.0
Total Unusual Items,-16361000.0,,,,
Total Unusual Items Excluding Goodwill,-16361000.0,,,,
Net Income From Continuing Operation Net Minority Interest,-5913000.0,-3925000.0,-3476000.0,-2494000.0,-4681000.0
Reconciled Depreciation,14202000.0,12279000.0,7645000.0,6432000.0,10696000.0
Reconciled Cost Of Revenue,484499000.0,441823000.0,406654000.0,439574000.0,415365000.0
EBITDA,-5993000.0,-19780000.0,-16984000.0,-15105000.0,-26924000.0
EBIT,-20195000.0,-32059000.0,-24629000.0,-21537000.0,-37620000.0
Normalized Income,7012190.0,-3925000.0,-3476000.0,-2494000.0,-4681000.0
Net Income From Continuing And Discontinued Operation,-5913000.0,-3925000.0,-3476000.0,-2494000.0,-4681000.0
Total Expenses,612316000.0,581710000.0,511322000.0,525103000.0,507958000.0
Total Operating Income As Reported,-36556000.0,-32059000.0,-24629000.0,-21537000.0,-37620000.0
Diluted Average Shares,109201745.0,107726978.0,106098566.0,108646977.0,102414284.0
Basic Average Shares,109201745.0,107726978.0,106098566.0,104146479.0,102414284.0
Diluted EPS,-0.05,-0.04,-0.03,0.05,-0.02
Basic EPS,-0.05,-0.04,-0.03,0.05,-0.02
Diluted NI Availto Com Stockholders,-5913000.0,-3925000.0,-3476000.0,-2494000.0,-4681000.0
Net Income Common Stockholders,-5913000.0,-3925000.0,-3476000.0,-2494000.0,-4681000.0
Net Income,-5913000.0,-3925000.0,-3476000.0,-2494000.0,-4681000.0
Minority Interests,26012000.0,17513000.0,15044000.0,14055000.0,22043000.0
Net Income Including Noncontrolling Interests,-31925000.0,-21438000.0,-18520000.0,-16549000.0,-26724000.0
Net Income Continuous Operations,-31925000.0,-21438000.0,-18520000.0,-16549000.0,-26724000.0
Earnings From Equity Interest Net Of Tax,-3776000.0,-2490000.0,-1564000.0,-240000.0,-537000.0
Tax Provision,44000.0,-1397000.0,150000.0,4188000.0,182000.0
Pretax Income,-28105000.0,-20345000.0,-16806000.0,-12121000.0,-26005000.0
Other Income Expense,-7910000.0,11714000.0,7823000.0,9416000.0,11615000.0
Other Non Operating Income Expenses,8451000.0,11714000.0,7823000.0,9416000.0,11615000.0
Special Income Charges,-16361000.0,,,,
Restructuring And Mergern Acquisition,16361000.0,,,,
Operating Income,-20195000.0,-32059000.0,-24629000.0,-21537000.0,-37620000.0
Operating Expense,127817000.0,139887000.0,104668000.0,85529000.0,92593000.0
Research And Development,52147000.0,61540000.0,43592000.0,40130000.0,44722000.0
Selling General And Administration,75670000.0,78347000.0,61076000.0,45399000.0,47871000.0
Gross Profit,107622000.0,107828000.0,80039000.0,63992000.0,54973000.0
Cost Of Revenue,484499000.0,441823000.0,406654000.0,439574000.0,415365000.0
Total Revenue,592121000.0,549651000.0,486693000.0,503566000.0,470338000.0
Operating Revenue,592121000.0,549651000.0,486693000.0,503566000.0,470338000.0
