,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-4500000.0,2000000.0,-470588.235294,-3750000.0,-1489361.702128,,
Tax Rate For Calcs,0.15,0.142857,0.156863,0.15,0.297872,,
Normalized EBITDA,153000000.0,250000000.0,163000000.0,232000000.0,296000000.0,,
Total Unusual Items,-30000000.0,14000000.0,-3000000.0,-25000000.0,-5000000.0,,
Total Unusual Items Excluding Goodwill,-30000000.0,14000000.0,-3000000.0,-25000000.0,-5000000.0,,
Net Income From Continuing Operation Net Minority Interest,-99000000.0,46000000.0,-39000000.0,-23000000.0,69000000.0,,
Reconciled Depreciation,150000000.0,146000000.0,143000000.0,133000000.0,131000000.0,,
Reconciled Cost Of Revenue,99000000.0,326000000.0,288000000.0,254000000.0,146000000.0,,
EBITDA,123000000.0,264000000.0,160000000.0,207000000.0,291000000.0,,
EBIT,-27000000.0,118000000.0,17000000.0,74000000.0,160000000.0,,
Net Interest Income,-63000000.0,-67000000.0,-62000000.0,-64000000.0,-56000000.0,,
Interest Expense,68000000.0,69000000.0,68000000.0,65000000.0,66000000.0,,
Interest Income,11000000.0,11000000.0,16000000.0,7000000.0,12000000.0,,
Normalized Income,-73500000.0,34000000.0,-36470588.235294,-1750000.0,72510638.297872,,
Net Income From Continuing And Discontinued Operation,-99000000.0,46000000.0,-39000000.0,-23000000.0,69000000.0,,
Total Expenses,436000000.0,658000000.0,666000000.0,539000000.0,430000000.0,,
Total Operating Income As Reported,-2000000.0,100000000.0,6000000.0,91000000.0,159000000.0,,
Diluted Average Shares,,298000000.0,,296000000.0,303000000.0,308000000.0,
Basic Average Shares,,298000000.0,,296000000.0,303000000.0,308000000.0,
Diluted EPS,,0.15,,-0.12,0.18,0.72,
Basic EPS,,0.15,,-0.12,0.18,0.72,
Diluted NI Availto Com Stockholders,-112000000.0,46000000.0,-65000000.0,-36000000.0,56000000.0,,
Net Income Common Stockholders,-112000000.0,46000000.0,-65000000.0,-36000000.0,56000000.0,,
Preferred Stock Dividends,13000000.0,,26000000.0,13000000.0,13000000.0,,25000000.0
Net Income,-99000000.0,46000000.0,-39000000.0,-23000000.0,69000000.0,,
Minority Interests,7000000.0,4000000.0,4000000.0,-1000000.0,3000000.0,,
Net Income Including Noncontrolling Interests,-106000000.0,42000000.0,-43000000.0,-22000000.0,66000000.0,,
Net Income Continuous Operations,-106000000.0,42000000.0,-43000000.0,-22000000.0,66000000.0,,
Tax Provision,11000000.0,7000000.0,-8000000.0,31000000.0,28000000.0,,
Pretax Income,-95000000.0,49000000.0,-51000000.0,9000000.0,94000000.0,,
Other Income Expense,-29000000.0,16000000.0,-1000000.0,-26000000.0,-2000000.0,,
Special Income Charges,-13000000.0,18000000.0,-20000000.0,-19000000.0,-4000000.0,,
Gain On Sale Of Ppe,0.0,-1000000.0,0.0,1000000.0,1000000.0,,
Gain On Sale Of Business,0.0,34000000.0,,,,0.0,
Write Off,13000000.0,15000000.0,20000000.0,20000000.0,5000000.0,,
Impairment Of Capital Assets,,,,,,1000000.0,26000000.0
Earnings From Equity Interest,1000000.0,2000000.0,2000000.0,-1000000.0,3000000.0,,
Gain On Sale Of Security,-17000000.0,-4000000.0,17000000.0,-6000000.0,-1000000.0,,
Net Non Operating Interest Income Expense,-63000000.0,-67000000.0,-62000000.0,-64000000.0,-56000000.0,,
Total Other Finance Cost,6000000.0,9000000.0,10000000.0,6000000.0,2000000.0,,
Interest Expense Non Operating,68000000.0,69000000.0,68000000.0,65000000.0,66000000.0,,
Interest Income Non Operating,11000000.0,11000000.0,16000000.0,7000000.0,12000000.0,,
Operating Income,-3000000.0,100000000.0,12000000.0,99000000.0,152000000.0,,
Operating Expense,337000000.0,332000000.0,378000000.0,285000000.0,284000000.0,,
Other Operating Expenses,98000000.0,98000000.0,131000000.0,75000000.0,75000000.0,,
Other Taxes,12000000.0,12000000.0,9000000.0,10000000.0,9000000.0,,
Depreciation Amortization Depletion Income Statement,150000000.0,146000000.0,143000000.0,133000000.0,131000000.0,,
Depreciation And Amortization In Income Statement,150000000.0,146000000.0,143000000.0,133000000.0,131000000.0,,
Selling General And Administration,77000000.0,76000000.0,95000000.0,67000000.0,69000000.0,,
General And Administrative Expense,77000000.0,76000000.0,95000000.0,67000000.0,69000000.0,,
Salaries And Wages,77000000.0,76000000.0,95000000.0,67000000.0,69000000.0,,
Gross Profit,334000000.0,432000000.0,390000000.0,384000000.0,436000000.0,,
Cost Of Revenue,99000000.0,326000000.0,288000000.0,254000000.0,146000000.0,,
Total Revenue,433000000.0,758000000.0,678000000.0,638000000.0,582000000.0,,
Operating Revenue,421000000.0,748000000.0,663000000.0,627000000.0,575000000.0,,
