,2025-03-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,8925250.0,127750.0,5137750.0
Tax Rate For Calcs,0.0,0.0,0.25,0.25,0.25
Normalized EBITDA,-29615000.0,-38472000.0,-62635000.0,-113298000.0,-72823000.0
Total Unusual Items,776000.0,969000.0,35701000.0,511000.0,20551000.0
Total Unusual Items Excluding Goodwill,776000.0,969000.0,35701000.0,511000.0,20551000.0
Net Income From Continuing Operation Net Minority Interest,-53071000.0,-60837000.0,-51471000.0,-144349000.0,-79333000.0
Reconciled Cost Of Revenue,468888000.0,462360000.0,375599000.0,298109000.0,390638000.0
EBITDA,-28839000.0,-37503000.0,-26934000.0,-112787000.0,-52272000.0
EBIT,-28839000.0,-37503000.0,-26934000.0,-112787000.0,-52272000.0
Net Interest Income,-22535000.0,-24085000.0,-22842000.0,-23962000.0,-25784000.0
Interest Expense,22542000.0,24095000.0,22858000.0,23970000.0,25798000.0
Interest Income,7000.0,10000.0,16000.0,8000.0,14000.0
Normalized Income,-53847000.0,-61806000.0,-78246750.0,-144732250.0,-94746250.0
Net Income From Continuing And Discontinued Operation,-53071000.0,-60837000.0,-51471000.0,-144349000.0,-79333000.0
Total Expenses,539481000.0,535869000.0,463668000.0,428993000.0,483567000.0
Total Operating Income As Reported,-35252000.0,-38649000.0,-62484000.0,-109842000.0,-73078000.0
Diluted Average Shares,194251956.0,188063224.0,188042264.0,,4802980.0
Basic Average Shares,194251956.0,188063224.0,188042264.0,,4802980.0
Diluted EPS,0.0,-0.323492,-0.27372,,-18.0
Basic EPS,0.0,-0.323492,-0.27372,,-18.0
Diluted NI Availto Com Stockholders,-53071000.0,-60837000.0,-51471000.0,-1925803000.0,-79333000.0
Net Income Common Stockholders,-53071000.0,-60837000.0,-51471000.0,-1925803000.0,-79333000.0
Preferred Stock Dividends,,,,1781454000.0,
Net Income,-53071000.0,-60837000.0,-51471000.0,-144349000.0,-79333000.0
Minority Interests,-1690000.0,-1668000.0,-1641000.0,-1629000.0,-1237000.0
Net Income Including Noncontrolling Interests,-51381000.0,-59169000.0,-49830000.0,-142720000.0,-78096000.0
Net Income From Tax Loss Carryforward,,0.0,0.0,0.0,0.0
Net Income Continuous Operations,-51381000.0,-59169000.0,-49830000.0,-142720000.0,-78096000.0
Earnings From Equity Interest Net Of Tax,0.0,2429000.0,,-5951000.0,0.0
Tax Provision,0.0,0.0,38000.0,12000.0,26000.0
Pretax Income,-51381000.0,-61598000.0,-49792000.0,-136757000.0,-78070000.0
Other Income Expense,6406000.0,1136000.0,35534000.0,-2953000.0,20792000.0
Other Non Operating Income Expenses,5630000.0,167000.0,-167000.0,-3464000.0,241000.0
Special Income Charges,,0.0,35222000.0,0.0,0.0
Other Special Charges,,,-35222000.0,,
Gain On Sale Of Security,776000.0,969000.0,479000.0,511000.0,20551000.0
Net Non Operating Interest Income Expense,-22535000.0,-24085000.0,-22842000.0,-23962000.0,-25784000.0
Interest Expense Non Operating,22542000.0,24095000.0,22858000.0,23970000.0,25798000.0
Interest Income Non Operating,7000.0,10000.0,16000.0,8000.0,14000.0
Operating Income,-35252000.0,-38649000.0,-62484000.0,-109842000.0,-73078000.0
Operating Expense,70593000.0,73509000.0,88069000.0,130884000.0,92929000.0
Other Operating Expenses,-11948000.0,-10824000.0,-2783000.0,-935000.0,-6867000.0
Provision For Doubtful Accounts,-395000.0,-162000.0,0.0,-359000.0,-435000.0
Research And Development,2899000.0,2361000.0,3380000.0,6027000.0,9713000.0
Selling General And Administration,80037000.0,82134000.0,87472000.0,126151000.0,90518000.0
Selling And Marketing Expense,61703000.0,56060000.0,59353000.0,50815000.0,56687000.0
General And Administrative Expense,18334000.0,26074000.0,28119000.0,75336000.0,33831000.0
Other Gand A,18334000.0,26074000.0,28119000.0,75336000.0,33831000.0
Gross Profit,35341000.0,34860000.0,25585000.0,21042000.0,19851000.0
Cost Of Revenue,468888000.0,462360000.0,375599000.0,298109000.0,390638000.0
Total Revenue,504229000.0,497220000.0,401184000.0,319151000.0,410489000.0
Operating Revenue,488065000.0,482225000.0,388864000.0,309143000.0,401426000.0
