,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.016631,0.0,0.0
Normalized EBITDA,-42716000.0,-37647000.0,-40494000.0,-75440000.0,-30376000.0
Total Unusual Items,0.0,,0.0,0.0,-22851000.0
Total Unusual Items Excluding Goodwill,0.0,,0.0,0.0,-22851000.0
Net Income From Continuing Operation Net Minority Interest,-41443000.0,-35907000.0,-37546000.0,-72704000.0,-72700000.0
Reconciled Depreciation,141000.0,156000.0,160000.0,221000.0,208000.0
Reconciled Cost Of Revenue,0.0,0.0,0.0,809000.0,7418000.0
EBITDA,-42716000.0,-37647000.0,-40494000.0,-75440000.0,-53227000.0
EBIT,-42857000.0,-37803000.0,-40654000.0,-75661000.0,-53435000.0
Net Interest Income,1960000.0,2231000.0,2316000.0,3098000.0,4069000.0
Interest Income,1960000.0,2231000.0,2316000.0,3098000.0,4069000.0
Normalized Income,-41443000.0,-35907000.0,-37546000.0,-72704000.0,-49849000.0
Net Income From Continuing And Discontinued Operation,-41443000.0,-35907000.0,-37546000.0,-72704000.0,-72700000.0
Total Expenses,42857000.0,37803000.0,39989000.0,76077000.0,52412000.0
Total Operating Income As Reported,-42857000.0,-37803000.0,-40654000.0,-75661000.0,-76286000.0
Diluted Average Shares,89138568.0,85697108.0,68593499.0,68091446.0,68024929.0
Basic Average Shares,89138568.0,85697108.0,68593499.0,68091446.0,68024929.0
Diluted EPS,-0.46,-0.42,-0.55,-1.07,-1.07
Basic EPS,-0.46,-0.42,-0.55,-1.07,-1.07
Diluted NI Availto Com Stockholders,-41443000.0,-35907000.0,-37546000.0,-72704000.0,-72700000.0
Net Income Common Stockholders,-41443000.0,-35907000.0,-37546000.0,-72704000.0,-72700000.0
Net Income,-41443000.0,-35907000.0,-37546000.0,-72704000.0,-72700000.0
Net Income Including Noncontrolling Interests,-41443000.0,-35907000.0,-37546000.0,-72704000.0,-72700000.0
Net Income Continuous Operations,-41443000.0,-35907000.0,-37546000.0,-72704000.0,-72700000.0
Tax Provision,0.0,0.0,-635000.0,0.0,0.0
Pretax Income,-41443000.0,-35907000.0,-38181000.0,-72704000.0,-72700000.0
Other Income Expense,-546000.0,-335000.0,157000.0,-141000.0,-23334000.0
Other Non Operating Income Expenses,-546000.0,-335000.0,157000.0,-141000.0,-483000.0
Special Income Charges,0.0,,0.0,0.0,-22851000.0
Other Special Charges,,,,36203000.0,
Restructuring And Mergern Acquisition,0.0,,0.0,0.0,22851000.0
Net Non Operating Interest Income Expense,1960000.0,2231000.0,2316000.0,3098000.0,4069000.0
Interest Income Non Operating,1960000.0,2231000.0,2316000.0,3098000.0,4069000.0
Operating Income,-42857000.0,-37803000.0,-40654000.0,-75661000.0,-53435000.0
Operating Expense,42857000.0,37803000.0,39989000.0,75268000.0,44994000.0
Research And Development,27217000.0,22119000.0,22892000.0,57440000.0,23347000.0
Selling General And Administration,15640000.0,15684000.0,17097000.0,17828000.0,21647000.0
Gross Profit,0.0,0.0,-665000.0,-393000.0,-8441000.0
Cost Of Revenue,0.0,0.0,0.0,809000.0,7418000.0
Total Revenue,0.0,0.0,-665000.0,416000.0,-1023000.0
Operating Revenue,0.0,0.0,0.0,0.0,-1023000.0
