,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,112140.0,-3237.101881,-9300.880235,352060.101868,-16073.417722,
Tax Rate For Calcs,0.21,0.07357,0.047213,0.250934,0.017722,
Normalized EBITDA,13615000.0,10134000.0,8129000.0,5620000.0,9014000.0,
Total Unusual Items,534000.0,-44000.0,-197000.0,1403000.0,-907000.0,
Total Unusual Items Excluding Goodwill,534000.0,-44000.0,-197000.0,1403000.0,-907000.0,
Net Income From Continuing Operation Net Minority Interest,49156000.0,4974000.0,3572000.0,2206000.0,4656000.0,
Reconciled Depreciation,6858000.0,3728000.0,3192000.0,3091000.0,2908000.0,
Reconciled Cost Of Revenue,43575000.0,42640000.0,41465000.0,45060000.0,40575000.0,
EBITDA,14149000.0,10090000.0,7932000.0,7023000.0,8107000.0,
EBIT,7291000.0,6362000.0,4740000.0,3932000.0,5199000.0,
Net Interest Income,329000.0,-595000.0,-544000.0,-523000.0,657000.0,
Interest Expense,39000.0,993000.0,991000.0,987000.0,,1002000.0
Interest Income,368000.0,398000.0,447000.0,464000.0,657000.0,
Normalized Income,48734140.0,5014762.898119,3759699.119765,1155060.101868,5546926.582278,
Net Income From Continuing And Discontinued Operation,49156000.0,4974000.0,3572000.0,2206000.0,4656000.0,
Total Expenses,69062000.0,67515000.0,66532000.0,70524000.0,62698000.0,
Total Operating Income As Reported,6899000.0,6163000.0,4107000.0,3536000.0,4292000.0,
Diluted Average Shares,74754418.0,74733608.0,73921186.0,,74068437.0,73913599.0
Basic Average Shares,73169131.0,73114387.0,73068856.0,,72851498.0,72743162.0
Diluted EPS,0.65,0.07,0.04,,0.06,0.04
Basic EPS,0.67,0.07,0.04,,0.06,0.04
Diluted NI Availto Com Stockholders,48867000.0,4974000.0,3283000.0,2206000.0,4367000.0,
Net Income Common Stockholders,48867000.0,4974000.0,3283000.0,2206000.0,4367000.0,
Preferred Stock Dividends,289000.0,,289000.0,0.0,289000.0,
Net Income,49156000.0,4974000.0,3572000.0,2206000.0,4656000.0,
Net Income Including Noncontrolling Interests,49156000.0,4974000.0,3572000.0,2206000.0,4656000.0,
Net Income Continuous Operations,49156000.0,4974000.0,3572000.0,2206000.0,4656000.0,
Tax Provision,-41904000.0,395000.0,177000.0,739000.0,84000.0,
Pretax Income,7252000.0,5369000.0,3749000.0,2945000.0,4740000.0,
Other Income Expense,558000.0,-243000.0,-11000.0,1335000.0,-1116000.0,
Other Non Operating Income Expenses,24000.0,-199000.0,186000.0,-68000.0,-209000.0,
Special Income Charges,534000.0,-44000.0,-197000.0,1403000.0,-907000.0,
Restructuring And Mergern Acquisition,-534000.0,44000.0,197000.0,119000.0,907000.0,
Net Non Operating Interest Income Expense,329000.0,-595000.0,-544000.0,-523000.0,657000.0,
Interest Expense Non Operating,39000.0,993000.0,991000.0,987000.0,,1002000.0
Interest Income Non Operating,368000.0,398000.0,447000.0,464000.0,657000.0,
Operating Income,6365000.0,6207000.0,4304000.0,2133000.0,5199000.0,
Operating Expense,24996000.0,24513000.0,24547000.0,24967000.0,21708000.0,
Depreciation Amortization Depletion Income Statement,6367000.0,3366000.0,2672000.0,2594000.0,2493000.0,
Depreciation And Amortization In Income Statement,6367000.0,3366000.0,2672000.0,2594000.0,2493000.0,
Research And Development,4328000.0,4523000.0,4499000.0,4417000.0,4916000.0,
Selling General And Administration,14301000.0,16624000.0,17376000.0,17956000.0,14299000.0,
Selling And Marketing Expense,5830000.0,5385000.0,5448000.0,6054000.0,5747000.0,
General And Administrative Expense,8471000.0,11239000.0,11928000.0,11902000.0,8552000.0,
Other Gand A,8471000.0,11239000.0,11928000.0,11902000.0,8552000.0,
Gross Profit,31361000.0,30720000.0,28851000.0,27100000.0,26907000.0,
Cost Of Revenue,44066000.0,43002000.0,41985000.0,45557000.0,40990000.0,
Total Revenue,75427000.0,73722000.0,70836000.0,72657000.0,67897000.0,
Operating Revenue,75427000.0,73722000.0,70836000.0,72657000.0,67897000.0,
