,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.175,
Normalized EBITDA,-39169000.0,-42606000.0,-53565000.0,-206191000.0,-36610000.0,
Net Income From Continuing Operation Net Minority Interest,-61030000.0,-42578000.0,-73928000.0,-160993000.0,-63049000.0,
Reconciled Depreciation,4384000.0,4395000.0,3960000.0,4626000.0,4320000.0,
Reconciled Cost Of Revenue,245453000.0,317936000.0,307922000.0,324497000.0,290410000.0,
EBITDA,-39169000.0,-42606000.0,-53565000.0,-206191000.0,-36610000.0,
EBIT,-43553000.0,-47001000.0,-57525000.0,-210817000.0,-40930000.0,
Net Interest Income,1554000.0,2309000.0,2717000.0,3188000.0,3201000.0,
Interest Income,1554000.0,2309000.0,,4950000.0,3201000.0,3059000.0
Normalized Income,-61030000.0,-42578000.0,-73928000.0,-160993000.0,-63049000.0,
Net Income From Continuing And Discontinued Operation,-61030000.0,-42578000.0,-73928000.0,-160993000.0,-63049000.0,
Total Expenses,354981000.0,445105000.0,439806000.0,449020000.0,414243000.0,
Total Operating Income As Reported,-43553000.0,-47001000.0,-57525000.0,-64562000.0,-40930000.0,
Diluted Average Shares,45771000.0,45742000.0,45587000.0,45360000.0,45225000.0,
Basic Average Shares,45771000.0,45742000.0,45587000.0,45360000.0,45225000.0,
Diluted EPS,-1.33,-0.93,-1.62,-3.55,-1.39,
Basic EPS,-1.33,-0.93,-1.62,-3.55,-1.39,
Diluted NI Availto Com Stockholders,-61030000.0,-42578000.0,-73928000.0,-160993000.0,-63049000.0,
Net Income Common Stockholders,-61030000.0,-42578000.0,-73928000.0,-160993000.0,-63049000.0,
Otherunder Preferred Stock Dividend,,,,0.0,0.0,0.0
Net Income,-61030000.0,-42578000.0,-73928000.0,-160993000.0,-63049000.0,
Net Income Including Noncontrolling Interests,-61030000.0,-42578000.0,-73928000.0,-160993000.0,-63049000.0,
Net Income Continuous Operations,-61030000.0,-42578000.0,-73928000.0,-160993000.0,-63049000.0,
Tax Provision,189000.0,117000.0,329000.0,66388000.0,-13411000.0,
Pretax Income,-60841000.0,-42461000.0,-73599000.0,-94605000.0,-76460000.0,
Other Income Expense,-18842000.0,2231000.0,-18791000.0,-33231000.0,-38731000.0,
Other Non Operating Income Expenses,-18842000.0,2231000.0,-18791000.0,126723000.0,-38731000.0,
Net Non Operating Interest Income Expense,1554000.0,2309000.0,2717000.0,3188000.0,3201000.0,
Total Other Finance Cost,,,-2717000.0,,,-3059000.0
Interest Income Non Operating,1554000.0,2309000.0,,4950000.0,3201000.0,3059000.0
Operating Income,-43553000.0,-47001000.0,-57525000.0,-64562000.0,-40930000.0,
Operating Expense,109528000.0,127169000.0,131884000.0,124523000.0,123833000.0,
Other Operating Expenses,12425000.0,15006000.0,13943000.0,,12943000.0,13197000.0
Research And Development,27673000.0,27342000.0,29581000.0,29662000.0,29240000.0,
Selling General And Administration,69430000.0,84821000.0,88360000.0,94861000.0,81650000.0,
Selling And Marketing Expense,51859000.0,66290000.0,67906000.0,70716000.0,57541000.0,
General And Administrative Expense,17571000.0,18531000.0,20454000.0,24145000.0,24109000.0,
Other Gand A,17571000.0,18531000.0,20454000.0,24145000.0,24109000.0,
Gross Profit,65975000.0,80168000.0,74359000.0,59961000.0,82903000.0,
Cost Of Revenue,245453000.0,317936000.0,307922000.0,324497000.0,290410000.0,
Total Revenue,311428000.0,398104000.0,382281000.0,384458000.0,373313000.0,
Operating Revenue,311428000.0,398104000.0,382281000.0,384458000.0,373313000.0,
