,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,11218.495604,17727.272727,18972.87234,31920.0,27600.0
Tax Rate For Calcs,0.20775,0.272727,0.357979,0.21,0.4
Total Unusual Items,54000.0,65000.0,53000.0,152000.0,69000.0
Total Unusual Items Excluding Goodwill,54000.0,65000.0,53000.0,152000.0,69000.0
Net Income From Continuing Operation Net Minority Interest,2433000.0,3192000.0,2414000.0,518000.0,2590000.0
Reconciled Depreciation,1224000.0,1587000.0,673000.0,1277000.0,971000.0
Net Interest Income,19023000.0,17904000.0,18823000.0,17197000.0,16542000.0
Interest Expense,22270000.0,20888000.0,20843000.0,17753000.0,16964000.0
Interest Income,41293000.0,38792000.0,39666000.0,34950000.0,33506000.0
Normalized Income,2390218.495604,3144727.272727,2379972.87234,397920.0,2548600.0
Net Income From Continuing And Discontinued Operation,2433000.0,3192000.0,2414000.0,518000.0,2590000.0
Diluted Average Shares,22612028.0,22419309.0,22366728.0,22406102.0,22349217.0
Basic Average Shares,22446009.0,22409803.0,22353492.0,22224945.0,22272076.0
Diluted EPS,0.1,0.14,0.11,0.02,0.12
Basic EPS,0.1,0.14,0.11,0.02,0.12
Diluted NI Availto Com Stockholders,2152000.0,3117000.0,2414000.0,518000.0,2590000.0
Net Income Common Stockholders,2152000.0,3117000.0,2414000.0,518000.0,2590000.0
Preferred Stock Dividends,281000.0,75000.0,,,
Net Income,2433000.0,3192000.0,2414000.0,518000.0,2590000.0
Net Income Including Noncontrolling Interests,2433000.0,3192000.0,2414000.0,518000.0,2590000.0
Net Income Continuous Operations,2433000.0,3192000.0,2414000.0,518000.0,2590000.0
Tax Provision,638000.0,1197000.0,1346000.0,442000.0,1728000.0
Pretax Income,3071000.0,4389000.0,3760000.0,960000.0,4318000.0
Special Income Charges,54000.0,65000.0,53000.0,152000.0,69000.0
Write Off,-54000.0,-65000.0,-53000.0,-152000.0,-69000.0
Selling General And Administration,8324000.0,8308000.0,8376000.0,8831000.0,8238000.0
Selling And Marketing Expense,180000.0,145000.0,100000.0,146000.0,248000.0
General And Administrative Expense,8144000.0,8163000.0,8276000.0,8685000.0,7990000.0
Insurance And Claims,292000.0,263000.0,253000.0,250000.0,255000.0
Salaries And Wages,7852000.0,7900000.0,8023000.0,8435000.0,7735000.0
Total Revenue,19601000.0,19529000.0,19798000.0,17985000.0,21800000.0
Operating Revenue,19601000.0,19529000.0,19798000.0,17985000.0,21800000.0
Occupancy And Equipment,3786000.0,3564000.0,3667000.0,3686000.0,3588000.0
Professional Expense And Contract Services Expense,1351000.0,1369000.0,1723000.0,2040000.0,1693000.0
Other Non Interest Expense,2586000.0,2338000.0,2341000.0,4888000.0,3106000.0
