,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-1329000.0,-1229000.0,-960000.0,-2076000.0,-2308000.0,
Net Income From Continuing Operation Net Minority Interest,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Reconciled Depreciation,248000.0,250000.0,252000.0,258000.0,264000.0,
Reconciled Cost Of Revenue,11455000.0,11367000.0,10907000.0,10362000.0,10432000.0,
EBITDA,-1329000.0,-1229000.0,-960000.0,-2076000.0,-2308000.0,
EBIT,-1577000.0,-1479000.0,-1212000.0,-2334000.0,-2572000.0,
Net Interest Income,-362000.0,-408000.0,-457000.0,-433000.0,-433000.0,
Interest Expense,,408000.0,,433000.0,433000.0,449000.0
Normalized Income,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Net Income From Continuing And Discontinued Operation,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Total Expenses,18319000.0,18309000.0,17337000.0,15560000.0,17029000.0,
Total Operating Income As Reported,-1577000.0,-1479000.0,-1212000.0,-2334000.0,-2572000.0,
Diluted Average Shares,16684320.0,16682465.0,16682465.0,,16538998.0,16516700.0
Basic Average Shares,16684320.0,16682465.0,16682465.0,,16538998.0,16516700.0
Diluted EPS,-0.12,-0.11,-0.1,,-0.18,-0.06
Basic EPS,-0.12,-0.11,-0.1,,-0.18,-0.06
Diluted NI Availto Com Stockholders,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Net Income Common Stockholders,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Net Income,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Net Income Including Noncontrolling Interests,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Net Income Continuous Operations,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Pretax Income,-1939000.0,-1887000.0,-1669000.0,-2767000.0,-3005000.0,
Net Non Operating Interest Income Expense,-362000.0,-408000.0,-457000.0,-433000.0,-433000.0,
Total Other Finance Cost,362000.0,,457000.0,,433000.0,
Interest Expense Non Operating,,408000.0,,433000.0,433000.0,449000.0
Operating Income,-1577000.0,-1479000.0,-1212000.0,-2334000.0,-2572000.0,
Operating Expense,6864000.0,6942000.0,6430000.0,5198000.0,6597000.0,
Research And Development,1147000.0,957000.0,1315000.0,895000.0,1286000.0,
Selling General And Administration,5717000.0,5985000.0,5115000.0,4303000.0,5311000.0,
Gross Profit,5287000.0,5463000.0,5218000.0,2864000.0,4025000.0,
Cost Of Revenue,11455000.0,11367000.0,10907000.0,10362000.0,10432000.0,
Total Revenue,16742000.0,16830000.0,16125000.0,13226000.0,14457000.0,
Operating Revenue,16742000.0,16830000.0,16125000.0,13226000.0,14457000.0,
