,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.056,0.025668,0.032488,
Normalized EBITDA,4110000.0,2117000.0,-1438000.0,-5137000.0,-2831000.0,
Total Unusual Items,,,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,2083000.0,-1731000.0,-4160000.0,-9376000.0,-8160000.0,
Reconciled Depreciation,1977000.0,1915000.0,1839000.0,4379000.0,4338000.0,
Reconciled Cost Of Revenue,9921000.0,10243000.0,9323000.0,9811000.0,9243000.0,
EBITDA,4110000.0,2117000.0,-1438000.0,-5137000.0,-2831000.0,
EBIT,2132000.0,202000.0,-3277000.0,-9516000.0,-7170000.0,
Net Interest Income,-1160000.0,-1157000.0,-1132000.0,,-1264000.0,-905000.0
Interest Expense,1160000.0,1157000.0,1132000.0,,1264000.0,905000.0
Normalized Income,2083000.0,-1731000.0,-4160000.0,-9376000.0,-8160000.0,
Net Income From Continuing And Discontinued Operation,2083000.0,-1731000.0,-4160000.0,-9376000.0,-8160000.0,
Total Expenses,34966000.0,35331000.0,33954000.0,39297000.0,36987000.0,
Total Operating Income As Reported,2132000.0,229000.0,-3303000.0,-8582000.0,-7170000.0,
Diluted Average Shares,48887335.0,45390559.0,45134267.0,,44699951.0,44147701.0
Basic Average Shares,45478359.0,45390559.0,45134267.0,,44699951.0,44147701.0
Diluted EPS,0.04,-0.04,-0.092169,,-0.18,-0.42
Basic EPS,0.05,-0.04,-0.09,,-0.18,-0.42
Diluted NI Availto Com Stockholders,2083000.0,-1731000.0,-4160000.0,-9376000.0,-8160000.0,
Net Income Common Stockholders,2083000.0,-1731000.0,-4160000.0,-9376000.0,-8160000.0,
Net Income,2083000.0,-1731000.0,-4160000.0,-9376000.0,-8160000.0,
Net Income Including Noncontrolling Interests,2083000.0,-1731000.0,-4160000.0,-9376000.0,-8160000.0,
Net Income Continuous Operations,2083000.0,-1731000.0,-4160000.0,-9376000.0,-8160000.0,
Tax Provision,-1111000.0,776000.0,-249000.0,-247000.0,-274000.0,
Pretax Income,972000.0,-955000.0,-4409000.0,-9623000.0,-8434000.0,
Other Income Expense,,-27000.0,26000.0,-4926000.0,,-8358000.0
Other Non Operating Income Expenses,,-27000.0,26000.0,-4926000.0,,-8358000.0
Special Income Charges,,,,0.0,0.0,0.0
Impairment Of Capital Assets,,,,0.0,0.0,0.0
Restructuring And Mergern Acquisition,,,,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-1160000.0,-1157000.0,-1132000.0,,-1264000.0,-905000.0
Interest Expense Non Operating,1160000.0,1157000.0,1132000.0,,1264000.0,905000.0
Operating Income,2132000.0,229000.0,-3303000.0,-8582000.0,-7170000.0,
Operating Expense,25046000.0,25087000.0,24631000.0,29485000.0,27745000.0,
Other Operating Expenses,8467000.0,8137000.0,9616000.0,8277000.0,9150000.0,
Depreciation Amortization Depletion Income Statement,1978000.0,1914000.0,1839000.0,4378000.0,4339000.0,
Depreciation And Amortization In Income Statement,1978000.0,1914000.0,1839000.0,4378000.0,4339000.0,
Research And Development,,,,,9150000.0,11238000.0
Selling General And Administration,14601000.0,15036000.0,13176000.0,16830000.0,14256000.0,
Selling And Marketing Expense,6778000.0,7056000.0,6017000.0,7268000.0,7196000.0,
General And Administrative Expense,7823000.0,7980000.0,7159000.0,9562000.0,7060000.0,
Other Gand A,7823000.0,7980000.0,7159000.0,9562000.0,7060000.0,
Gross Profit,27178000.0,25316000.0,21328000.0,20903000.0,20575000.0,
Cost Of Revenue,9920000.0,10244000.0,9323000.0,9812000.0,9242000.0,
Total Revenue,37098000.0,35560000.0,30651000.0,30715000.0,29817000.0,
Operating Revenue,37098000.0,35560000.0,30651000.0,30715000.0,29817000.0,
