,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.214,0.241,0.199,0.19083,0.204,
Total Unusual Items,,,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,12775000.0,10796000.0,10367000.0,9689000.0,5578000.0,
Reconciled Depreciation,-1002000.0,-648000.0,-288000.0,-507000.0,-254000.0,
Net Interest Income,40383000.0,38858000.0,38079000.0,37331000.0,35268000.0,
Interest Expense,42336000.0,42367000.0,40797000.0,39736000.0,34117000.0,
Interest Income,82719000.0,81225000.0,78876000.0,77067000.0,69385000.0,
Normalized Income,12775000.0,10796000.0,10367000.0,9689000.0,5578000.0,
Net Income From Continuing And Discontinued Operation,12775000.0,10796000.0,10367000.0,9689000.0,5578000.0,
Diluted Average Shares,17184991.0,17018680.0,16936003.0,,13873187.0,16855822.0
Basic Average Shares,13665400.0,13657223.0,13606256.0,,13608718.0,13588747.0
Diluted EPS,0.74,0.63,0.61,,0.32,0.53
Basic EPS,0.85,0.7,0.68,,0.32,0.57
Diluted NI Availto Com Stockholders,11577000.0,9612000.0,9196000.0,4953000.0,5578000.0,
Net Income Common Stockholders,11577000.0,9612000.0,9196000.0,4953000.0,5578000.0,
Preferred Stock Dividends,1198000.0,1184000.0,1171000.0,,,1184000.0
Net Income,12775000.0,10796000.0,10367000.0,9689000.0,5578000.0,
Net Income Including Noncontrolling Interests,12775000.0,10796000.0,10367000.0,9689000.0,5578000.0,
Net Income Continuous Operations,12775000.0,10796000.0,10367000.0,9689000.0,5578000.0,
Tax Provision,3486000.0,3421000.0,2581000.0,2285000.0,1431000.0,
Pretax Income,16261000.0,14217000.0,12948000.0,11974000.0,7009000.0,
Gain On Sale Of Security,-379000.0,151000.0,223000.0,379000.0,523000.0,
Selling General And Administration,16099000.0,16323000.0,16857000.0,16733000.0,17868000.0,
Selling And Marketing Expense,420000.0,406000.0,355000.0,614000.0,515000.0,
General And Administrative Expense,15679000.0,15917000.0,16502000.0,16119000.0,17353000.0,
Salaries And Wages,15679000.0,15917000.0,16502000.0,16119000.0,17353000.0,
Total Revenue,42673000.0,41484000.0,40196000.0,39354000.0,36862000.0,
Operating Revenue,42673000.0,41484000.0,40196000.0,39354000.0,36862000.0,
Occupancy And Equipment,4083000.0,3974000.0,3862000.0,3714000.0,3654000.0,
Professional Expense And Contract Services Expense,1037000.0,1621000.0,1385000.0,2305000.0,2001000.0,
Other Non Interest Expense,4108000.0,3449000.0,3584000.0,3528000.0,3710000.0,
