,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,63354.730502,6629575.0,119910.0,462840.0,16847.69268,
Tax Rate For Calcs,0.015171,0.095,0.21,0.21,0.020446,
Normalized EBITDA,272038000.0,200141000.0,275143000.0,262498000.0,261170000.0,
Total Unusual Items,4176000.0,69785000.0,571000.0,2204000.0,824000.0,
Total Unusual Items Excluding Goodwill,4176000.0,69785000.0,571000.0,2204000.0,824000.0,
Net Income From Continuing Operation Net Minority Interest,154355000.0,138755000.0,-1199000.0,147476000.0,137366000.0,
Reconciled Depreciation,78110000.0,77821000.0,235436000.0,75112000.0,77191000.0,
Reconciled Cost Of Revenue,186776000.0,179997000.0,186380000.0,182585000.0,183265000.0,
EBITDA,276214000.0,269926000.0,275714000.0,264702000.0,261994000.0,
EBIT,198104000.0,192105000.0,40278000.0,189590000.0,184803000.0,
Net Interest Income,-40103000.0,-37840000.0,-39334000.0,-42275000.0,-43765000.0,
Interest Expense,40700000.0,38332000.0,39948000.0,42937000.0,44337000.0,
Interest Income,597000.0,492000.0,614000.0,662000.0,572000.0,
Normalized Income,150242354.730502,75599575.0,-1650090.0,145734840.0,136558847.69268,
Net Income From Continuing And Discontinued Operation,154355000.0,138755000.0,-1199000.0,147476000.0,137366000.0,
Total Expenses,385806000.0,383982000.0,543481000.0,380053000.0,381848000.0,
Total Operating Income As Reported,197681000.0,191233000.0,36657000.0,186556000.0,184227000.0,
Diluted Average Shares,101653373.0,102797307.0,102641605.0,102617515.0,102594217.0,
Basic Average Shares,101271391.0,102437911.0,102362530.0,102307059.0,102248621.0,
Diluted EPS,1.52,1.35,-0.01,1.44,1.34,
Basic EPS,1.52,1.35,-0.01,1.44,1.34,
Diluted NI Availto Com Stockholders,154264000.0,138664000.0,-1291000.0,147385000.0,137275000.0,
Net Income Common Stockholders,154264000.0,138664000.0,-1291000.0,147385000.0,137275000.0,
Preferred Stock Dividends,91000.0,91000.0,92000.0,91000.0,91000.0,
Net Income,154355000.0,138755000.0,-1199000.0,147476000.0,137366000.0,
Minority Interests,-661000.0,-474000.0,-223000.0,-346000.0,-228000.0,
Net Income Including Noncontrolling Interests,155016000.0,139229000.0,-976000.0,147822000.0,137594000.0,
Net Income Continuous Operations,155016000.0,139229000.0,-976000.0,147822000.0,137594000.0,
Tax Provision,2388000.0,14544000.0,1306000.0,-1169000.0,2872000.0,
Pretax Income,157404000.0,153773000.0,330000.0,146653000.0,140466000.0,
Other Income Expense,4002000.0,70165000.0,3578000.0,4846000.0,828000.0,
Special Income Charges,4176000.0,69785000.0,571000.0,2204000.0,824000.0,
Gain On Sale Of Ppe,4176000.0,69785000.0,571000.0,2474000.0,824000.0,
Other Special Charges,,,0.0,270000.0,,0.0
Earnings From Equity Interest,-174000.0,380000.0,3007000.0,2642000.0,4000.0,
Net Non Operating Interest Income Expense,-40103000.0,-37840000.0,-39334000.0,-42275000.0,-43765000.0,
Interest Expense Non Operating,40700000.0,38332000.0,39948000.0,42937000.0,44337000.0,
Interest Income Non Operating,597000.0,492000.0,614000.0,662000.0,572000.0,
Operating Income,193505000.0,121448000.0,36086000.0,184082000.0,183403000.0,
Operating Expense,199030000.0,203985000.0,357101000.0,197468000.0,198583000.0,
Other Operating Expenses,31605000.0,31172000.0,29040000.0,31350000.0,33051000.0,
Depreciation Amortization Depletion Income Statement,78110000.0,77821000.0,235436000.0,75112000.0,77191000.0,
Depreciation And Amortization In Income Statement,78110000.0,77821000.0,235436000.0,75112000.0,77191000.0,
Selling General And Administration,89315000.0,94992000.0,92625000.0,91006000.0,88341000.0,
General And Administrative Expense,89315000.0,94992000.0,92625000.0,91006000.0,88341000.0,
Other Gand A,89315000.0,94992000.0,92625000.0,91006000.0,88341000.0,
Gross Profit,392535000.0,325433000.0,393187000.0,381550000.0,381986000.0,
Cost Of Revenue,186776000.0,179997000.0,186380000.0,182585000.0,183265000.0,
Total Revenue,579311000.0,505430000.0,579567000.0,564135000.0,565251000.0,
Operating Revenue,579311000.0,505430000.0,579567000.0,564135000.0,565251000.0,
