,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,43216.310921,-206430.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.016107,0.21,0.0,0.0,0.0,
Normalized EBITDA,-52560000.0,-40208000.0,-45651000.0,-44505000.0,-40970000.0,
Total Unusual Items,2683000.0,-983000.0,67000.0,514000.0,1186000.0,
Total Unusual Items Excluding Goodwill,2683000.0,-983000.0,67000.0,514000.0,1186000.0,
Net Income From Continuing Operation Net Minority Interest,-52226000.0,-48509000.0,-42268000.0,-40443000.0,-44649000.0,
Reconciled Depreciation,261000.0,229000.0,227000.0,224000.0,219000.0,
EBITDA,-49877000.0,-41191000.0,-45584000.0,-43991000.0,-39784000.0,
EBIT,-50138000.0,-41420000.0,-45811000.0,-44215000.0,-40003000.0,
Net Interest Income,-951000.0,-1448000.0,1357000.0,1692000.0,1513000.0,
Interest Expense,2943000.0,2842000.0,,,,0.0
Interest Income,1992000.0,1394000.0,1357000.0,1692000.0,1513000.0,
Normalized Income,-54865783.689079,-47732430.0,-42335000.0,-40957000.0,-45835000.0,
Net Income From Continuing And Discontinued Operation,-52226000.0,-48509000.0,-42268000.0,-40443000.0,-44649000.0,
Total Expenses,50016000.0,42940000.0,45811000.0,44215000.0,40003000.0,
Total Operating Income As Reported,-55030000.0,-42940000.0,-45811000.0,-44215000.0,-48455000.0,
Diluted Average Shares,,52638888.0,46695220.0,46232977.0,,34723379.0
Basic Average Shares,,52638888.0,46695220.0,46232977.0,,34723379.0
Diluted EPS,,-0.92,-0.91,-0.87,,-0.84
Basic EPS,,-0.92,-0.91,-0.87,,-0.84
Diluted NI Availto Com Stockholders,-52226000.0,-48509000.0,-42268000.0,-40443000.0,-44649000.0,
Net Income Common Stockholders,-52226000.0,-48509000.0,-42268000.0,-40443000.0,-44649000.0,
Net Income,-52226000.0,-48509000.0,-42268000.0,-40443000.0,-44649000.0,
Net Income Including Noncontrolling Interests,-52226000.0,-48509000.0,-42268000.0,-40443000.0,-44649000.0,
Net Income Continuous Operations,-52226000.0,-48509000.0,-42268000.0,-40443000.0,-44649000.0,
Tax Provision,-855000.0,4247000.0,,,,0.0
Pretax Income,-53081000.0,-44262000.0,-42268000.0,-40443000.0,-44649000.0,
Other Income Expense,-2114000.0,126000.0,2186000.0,2080000.0,-6159000.0,
Other Non Operating Income Expenses,-4797000.0,1109000.0,2119000.0,1566000.0,-7345000.0,
Gain On Sale Of Security,2683000.0,-983000.0,67000.0,514000.0,1186000.0,
Net Non Operating Interest Income Expense,-951000.0,-1448000.0,1357000.0,1692000.0,1513000.0,
Interest Expense Non Operating,2943000.0,2842000.0,,,,0.0
Interest Income Non Operating,1992000.0,1394000.0,1357000.0,1692000.0,1513000.0,
Operating Income,-50016000.0,-42940000.0,-45811000.0,-44215000.0,-40003000.0,
Operating Expense,50016000.0,42940000.0,45811000.0,44215000.0,40003000.0,
Research And Development,15891000.0,12594000.0,16610000.0,26614000.0,25248000.0,
Selling General And Administration,39139000.0,30346000.0,29201000.0,17601000.0,23207000.0,
General And Administrative Expense,39139000.0,30346000.0,29201000.0,17601000.0,23207000.0,
Other Gand A,39139000.0,30346000.0,29201000.0,17601000.0,23207000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
