,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-1427370.0,-19330.776229,-65940.0,-860160.0,-84000.0,
Tax Rate For Calcs,0.21,0.001551,0.21,0.21,0.21,
Normalized EBITDA,20916000.0,-12193000.0,-32314000.0,40459000.0,21063000.0,
Total Unusual Items,-6797000.0,-12465000.0,-314000.0,-4096000.0,-400000.0,
Total Unusual Items Excluding Goodwill,-6797000.0,-12465000.0,-314000.0,-4096000.0,-400000.0,
Net Income From Continuing Operation Net Minority Interest,-14313000.0,-48287000.0,-61395000.0,12873000.0,-9413000.0,
Reconciled Depreciation,15758000.0,15541000.0,15445000.0,19381000.0,20002000.0,
Reconciled Cost Of Revenue,199683000.0,193860000.0,183292000.0,261429000.0,217023000.0,
EBITDA,14119000.0,-24658000.0,-32628000.0,36363000.0,20663000.0,
EBIT,-1639000.0,-40199000.0,-48073000.0,16982000.0,661000.0,
Net Interest Income,-7890000.0,-7370000.0,-7507000.0,-7832000.0,-7062000.0,
Interest Expense,8764000.0,8163000.0,8629000.0,8814000.0,7608000.0,
Interest Income,874000.0,793000.0,1122000.0,982000.0,546000.0,
Normalized Income,-8943370.0,-35841330.776229,-61146940.0,16108840.0,-9097000.0,
Net Income From Continuing And Discontinued Operation,-14313000.0,-48287000.0,-61395000.0,12873000.0,-9413000.0,
Total Expenses,358599000.0,360083000.0,349591000.0,438099000.0,384314000.0,
Total Operating Income As Reported,-10998000.0,-29809000.0,-42983000.0,11261000.0,7655000.0,
Diluted Average Shares,235832000.0,234349000.0,231533000.0,233090000.0,228077000.0,
Basic Average Shares,235832000.0,234349000.0,231533000.0,230509000.0,228077000.0,
Diluted EPS,-0.06,-0.21,-0.27,0.06,-0.04,
Basic EPS,-0.06,-0.21,-0.27,0.06,-0.04,
Diluted NI Availto Com Stockholders,-14313000.0,-48287000.0,-61395000.0,12873000.0,-9413000.0,
Net Income Common Stockholders,-14313000.0,-48287000.0,-61395000.0,12873000.0,-9413000.0,
Net Income,-14313000.0,-48287000.0,-61395000.0,12873000.0,-9413000.0,
Net Income Including Noncontrolling Interests,-14313000.0,-48287000.0,-61395000.0,12873000.0,-9413000.0,
Net Income Continuous Operations,-14313000.0,-48287000.0,-61395000.0,12873000.0,-9413000.0,
Tax Provision,3910000.0,-75000.0,4693000.0,-4705000.0,2466000.0,
Pretax Income,-10403000.0,-48362000.0,-56702000.0,8168000.0,-6947000.0,
Other Income Expense,1688000.0,-23648000.0,-6526000.0,643000.0,-7940000.0,
Other Non Operating Income Expenses,8485000.0,-11183000.0,-6212000.0,4739000.0,-7540000.0,
Special Income Charges,-6797000.0,-12465000.0,-314000.0,-4096000.0,-400000.0,
Impairment Of Capital Assets,,382000.0,,,,1375000.0
Restructuring And Mergern Acquisition,6797000.0,12083000.0,314000.0,1044000.0,400000.0,
Net Non Operating Interest Income Expense,-7890000.0,-7370000.0,-7507000.0,-7832000.0,-7062000.0,
Interest Expense Non Operating,8764000.0,8163000.0,8629000.0,8814000.0,7608000.0,
Interest Income Non Operating,874000.0,793000.0,1122000.0,982000.0,546000.0,
Operating Income,-4201000.0,-17344000.0,-42669000.0,15357000.0,8055000.0,
Operating Expense,145415000.0,152938000.0,153110000.0,159545000.0,150265000.0,
Other Operating Expenses,,,,,,56000.0
Depreciation Amortization Depletion Income Statement,2257000.0,2256000.0,2256000.0,2256000.0,2976000.0,
Depreciation And Amortization In Income Statement,2257000.0,2256000.0,2256000.0,2256000.0,2976000.0,
Amortization,2257000.0,2256000.0,2256000.0,2256000.0,2976000.0,
Amortization Of Intangibles Income Statement,2257000.0,2256000.0,2256000.0,2256000.0,2976000.0,
Research And Development,73283000.0,74678000.0,77262000.0,79645000.0,76846000.0,
Selling General And Administration,69875000.0,76004000.0,73592000.0,77644000.0,70443000.0,
Selling And Marketing Expense,35715000.0,41897000.0,40745000.0,42532000.0,41075000.0,
General And Administrative Expense,34160000.0,34107000.0,32847000.0,35112000.0,29368000.0,
Other Gand A,34160000.0,34107000.0,32847000.0,35112000.0,29368000.0,
Gross Profit,141214000.0,135594000.0,110441000.0,174902000.0,158320000.0,
Cost Of Revenue,213184000.0,207145000.0,196481000.0,278554000.0,234049000.0,
Total Revenue,354398000.0,342739000.0,306922000.0,453456000.0,392369000.0,
Operating Revenue,354398000.0,342739000.0,306922000.0,453456000.0,392369000.0,
