,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.052527,0.21,0.21,0.21,0.21,,
Normalized EBITDA,123499000.0,43906000.0,-29179000.0,-48973000.0,-82230000.0,,
Net Income From Continuing Operation Net Minority Interest,94320000.0,1270000.0,-151881000.0,-121350000.0,-120405000.0,,
Reconciled Depreciation,35614000.0,32804000.0,50246000.0,71292000.0,24931000.0,,
Reconciled Cost Of Revenue,164606000.0,132215000.0,160560000.0,170462000.0,138132000.0,,
EBITDA,123499000.0,43906000.0,-29179000.0,-48973000.0,-82230000.0,,
EBIT,87885000.0,11102000.0,-79425000.0,-120265000.0,-107161000.0,,
Net Interest Income,3497000.0,5848000.0,7808000.0,10643000.0,13225000.0,,
Interest Income,3497000.0,5848000.0,7808000.0,10643000.0,13225000.0,,
Normalized Income,94320000.0,1270000.0,-151881000.0,-121350000.0,-120405000.0,,
Net Income From Continuing And Discontinued Operation,94320000.0,1270000.0,-151881000.0,-121350000.0,-120405000.0,,
Total Expenses,1227415000.0,1106177000.0,1207249000.0,1121864000.0,1036327000.0,,
Total Operating Income As Reported,87885000.0,11102000.0,-79425000.0,-120265000.0,-107161000.0,,
Diluted Average Shares,112559800.0,111173325.0,106259864.0,105903990.0,104698659.0,,
Basic Average Shares,108320520.0,106927151.0,106259864.0,105903990.0,104698659.0,,
Diluted EPS,0.78,0.0,-1.43,-1.17,-1.17,,
Basic EPS,0.91,0.0,-1.43,-1.17,-1.17,,
Diluted NI Availto Com Stockholders,94320000.0,1270000.0,-151881000.0,-121350000.0,-120405000.0,,
Net Income Common Stockholders,94320000.0,1270000.0,-151881000.0,-121350000.0,-120405000.0,,
Net Income,94320000.0,1270000.0,-151881000.0,-121350000.0,-120405000.0,,
Net Income Including Noncontrolling Interests,94320000.0,1270000.0,-151881000.0,-121350000.0,-120405000.0,,
Net Income Continuous Operations,94320000.0,1270000.0,-151881000.0,-121350000.0,-120405000.0,,
Tax Provision,5229000.0,19630000.0,66530000.0,23046000.0,14485000.0,,
Pretax Income,99549000.0,20900000.0,-85351000.0,-98304000.0,-105920000.0,,
Other Income Expense,8167000.0,3950000.0,-13734000.0,11318000.0,-11984000.0,,
Other Non Operating Income Expenses,8167000.0,3950000.0,-13734000.0,11318000.0,-11984000.0,,
Net Non Operating Interest Income Expense,3497000.0,5848000.0,7808000.0,10643000.0,13225000.0,,
Interest Income Non Operating,3497000.0,5848000.0,7808000.0,10643000.0,13225000.0,,
Operating Income,87885000.0,11102000.0,-79425000.0,-120265000.0,-107161000.0,,
Operating Expense,1062809000.0,941175000.0,1046689000.0,951402000.0,898195000.0,,
Depreciation Amortization Depletion Income Statement,,17000.0,,,0.0,0.0,1838000.0
Depreciation And Amortization In Income Statement,,17000.0,,,0.0,0.0,1838000.0
Amortization,,17000.0,,,0.0,0.0,1838000.0
Amortization Of Intangibles Income Statement,,17000.0,,,0.0,0.0,1838000.0
Research And Development,524896000.0,481887000.0,542012000.0,496179000.0,454466000.0,,
Selling General And Administration,537913000.0,459271000.0,504677000.0,455223000.0,443729000.0,,
Gross Profit,1150694000.0,952277000.0,967264000.0,831137000.0,791034000.0,,
Cost Of Revenue,164606000.0,165002000.0,160560000.0,170462000.0,138132000.0,,
Total Revenue,1315300000.0,1117279000.0,1127824000.0,1001599000.0,929166000.0,,
Operating Revenue,1670191000.0,1408815000.0,1429536000.0,1245589000.0,1172145000.0,,
