,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,1050.0,-2071020.0,7980.0,-2940.0
Tax Rate For Calcs,0.0,0.21,0.21,0.21,0.21
Normalized EBITDA,-884000.0,-4768000.0,5394000.0,-2246000.0,-3476000.0
Total Unusual Items,-2808000.0,5000.0,-9862000.0,38000.0,-14000.0
Total Unusual Items Excluding Goodwill,-2808000.0,5000.0,-9862000.0,38000.0,-14000.0
Net Income From Continuing Operation Net Minority Interest,-6562000.0,-4834000.0,-15278000.0,-3084000.0,-4304000.0
Reconciled Depreciation,88000.0,90000.0,966000.0,966000.0,953000.0
Reconciled Cost Of Revenue,3213000.0,2912000.0,5701000.0,3908000.0,3950000.0
EBITDA,-3692000.0,-4763000.0,-4468000.0,-2208000.0,-3490000.0
EBIT,-3780000.0,-4853000.0,-5434000.0,-3174000.0,-4443000.0
Net Interest Income,26000.0,25000.0,21000.0,81000.0,158000.0
Interest Income,65000.0,56000.0,52000.0,107000.0,196000.0
Normalized Income,-3754000.0,-4837950.0,-7487020.0,-3114020.0,-4292940.0
Net Income From Continuing And Discontinued Operation,-6562000.0,-4834000.0,-15278000.0,-3084000.0,-4304000.0
Total Expenses,9504000.0,9887000.0,12979000.0,9302000.0,11150000.0
Total Operating Income As Reported,-6563000.0,-4853000.0,-15228000.0,-3174000.0,-4443000.0
Diluted Average Shares,11229427.0,10486151.0,8807591.0,8756882.0,8608937.0
Basic Average Shares,11229427.0,10486151.0,8807591.0,8756882.0,8608937.0
Diluted EPS,-0.58,-0.46,-1.73,-0.35,-0.5
Basic EPS,-0.58,-0.46,-1.73,-0.35,-0.5
Diluted NI Availto Com Stockholders,-6562000.0,-4834000.0,-15278000.0,-3084000.0,-4304000.0
Net Income Common Stockholders,-6562000.0,-4834000.0,-15278000.0,-3084000.0,-4304000.0
Net Income,-6562000.0,-4834000.0,-15278000.0,-3084000.0,-4304000.0
Net Income Including Noncontrolling Interests,-6562000.0,-4834000.0,-15278000.0,-3084000.0,-4304000.0
Net Income Continuous Operations,-6562000.0,-4834000.0,-15278000.0,-3084000.0,-4304000.0
Tax Provision,0.0,11000.0,3000.0,29000.0,5000.0
Pretax Income,-6562000.0,-4823000.0,-15275000.0,-3055000.0,-4299000.0
Other Income Expense,-2808000.0,5000.0,-9862000.0,38000.0,-14000.0
Special Income Charges,-2783000.0,,,,0.0
Impairment Of Capital Assets,2783000.0,,,,0.0
Gain On Sale Of Security,-25000.0,5000.0,-68000.0,38000.0,-14000.0
Net Non Operating Interest Income Expense,26000.0,25000.0,21000.0,81000.0,158000.0
Total Other Finance Cost,39000.0,31000.0,31000.0,26000.0,38000.0
Interest Income Non Operating,65000.0,56000.0,52000.0,107000.0,196000.0
Operating Income,-3780000.0,-4853000.0,-5434000.0,-3174000.0,-4443000.0
Operating Expense,6291000.0,6975000.0,7278000.0,5394000.0,7200000.0
Research And Development,767000.0,918000.0,1131000.0,998000.0,1205000.0
Selling General And Administration,5524000.0,6057000.0,6147000.0,4396000.0,5995000.0
Selling And Marketing Expense,3785000.0,3837000.0,4376000.0,4156000.0,4403000.0
General And Administrative Expense,1739000.0,2220000.0,1771000.0,240000.0,1592000.0
Other Gand A,1739000.0,2220000.0,1771000.0,240000.0,1592000.0
Gross Profit,2511000.0,2122000.0,1844000.0,2220000.0,2757000.0
Cost Of Revenue,3213000.0,2912000.0,5701000.0,3908000.0,3950000.0
Total Revenue,5724000.0,5034000.0,7545000.0,6128000.0,6707000.0
Operating Revenue,5724000.0,5034000.0,7545000.0,6128000.0,6707000.0
