,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-15620.0,4281200.0,17600.0,-16280.0,0.0,,
Tax Rate For Calcs,0.22,0.22,0.22,0.22,0.22,,
Normalized EBITDA,9188000.0,10002000.0,9476000.0,12703000.0,10628000.0,,
Total Unusual Items,-71000.0,19460000.0,80000.0,-74000.0,,-6000.0,
Total Unusual Items Excluding Goodwill,-71000.0,19460000.0,80000.0,-74000.0,,-6000.0,
Net Income From Continuing Operation Net Minority Interest,9074000.0,29427000.0,9703000.0,12411000.0,10185000.0,,
Reconciled Cost Of Revenue,8225000.0,9915000.0,10317000.0,8908000.0,9130000.0,,
EBITDA,9117000.0,29462000.0,9556000.0,12629000.0,10628000.0,,
EBIT,9117000.0,29462000.0,9556000.0,12629000.0,10628000.0,,
Net Interest Income,976000.0,683000.0,746000.0,623000.0,373000.0,,
Interest Expense,43000.0,35000.0,-147000.0,218000.0,443000.0,,
Interest Income,1019000.0,718000.0,765000.0,841000.0,816000.0,,
Normalized Income,9129380.0,14248200.0,9640600.0,12468720.0,10185000.0,,
Net Income From Continuing And Discontinued Operation,9074000.0,29427000.0,9703000.0,12411000.0,10185000.0,,
Total Expenses,9974000.0,12049000.0,12800000.0,11027000.0,10702000.0,,
Total Operating Income As Reported,8100000.0,28740000.0,8957000.0,11792000.0,9807000.0,,
Diluted Average Shares,,38675532.0,39037450.0,39218178.0,,39080005.0,39389481.0
Basic Average Shares,,12432158.0,12432158.0,12432158.0,,12279676.0,12095795.0
Diluted EPS,,0.76,0.25,0.32,,0.29,0.63
Basic EPS,,2.33,0.74,0.96,,0.89,2.03
Diluted NI Availto Com Stockholders,8616000.0,28970000.0,9245000.0,11953000.0,9727000.0,,
Net Income Common Stockholders,8616000.0,28970000.0,9245000.0,11953000.0,9727000.0,,
Otherunder Preferred Stock Dividend,,,0.0,0.0,0.0,0.0,1000.0
Preferred Stock Dividends,458000.0,457000.0,458000.0,458000.0,458000.0,,
Net Income,9074000.0,29427000.0,9703000.0,12411000.0,10185000.0,,
Net Income Including Noncontrolling Interests,9074000.0,29427000.0,9703000.0,12411000.0,10185000.0,,
Net Income Continuous Operations,9074000.0,29427000.0,9703000.0,12411000.0,10185000.0,,
Pretax Income,9074000.0,29427000.0,9703000.0,12411000.0,10185000.0,,
Other Income Expense,-71000.0,19460000.0,80000.0,-74000.0,,-6000.0,
Special Income Charges,0.0,19456000.0,,,,0.0,15275000.0
Gain On Sale Of Ppe,0.0,19456000.0,,,,0.0,
Write Off,,,,,,0.0,
Gain On Sale Of Security,-71000.0,4000.0,80000.0,-74000.0,,-6000.0,
Net Non Operating Interest Income Expense,976000.0,683000.0,746000.0,623000.0,373000.0,,
Interest Expense Non Operating,43000.0,35000.0,-147000.0,218000.0,443000.0,,
Interest Income Non Operating,1019000.0,718000.0,765000.0,841000.0,816000.0,,
Operating Income,8169000.0,9284000.0,8877000.0,11862000.0,9806000.0,,
Operating Expense,1749000.0,2134000.0,2483000.0,2119000.0,1572000.0,,
Provision For Doubtful Accounts,-3000.0,30000.0,0.0,0.0,-7000.0,,
Selling General And Administration,1752000.0,2104000.0,2483000.0,2119000.0,1579000.0,,
General And Administrative Expense,1752000.0,2104000.0,2483000.0,2119000.0,1579000.0,,
Other Gand A,1752000.0,2104000.0,2483000.0,2119000.0,1579000.0,,
Gross Profit,9918000.0,11418000.0,11360000.0,13981000.0,11378000.0,,
Cost Of Revenue,8225000.0,9915000.0,10317000.0,8908000.0,9130000.0,,
Total Revenue,18143000.0,21333000.0,21677000.0,22889000.0,20508000.0,,
Operating Revenue,18143000.0,21333000.0,21677000.0,22889000.0,20508000.0,,
