,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1272390.0,-1229760.0,-25418820.0,-7111650.0,19740420.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Normalized EBITDA,61440000.0,57489000.0,67866000.0,64474000.0,70982000.0,,
Total Unusual Items,-6059000.0,-5856000.0,-121042000.0,-33865000.0,94002000.0,,
Total Unusual Items Excluding Goodwill,-6059000.0,-5856000.0,-121042000.0,-33865000.0,94002000.0,,
Net Income From Continuing Operation Net Minority Interest,-41186000.0,-45867000.0,-148680000.0,-58414000.0,76171000.0,,
Reconciled Depreciation,40885000.0,40910000.0,44704000.0,43505000.0,47769000.0,,
Reconciled Cost Of Revenue,15064000.0,16281000.0,18260000.0,19469000.0,17349000.0,,
EBITDA,55381000.0,51633000.0,-53176000.0,30609000.0,164984000.0,,
EBIT,11543000.0,7900000.0,-101134000.0,-15438000.0,114593000.0,,
Net Interest Income,-51719000.0,-52216000.0,-45451000.0,-42384000.0,-38123000.0,,
Interest Expense,52507000.0,53378000.0,47340000.0,42580000.0,38349000.0,,
Interest Income,788000.0,1162000.0,1889000.0,196000.0,226000.0,,
Normalized Income,-36399390.0,-41240760.0,-53056820.0,-31660650.0,1909420.0,,
Net Income From Continuing And Discontinued Operation,-41186000.0,-45867000.0,-148680000.0,-58414000.0,76171000.0,,
Total Expenses,97685000.0,101021000.0,100219000.0,102389000.0,103321000.0,,
Diluted Average Shares,71282000.0,69257000.0,,51197000.0,48648000.0,48466000.0,
Basic Average Shares,71282000.0,69257000.0,,51197000.0,48648000.0,48466000.0,
Diluted EPS,-0.58,-0.66,,-1.14,1.56,-0.11,
Basic EPS,-0.58,-0.66,,-1.14,1.56,-0.11,
Diluted NI Availto Com Stockholders,-41186000.0,-45867000.0,-148620000.0,-58416000.0,76171000.0,,
Net Income Common Stockholders,-41186000.0,-45867000.0,-148620000.0,-58416000.0,76171000.0,,
Preferred Stock Dividends,,,,2000.0,,,
Net Income,-41186000.0,-45867000.0,-148680000.0,-58414000.0,76171000.0,,
Net Income Including Noncontrolling Interests,-41186000.0,-45867000.0,-148680000.0,-58414000.0,76171000.0,,
Net Income Continuous Operations,-41186000.0,-45867000.0,-148680000.0,-58414000.0,76171000.0,,
Earnings From Equity Interest Net Of Tax,-128000.0,-252000.0,-182000.0,-166000.0,-180000.0,,
Tax Provision,94000.0,137000.0,24000.0,230000.0,-107000.0,,
Pretax Income,-40964000.0,-45478000.0,-148474000.0,-58018000.0,76244000.0,,
Other Income Expense,-6059000.0,-5856000.0,-121042000.0,-33865000.0,94002000.0,,
Special Income Charges,-6218000.0,-1119000.0,-107624000.0,-42321000.0,94066000.0,,
Other Special Charges,-148000.0,243000.0,99452000.0,-264000.0,-225798000.0,,
Impairment Of Capital Assets,2426000.0,,7999000.0,41847000.0,131732000.0,,11299000.0
Restructuring And Mergern Acquisition,3940000.0,876000.0,173000.0,738000.0,0.0,,
Gain On Sale Of Security,159000.0,-4737000.0,-13418000.0,8456000.0,-64000.0,,
Net Non Operating Interest Income Expense,-51719000.0,-52216000.0,-45451000.0,-42384000.0,-38123000.0,,
Interest Expense Non Operating,52507000.0,53378000.0,47340000.0,42580000.0,38349000.0,,
Interest Income Non Operating,788000.0,1162000.0,1889000.0,196000.0,226000.0,,
Operating Income,16814000.0,12594000.0,18019000.0,18231000.0,20365000.0,,
Operating Expense,85574000.0,87563000.0,85213000.0,85462000.0,88594000.0,,
Other Operating Expenses,36920000.0,38772000.0,31988000.0,34488000.0,32913000.0,,
Depreciation Amortization Depletion Income Statement,43838000.0,43733000.0,47958000.0,46047000.0,50391000.0,,
Depreciation And Amortization In Income Statement,43838000.0,43733000.0,47958000.0,46047000.0,50391000.0,,
Selling General And Administration,4816000.0,5058000.0,5267000.0,4927000.0,5290000.0,,
General And Administrative Expense,4816000.0,5058000.0,5267000.0,4927000.0,5290000.0,,
Other Gand A,4816000.0,5058000.0,5267000.0,4927000.0,5290000.0,,
Gross Profit,102388000.0,100157000.0,103232000.0,103693000.0,108959000.0,,
Cost Of Revenue,12111000.0,13458000.0,15006000.0,16927000.0,14727000.0,,
Total Revenue,114499000.0,113615000.0,118238000.0,120620000.0,123686000.0,,
Operating Revenue,114499000.0,113615000.0,118238000.0,120620000.0,123686000.0,,
