,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-284606.613455,-155631.399317,0.0,0.0,0.0,,
Tax Rate For Calcs,0.218928,0.172924,0.225,0.219,0.231,,
Normalized EBITDA,130800000.0,131700000.0,118600000.0,115200000.0,127100000.0,,
Total Unusual Items,-1300000.0,-900000.0,,,,-2900000.0,-100000.0
Total Unusual Items Excluding Goodwill,-1300000.0,-900000.0,,,,-2900000.0,-100000.0
Net Income From Continuing Operation Net Minority Interest,68500000.0,72700000.0,57900000.0,54200000.0,61400000.0,,
Reconciled Depreciation,29600000.0,30100000.0,29700000.0,30200000.0,30000000.0,,
Reconciled Cost Of Revenue,229100000.0,232400000.0,207700000.0,224100000.0,222300000.0,,
EBITDA,129500000.0,130800000.0,118600000.0,115200000.0,127100000.0,,
EBIT,99900000.0,100700000.0,88900000.0,85000000.0,97100000.0,,
Net Interest Income,-12200000.0,-12800000.0,-14200000.0,-15600000.0,-17200000.0,,
Interest Expense,12200000.0,12800000.0,14200000.0,15600000.0,17200000.0,,
Normalized Income,69515393.386545,73444368.600683,57900000.0,54200000.0,61400000.0,,
Net Income From Continuing And Discontinued Operation,68500000.0,72700000.0,57900000.0,54200000.0,61400000.0,,
Total Expenses,332600000.0,333700000.0,308800000.0,293600000.0,289900000.0,,
Total Operating Income As Reported,101100000.0,100700000.0,85600000.0,86100000.0,97500000.0,,
Diluted Average Shares,,31546961.0,31222623.0,29336466.0,29294998.0,29285853.0,
Basic Average Shares,,31325492.0,31041126.0,29124564.0,29054820.0,29011673.0,
Diluted EPS,,2.3,1.82,1.65,1.9,1.91,
Basic EPS,,2.32,1.83,1.67,1.92,1.93,
Diluted NI Availto Com Stockholders,68500000.0,72700000.0,56900000.0,48500000.0,55700000.0,,
Net Income Common Stockholders,68500000.0,72700000.0,56900000.0,48500000.0,55700000.0,,
Preferred Stock Dividends,,0.0,1000000.0,5700000.0,5700000.0,5700000.0,
Net Income,68500000.0,72700000.0,57900000.0,54200000.0,61400000.0,,
Net Income Including Noncontrolling Interests,68500000.0,72700000.0,57900000.0,54200000.0,61400000.0,,
Net Income Continuous Operations,68500000.0,72700000.0,57900000.0,54200000.0,61400000.0,,
Tax Provision,19200000.0,15200000.0,16800000.0,15200000.0,18500000.0,,
Pretax Income,87700000.0,87900000.0,74700000.0,69400000.0,79900000.0,,
Other Income Expense,-3500000.0,-3300000.0,3300000.0,-19300000.0,-19300000.0,,
Other Non Operating Income Expenses,-2200000.0,-2400000.0,3300000.0,-19300000.0,-19300000.0,,
Special Income Charges,-1300000.0,-900000.0,,,,-2900000.0,-100000.0
Restructuring And Mergern Acquisition,1300000.0,900000.0,,,,2300000.0,100000.0
Net Non Operating Interest Income Expense,-12200000.0,-12800000.0,-14200000.0,-15600000.0,-17200000.0,,
Interest Expense Non Operating,12200000.0,12800000.0,14200000.0,15600000.0,17200000.0,,
Operating Income,103400000.0,104000000.0,85600000.0,104300000.0,116400000.0,,
Operating Expense,91800000.0,89400000.0,89300000.0,69500000.0,67600000.0,,
Other Operating Expenses,,,1300000.0,,,,1100000.0
Depreciation Amortization Depletion Income Statement,17900000.0,18200000.0,17900000.0,,,17600000.0,17700000.0
Depreciation And Amortization In Income Statement,17900000.0,18200000.0,17900000.0,,,17600000.0,17700000.0
Amortization,17900000.0,18200000.0,17900000.0,,,17600000.0,17700000.0
Amortization Of Intangibles Income Statement,17900000.0,18200000.0,17900000.0,,,17600000.0,17700000.0
Selling General And Administration,73900000.0,72100000.0,70100000.0,69500000.0,67600000.0,,
Gross Profit,195200000.0,193400000.0,174900000.0,173800000.0,184000000.0,,
Cost Of Revenue,240800000.0,244300000.0,219500000.0,224100000.0,222300000.0,,
Total Revenue,436000000.0,437700000.0,394400000.0,397900000.0,406300000.0,,
Operating Revenue,436000000.0,437700000.0,394400000.0,397900000.0,406300000.0,,
