,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,14248704.663212,819000.0,197212807.244502,-2072000.0,23244732.576985,,
Tax Rate For Calcs,0.259067,0.273,0.387451,0.259,0.230146,,
Total Unusual Items,55000000.0,3000000.0,509000000.0,-8000000.0,101000000.0,,
Total Unusual Items Excluding Goodwill,55000000.0,3000000.0,509000000.0,-8000000.0,101000000.0,,
Net Income From Continuing Operation Net Minority Interest,1144000000.0,698000000.0,944000000.0,483000000.0,382000000.0,,
Reconciled Depreciation,883000000.0,866000000.0,990000000.0,856000000.0,900000000.0,,
EBIT,1644000000.0,1052000000.0,1655000000.0,761000000.0,742000000.0,,
Net Interest Income,-100000000.0,-92000000.0,-109000000.0,-112000000.0,-125000000.0,,
Interest Expense,100000000.0,92000000.0,109000000.0,112000000.0,125000000.0,,
Interest Income,53000000.0,51000000.0,50000000.0,61000000.0,73000000.0,,
Normalized Income,1103248704.663212,695819000.0,632212807.244502,488928000.0,304244732.576985,,
Net Income From Continuing And Discontinued Operation,1144000000.0,698000000.0,898000000.0,459000000.0,-3977000000.0,,
Total Expenses,5497000000.0,5814000000.0,5631000000.0,6106000000.0,5952000000.0,,
Diluted Average Shares,577941232.0,599240046.0,627200000.0,647365442.0,666955168.0,,
Basic Average Shares,572817409.0,593839665.0,606159452.0,641621768.0,661092967.0,,
Diluted EPS,1.98,1.16,1.43,0.71,-6.02,,
Basic EPS,2.0,1.18,1.481458,0.72,-6.02,,
Diluted NI Availto Com Stockholders,1144000000.0,698000000.0,898000000.0,459000000.0,-3977000000.0,,
Net Income Common Stockholders,1144000000.0,698000000.0,898000000.0,459000000.0,-3977000000.0,,
Preferred Stock Dividends,,,0.0,,,22000000.0,7000000.0
Net Income,1144000000.0,698000000.0,898000000.0,459000000.0,-3977000000.0,,
Minority Interests,0.0,0.0,-3000000.0,2000000.0,-93000000.0,,
Net Income Including Noncontrolling Interests,1144000000.0,698000000.0,901000000.0,457000000.0,-3884000000.0,,
Net Income Discontinuous Operations,0.0,0.0,-46000000.0,-24000000.0,-4359000000.0,,
Net Income Continuous Operations,1144000000.0,698000000.0,947000000.0,481000000.0,475000000.0,,
Tax Provision,400000000.0,262000000.0,599000000.0,168000000.0,142000000.0,,
Pretax Income,1544000000.0,960000000.0,1546000000.0,649000000.0,617000000.0,,
Other Income Expense,6000000.0,42000000.0,167000000.0,,2000000.0,217000000.0,
Special Income Charges,55000000.0,3000000.0,509000000.0,-8000000.0,101000000.0,,
Other Special Charges,-55000000.0,-3000000.0,-509000000.0,8000000.0,-101000000.0,,
Net Non Operating Interest Income Expense,-100000000.0,-92000000.0,-109000000.0,-112000000.0,-125000000.0,,
Interest Expense Non Operating,100000000.0,92000000.0,109000000.0,112000000.0,125000000.0,,
Other Operating Expenses,-50000000.0,-9000000.0,0.0,4000000.0,9000000.0,,
Selling General And Administration,1162000000.0,1115000000.0,1335000000.0,1346000000.0,1610000000.0,,
General And Administrative Expense,1162000000.0,1115000000.0,1335000000.0,1346000000.0,1610000000.0,,
Other Gand A,1162000000.0,1115000000.0,1335000000.0,1346000000.0,1610000000.0,,
Total Revenue,7041000000.0,6774000000.0,7173000000.0,6755000000.0,6569000000.0,,
Operating Revenue,7041000000.0,6774000000.0,7173000000.0,6755000000.0,6569000000.0,,
Loss Adjustment Expense,3493000000.0,3794000000.0,3814000000.0,3773000000.0,3467000000.0,,
Net Policyholder Benefits And Claims,3493000000.0,3794000000.0,3814000000.0,3773000000.0,3467000000.0,,
Policyholder Benefits Gross,,,,,,6320000000.0,6518000000.0
