,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1735975.609756,0.0,-412459.016393,0.0,0.0
Tax Rate For Calcs,0.237805,0.227,0.055738,0.255,0.249097
Normalized EBITDA,83600000.0,61200000.0,103900000.0,101400000.0,88000000.0
Total Unusual Items,-7300000.0,0.0,-7400000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-7300000.0,0.0,-7400000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,24900000.0,21700000.0,57600000.0,47100000.0,41600000.0
Reconciled Depreciation,27100000.0,21600000.0,23400000.0,24700000.0,20200000.0
Reconciled Cost Of Revenue,235600000.0,190100000.0,218600000.0,232200000.0,209700000.0
EBITDA,76300000.0,61200000.0,96500000.0,101400000.0,88000000.0
EBIT,49200000.0,39600000.0,73100000.0,76700000.0,67800000.0
Net Interest Income,-16200000.0,-11300000.0,-11900000.0,-13000000.0,-12000000.0
Interest Expense,16400000.0,11500000.0,12100000.0,13400000.0,12400000.0
Interest Income,200000.0,200000.0,200000.0,400000.0,400000.0
Normalized Income,30464024.390244,21700000.0,64587540.983607,47100000.0,41600000.0
Net Income From Continuing And Discontinued Operation,24900000.0,21700000.0,57600000.0,47100000.0,41600000.0
Total Expenses,349200000.0,293000000.0,320900000.0,328500000.0,303000000.0
Total Operating Income As Reported,47900000.0,37300000.0,70800000.0,75000000.0,67600000.0
Diluted Average Shares,57900000.0,57900000.0,57900000.0,57800000.0,57800000.0
Basic Average Shares,57400000.0,57300000.0,57200000.0,57200000.0,57100000.0
Diluted EPS,0.43,0.38,1.0,0.81,0.72
Basic EPS,0.433798,0.38,1.006993,0.82,0.73
Diluted NI Availto Com Stockholders,24900000.0,21700000.0,57600000.0,47100000.0,41600000.0
Net Income Common Stockholders,24900000.0,21700000.0,57600000.0,47100000.0,41600000.0
Net Income,24900000.0,21700000.0,57600000.0,47100000.0,41600000.0
Minority Interests,-100000.0,,,,0.0
Net Income Including Noncontrolling Interests,25000000.0,21700000.0,57600000.0,47100000.0,41600000.0
Net Income Continuous Operations,25000000.0,21700000.0,57600000.0,47100000.0,41600000.0
Tax Provision,7800000.0,6400000.0,3400000.0,16200000.0,13800000.0
Pretax Income,32800000.0,28100000.0,61000000.0,63300000.0,55400000.0
Other Income Expense,-6200000.0,2100000.0,-5300000.0,1300000.0,-200000.0
Other Non Operating Income Expenses,1100000.0,2100000.0,2100000.0,1300000.0,-200000.0
Special Income Charges,-7300000.0,0.0,-7400000.0,0.0,0.0
Restructuring And Mergern Acquisition,7300000.0,0.0,7400000.0,0.0,0.0
Net Non Operating Interest Income Expense,-16200000.0,-11300000.0,-11900000.0,-13000000.0,-12000000.0
Interest Expense Non Operating,16400000.0,11500000.0,12100000.0,13400000.0,12400000.0
Interest Income Non Operating,200000.0,200000.0,200000.0,400000.0,400000.0
Operating Income,55200000.0,37300000.0,78200000.0,75000000.0,67600000.0
Operating Expense,113600000.0,102900000.0,102300000.0,96300000.0,93300000.0
Selling General And Administration,113600000.0,102900000.0,102300000.0,96300000.0,93300000.0
Gross Profit,168800000.0,140200000.0,180500000.0,171300000.0,160900000.0
Cost Of Revenue,235600000.0,190100000.0,218600000.0,232200000.0,209700000.0
Total Revenue,404400000.0,330300000.0,399100000.0,403500000.0,370600000.0
Operating Revenue,404400000.0,330300000.0,399100000.0,403500000.0,370600000.0
