,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,29588.276775,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.120452,0.0,0.0,,
Normalized EBITDA,-2755131.0,-3310607.0,-3957089.0,-1930666.0,-1870930.0,,
Total Unusual Items,-8045.0,-788.0,245643.0,67019.0,96024.0,,
Total Unusual Items Excluding Goodwill,-8045.0,-788.0,245643.0,67019.0,96024.0,,
Net Income From Continuing Operation Net Minority Interest,-2701976.0,-3236763.0,-2987366.0,-1719381.0,-1644502.0,,
Reconciled Depreciation,703.0,608.0,1049.0,1589.0,1588.0,,
Reconciled Cost Of Revenue,0.0,0.0,0.0,0.0,2342.0,,
EBITDA,-2763176.0,-3311395.0,-3711446.0,-1863647.0,-1774906.0,,
EBIT,-2763879.0,-3312003.0,-3712495.0,-1865236.0,-1776494.0,,
Net Interest Income,69823.0,76028.0,70372.0,78836.0,35925.0,,
Interest Income,69823.0,,,,35925.0,,
Normalized Income,-2693931.0,-3235975.0,-3203420.723225,-1786400.0,-1740526.0,,
Net Income From Continuing And Discontinued Operation,-2701976.0,-3236763.0,-2987366.0,-1719381.0,-1644502.0,,
Total Expenses,2763879.0,3312003.0,3712495.0,1865236.0,1776494.0,,
Total Operating Income As Reported,-2763879.0,-3312003.0,-3712495.0,-1865236.0,-1744675.0,,
Diluted Average Shares,3278677.0,3049625.0,,2203929.0,1258985.0,658188.0,
Basic Average Shares,3278677.0,3049625.0,,2203929.0,1258985.0,658188.0,
Diluted EPS,-0.82,-1.06,,-0.78,-1.31,-2.91,
Basic EPS,-0.82,-1.06,,-0.78,-1.31,-2.91,
Diluted NI Availto Com Stockholders,-2701976.0,-3236763.0,-2987366.0,-1719381.0,-1644502.0,,
Net Income Common Stockholders,-2701976.0,-3236763.0,-2987366.0,-1719381.0,-1644502.0,,
Net Income,-2701976.0,-3236763.0,-2987366.0,-1719381.0,-1644502.0,,
Net Income Including Noncontrolling Interests,-2701976.0,-3236763.0,-2987366.0,-1719381.0,-1644502.0,,
Net Income Continuous Operations,-2701976.0,-3236763.0,-2987366.0,-1719381.0,-1644502.0,,
Tax Provision,,,-409114.0,0.0,0.0,0.0,-606606.0
Pretax Income,-2701976.0,-3236763.0,-3396480.0,-1719381.0,-1644502.0,,
Other Income Expense,-7920.0,-788.0,245643.0,67019.0,96067.0,,
Other Non Operating Income Expenses,125.0,,0.0,,43.0,,0.0
Special Income Charges,,,246309.0,66444.0,0.0,,0.0
Other Special Charges,,,-246309.0,-66444.0,,,0.0
Gain On Sale Of Security,-8045.0,-788.0,-666.0,575.0,96024.0,,
Net Non Operating Interest Income Expense,69823.0,76028.0,70372.0,78836.0,35925.0,,
Total Other Finance Cost,,-76028.0,-70372.0,-78836.0,-35925.0,-28842.0,
Interest Income Non Operating,69823.0,,,,35925.0,,
Operating Income,-2763879.0,-3312003.0,-3712495.0,-1865236.0,-1776494.0,,
Operating Expense,2763879.0,3312003.0,3712495.0,1865236.0,1774152.0,,
Other Operating Expenses,,,0.0,,29477.0,-123360.0,-251210.0
Research And Development,1677014.0,2227175.0,2658702.0,968689.0,501158.0,,
Selling General And Administration,1086865.0,1084828.0,1053793.0,896547.0,1243517.0,,
General And Administrative Expense,1086865.0,1084828.0,1053793.0,896547.0,1243517.0,,
Other Gand A,1086865.0,1084828.0,1053793.0,896547.0,1243517.0,,
Gross Profit,0.0,0.0,0.0,0.0,-2342.0,,
Cost Of Revenue,0.0,0.0,0.0,0.0,2342.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
