,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,125530.575464
Tax Rate For Calcs,0.21,0.21,0.003529,0.21,0.002808
Normalized EBITDA,-25906000.0,-12354000.0,-19604000.0,-20576000.0,-11803000.0
Total Unusual Items,0.0,,0.0,0.0,44702000.0
Total Unusual Items Excluding Goodwill,0.0,,0.0,0.0,44702000.0
Net Income From Continuing Operation Net Minority Interest,-37252000.0,-23462000.0,-30780000.0,-32072000.0,23792000.0
Reconciled Depreciation,78000.0,78000.0,81000.0,83000.0,91000.0
Reconciled Cost Of Revenue,1051000.0,1301000.0,1331000.0,1300000.0,1465000.0
EBITDA,-25906000.0,-12354000.0,-19604000.0,-20576000.0,32899000.0
EBIT,-25984000.0,-12432000.0,-19685000.0,-20659000.0,32808000.0
Net Interest Income,-10615000.0,-9994000.0,-9722000.0,-9553000.0,-7019000.0
Interest Expense,11228000.0,10994000.0,11204000.0,11385000.0,8949000.0
Interest Income,613000.0,1000000.0,1482000.0,1832000.0,1930000.0
Normalized Income,-37252000.0,-23462000.0,-30780000.0,-32072000.0,-20784469.424536
Net Income From Continuing And Discontinued Operation,-37252000.0,-23462000.0,-30780000.0,-32072000.0,23792000.0
Total Expenses,62316000.0,63271000.0,61823000.0,65066000.0,70906000.0
Total Operating Income As Reported,-24387000.0,-33256000.0,-31281000.0,-26283000.0,-28120000.0
Diluted Average Shares,8620000.0,8470000.0,8392066.0,8334000.0,10295000.0
Basic Average Shares,8620000.0,8470000.0,8392066.0,8334000.0,8069000.0
Diluted EPS,-4.32,-2.77,-3.6,-3.9,-2.97
Basic EPS,-4.32,-2.77,-3.6,-3.9,2.26
Diluted NI Availto Com Stockholders,-37252000.0,-23462000.0,11404000.0,-32072000.0,-30599000.0
Average Dilution Earnings,,,,,-48850000.0
Net Income Common Stockholders,-37252000.0,-23462000.0,-30780000.0,-32072000.0,18251000.0
Otherunder Preferred Stock Dividend,,,,,5541000.0
Net Income,-37252000.0,-23462000.0,-30780000.0,-32072000.0,23792000.0
Net Income Including Noncontrolling Interests,-37252000.0,-23462000.0,-30780000.0,-32072000.0,23792000.0
Net Income Continuous Operations,-37252000.0,-23462000.0,-30780000.0,-32072000.0,23792000.0
Tax Provision,40000.0,36000.0,-109000.0,28000.0,67000.0
Pretax Income,-37212000.0,-23426000.0,-30889000.0,-32044000.0,23859000.0
Other Income Expense,-2210000.0,19824000.0,10114000.0,3792000.0,58998000.0
Other Non Operating Income Expenses,-2210000.0,19824000.0,10114000.0,3792000.0,14296000.0
Special Income Charges,0.0,,0.0,0.0,44702000.0
Other Special Charges,,,0.0,,-44702000.0
Net Non Operating Interest Income Expense,-10615000.0,-9994000.0,-9722000.0,-9553000.0,-7019000.0
Interest Expense Non Operating,11228000.0,10994000.0,11204000.0,11385000.0,8949000.0
Interest Income Non Operating,613000.0,1000000.0,1482000.0,1832000.0,1930000.0
Operating Income,-24387000.0,-33256000.0,-31281000.0,-26283000.0,-28120000.0
Operating Expense,61265000.0,61970000.0,60492000.0,63766000.0,69441000.0
Research And Development,32788000.0,34618000.0,33302000.0,36134000.0,38371000.0
Selling General And Administration,28477000.0,27352000.0,27190000.0,27632000.0,31070000.0
General And Administrative Expense,28477000.0,27352000.0,27190000.0,27632000.0,31070000.0
Other Gand A,12102000.0,10096000.0,11349000.0,10452000.0,12483000.0
Salaries And Wages,16375000.0,17256000.0,15841000.0,17180000.0,18587000.0
Gross Profit,36878000.0,28714000.0,29211000.0,37483000.0,41321000.0
Cost Of Revenue,1051000.0,1301000.0,1331000.0,1300000.0,1465000.0
Total Revenue,37929000.0,30015000.0,30542000.0,38783000.0,42786000.0
Operating Revenue,37929000.0,30015000.0,30542000.0,38783000.0,42786000.0
