,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-19512261.580381,-65920000.0,-6000000.0,46301914.580265,-68079120.879121,
Tax Rate For Calcs,0.209809,0.32,0.24,0.21944,0.193407,
Normalized EBITDA,1294000000.0,1305000000.0,1235000000.0,1060000000.0,1280000000.0,
Total Unusual Items,-93000000.0,-206000000.0,-25000000.0,211000000.0,-352000000.0,
Total Unusual Items Excluding Goodwill,-93000000.0,-206000000.0,-25000000.0,211000000.0,-352000000.0,
Net Income From Continuing Operation Net Minority Interest,580000000.0,485000000.0,585000000.0,558000000.0,344000000.0,
Reconciled Depreciation,372000000.0,384000000.0,383000000.0,426000000.0,417000000.0,
Reconciled Cost Of Revenue,2007000000.0,1906000000.0,1786000000.0,2088000000.0,1913000000.0,
EBITDA,1201000000.0,1099000000.0,1210000000.0,1271000000.0,928000000.0,
EBIT,829000000.0,715000000.0,827000000.0,845000000.0,511000000.0,
Net Interest Income,-95000000.0,-41000000.0,-8000000.0,-18000000.0,-32000000.0,
Interest Expense,95000000.0,86000000.0,52000000.0,166000000.0,56000000.0,
Interest Income,0.0,45000000.0,44000000.0,148000000.0,24000000.0,
Normalized Income,653487738.419619,625080000.0,604000000.0,393301914.580265,627920879.120879,
Net Income From Continuing And Discontinued Operation,586000000.0,485000000.0,585000000.0,996000000.0,329000000.0,
Total Expenses,3645000000.0,3573000000.0,3393000000.0,3829000000.0,3584000000.0,
Diluted Average Shares,564700000.0,565400000.0,571100000.0,573900000.0,574800000.0,
Basic Average Shares,562100000.0,563000000.0,568500000.0,570200000.0,571900000.0,
Diluted EPS,1.04,0.86,1.02,1.73,0.57,
Basic EPS,1.04,0.86,1.03,1.746756,0.58,
Diluted NI Availto Com Stockholders,586000000.0,485000000.0,585000000.0,996000000.0,329000000.0,
Net Income Common Stockholders,586000000.0,485000000.0,585000000.0,996000000.0,329000000.0,
Net Income,586000000.0,485000000.0,585000000.0,996000000.0,329000000.0,
Minority Interests,0.0,55000000.0,-8000000.0,28000000.0,-23000000.0,
Net Income Including Noncontrolling Interests,586000000.0,430000000.0,593000000.0,968000000.0,352000000.0,
Net Income Discontinuous Operations,6000000.0,0.0,0.0,438000000.0,-15000000.0,
Net Income Continuous Operations,580000000.0,430000000.0,593000000.0,530000000.0,367000000.0,
Tax Provision,154000000.0,199000000.0,182000000.0,149000000.0,88000000.0,
Pretax Income,734000000.0,629000000.0,775000000.0,679000000.0,455000000.0,
Other Income Expense,-79000000.0,-189000000.0,1000000.0,-93000000.0,-309000000.0,
Other Non Operating Income Expenses,14000000.0,17000000.0,26000000.0,-304000000.0,43000000.0,
Special Income Charges,-62000000.0,-165000000.0,-24000000.0,256000000.0,-343000000.0,
Gain On Sale Of Business,0.0,0.0,,318000000.0,-279000000.0,-39000000.0
Restructuring And Mergern Acquisition,62000000.0,165000000.0,24000000.0,62000000.0,64000000.0,
Earnings From Equity Interest,0.0,0.0,,0.0,0.0,79000000.0
Gain On Sale Of Security,-31000000.0,-41000000.0,-1000000.0,-45000000.0,-9000000.0,
Net Non Operating Interest Income Expense,-95000000.0,-41000000.0,-8000000.0,-18000000.0,-32000000.0,
Interest Expense Non Operating,95000000.0,86000000.0,52000000.0,166000000.0,56000000.0,
Interest Income Non Operating,0.0,45000000.0,44000000.0,148000000.0,24000000.0,
Operating Income,908000000.0,859000000.0,782000000.0,790000000.0,796000000.0,
Operating Expense,1485000000.0,1512000000.0,1453000000.0,1581000000.0,1518000000.0,
Depreciation Amortization Depletion Income Statement,219000000.0,229000000.0,229000000.0,266000000.0,264000000.0,
Depreciation And Amortization In Income Statement,219000000.0,229000000.0,229000000.0,266000000.0,264000000.0,
Amortization,219000000.0,229000000.0,229000000.0,266000000.0,264000000.0,
Amortization Of Intangibles Income Statement,219000000.0,229000000.0,229000000.0,266000000.0,264000000.0,
Selling General And Administration,1266000000.0,1283000000.0,1224000000.0,1315000000.0,1254000000.0,
General And Administrative Expense,,1283000000.0,,,,1296000000.0
Other Gand A,,1283000000.0,,,,1296000000.0
Gross Profit,2393000000.0,2371000000.0,2235000000.0,2371000000.0,2314000000.0,
Cost Of Revenue,2160000000.0,2061000000.0,1940000000.0,2248000000.0,2066000000.0,
Total Revenue,4553000000.0,4432000000.0,4175000000.0,4619000000.0,4380000000.0,
Operating Revenue,4553000000.0,4432000000.0,4175000000.0,4619000000.0,4380000000.0,
