,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-3288600000.0,-271346517.626827,-4482291300.0,-7374600000.0,5220646942.860002,,
Tax Rate For Calcs,0.3,0.372217,0.3,0.3,0.154498,,
Normalized EBITDA,87444000000.0,92943000000.0,106063569000.0,97143000000.0,166517000000.0,,
Total Unusual Items,-10962000000.0,-729000000.0,-14940971000.0,-24582000000.0,33791000000.0,,
Total Unusual Items Excluding Goodwill,-10962000000.0,-729000000.0,-14940971000.0,-24582000000.0,33791000000.0,,
Net Income From Continuing Operation Net Minority Interest,22282000000.0,18703000000.0,4074025000.0,6427000000.0,12401000000.0,,
Reconciled Depreciation,45071000000.0,46235000000.0,44717361000.0,41979000000.0,77432000000.0,,
Reconciled Cost Of Revenue,88078000000.0,87520000000.0,92637822000.0,84736000000.0,153805000000.0,,
EBITDA,76482000000.0,92214000000.0,91122598000.0,72561000000.0,200308000000.0,,
EBIT,31411000000.0,45979000000.0,46405237000.0,30582000000.0,122876000000.0,,
Net Interest Income,-18692000000.0,-12711000000.0,-13583629000.0,-3742000000.0,-20127000000.0,,
Interest Expense,13725000000.0,14578000000.0,35042328000.0,11464000000.0,22946000000.0,,
Interest Income,,1867000000.0,-1532780000.0,7722000000.0,2819000000.0,2083000000.0,
Normalized Income,29955400000.0,19160653482.373173,14532704700.0,23634400000.0,-16169353057.139997,,
Net Income From Continuing And Discontinued Operation,22282000000.0,18703000000.0,4074025000.0,6427000000.0,12401000000.0,,
Total Expenses,185009000000.0,187224000000.0,196839963000.0,174079000000.0,319526000000.0,,
Total Operating Income As Reported,,44814000000.0,46391000000.0,,,40758000000.0,41807525000.0
Diluted Average Shares,3030000000.0,3037020769.0,3060000000.0,3075000000.0,3082600000.0,,
Basic Average Shares,3030000000.0,3037020769.0,3060000000.0,3075000000.0,3082600000.0,,
Diluted EPS,7.4,6.158338,3.0,2.0,4.022903,,
Basic EPS,7.4,6.158338,3.0,2.0,4.022903,,
Diluted NI Availto Com Stockholders,22282000000.0,18703000000.0,4074025000.0,6427000000.0,12401000000.0,,
Net Income Common Stockholders,22282000000.0,18703000000.0,4074025000.0,6427000000.0,12401000000.0,,
Net Income,22282000000.0,18703000000.0,4074025000.0,6427000000.0,12401000000.0,,
Minority Interests,-1340000000.0,-1010000000.0,-1482441000.0,-1424000000.0,-1783000000.0,,
Net Income Including Noncontrolling Interests,1699000000.0,19713000000.0,5557466000.0,7849000000.0,81766000000.0,,
Net Income Discontinuous Operations,,,,,,,0.0
Net Income Continuous Operations,1699000000.0,19713000000.0,5557466000.0,7849000000.0,81766000000.0,,
Earnings From Equity Interest Net Of Tax,39000000.0,27000000.0,-807000000.0,-1647000000.0,-2725000000.0,,
Tax Provision,16026000000.0,11688000000.0,10177443000.0,9622000000.0,15439000000.0,,
Pretax Income,17686000000.0,31401000000.0,11362909000.0,19118000000.0,99930000000.0,,
Other Income Expense,-12398000000.0,-702000000.0,-15154083000.0,-26519000000.0,30761000000.0,,
Other Non Operating Income Expenses,-1436000000.0,-1531000000.0,-2332000000.0,-1937000000.0,-3030000000.0,,
Special Income Charges,,,,,,,-3731614000.0
Write Off,,,,,,,3946169000.0
Restructuring And Mergern Acquisition,,,,,,,-214555000.0
Earnings From Equity Interest,,27000000.0,,,,-1581000000.0,-1640338000.0
Gain On Sale Of Security,-10962000000.0,-729000000.0,-9579680000.0,-24582000000.0,33791000000.0,,
Net Non Operating Interest Income Expense,-18692000000.0,-12711000000.0,-13583629000.0,-3742000000.0,-20127000000.0,,
Total Other Finance Cost,4967000000.0,-450000000.0,4922000000.0,,,756000000.0,2723235000.0
Interest Expense Non Operating,13725000000.0,14578000000.0,35042328000.0,11464000000.0,22946000000.0,,
Interest Income Non Operating,,1867000000.0,-1532780000.0,7722000000.0,2819000000.0,2083000000.0,
Operating Income,48776000000.0,44814000000.0,40100621000.0,49379000000.0,89296000000.0,,
Operating Expense,96931000000.0,99704000000.0,104202141000.0,89343000000.0,165721000000.0,,
Other Operating Expenses,,1531000000.0,,,,1279000000.0,1190797000.0
Depreciation Amortization Depletion Income Statement,45071000000.0,46235000000.0,44717361000.0,41979000000.0,77432000000.0,,
Depreciation And Amortization In Income Statement,45071000000.0,46235000000.0,44717361000.0,41979000000.0,77432000000.0,,
Selling General And Administration,51860000000.0,51938000000.0,50861841000.0,47364000000.0,88289000000.0,,
Gross Profit,145707000000.0,144518000000.0,144302762000.0,138722000000.0,255017000000.0,,
Cost Of Revenue,88078000000.0,87520000000.0,92637822000.0,84736000000.0,153805000000.0,,
Total Revenue,233785000000.0,232038000000.0,236940584000.0,223458000000.0,408822000000.0,,
Operating Revenue,231451000000.0,232038000000.0,244762584000.0,220417000000.0,404041000000.0,,
