,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.209611,0.315,0.264263,
Normalized EBITDA,-1785000.0,-2501000.0,1860000.0,1597000.0,2060000.0,
Total Unusual Items,,,0.0,0.0,,0.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,,0.0
Net Income From Continuing Operation Net Minority Interest,-1037000.0,-2572000.0,1546000.0,1215000.0,1612000.0,
Reconciled Depreciation,158000.0,145000.0,134000.0,102000.0,78000.0,
Reconciled Cost Of Revenue,4412000.0,3990000.0,5960000.0,3599000.0,3816000.0,
EBITDA,-1785000.0,-2501000.0,1860000.0,1597000.0,2060000.0,
EBIT,-1943000.0,-2646000.0,1726000.0,1495000.0,1982000.0,
Net Interest Income,183000.0,184000.0,230000.0,279000.0,209000.0,
Interest Income,183000.0,184000.0,230000.0,279000.0,209000.0,
Normalized Income,-1037000.0,-2572000.0,1546000.0,1215000.0,1612000.0,
Net Income From Continuing And Discontinued Operation,-1037000.0,-2572000.0,1546000.0,1215000.0,1612000.0,
Total Expenses,9258000.0,10990000.0,11340000.0,7344000.0,7257000.0,
Total Operating Income As Reported,-1943000.0,-2646000.0,1726000.0,1495000.0,1982000.0,
Diluted Average Shares,16320036.0,16341867.0,16440844.0,16345749.0,16333481.0,
Basic Average Shares,16320036.0,16341867.0,16334502.0,16321131.0,16298459.0,
Diluted EPS,-0.06,-0.16,0.09,0.07,0.1,
Basic EPS,-0.06,-0.16,0.09,0.07,0.1,
Diluted NI Availto Com Stockholders,-1037000.0,-2572000.0,1546000.0,1215000.0,1612000.0,
Net Income Common Stockholders,-1037000.0,-2572000.0,1546000.0,1215000.0,1612000.0,
Net Income,-1037000.0,-2572000.0,1546000.0,1215000.0,1612000.0,
Net Income Including Noncontrolling Interests,-1037000.0,-2572000.0,1546000.0,1215000.0,1612000.0,
Net Income Continuous Operations,-1037000.0,-2572000.0,1546000.0,1215000.0,1612000.0,
Tax Provision,-723000.0,110000.0,410000.0,559000.0,579000.0,
Pretax Income,-1760000.0,-2462000.0,1956000.0,1774000.0,2191000.0,
Other Income Expense,,,,,,0.0
Special Income Charges,,,0.0,0.0,,0.0
Gain On Sale Of Ppe,,,0.0,0.0,,0.0
Net Non Operating Interest Income Expense,183000.0,184000.0,230000.0,279000.0,209000.0,
Interest Income Non Operating,183000.0,184000.0,230000.0,279000.0,209000.0,
Operating Income,-1943000.0,-2646000.0,1726000.0,1495000.0,1982000.0,
Operating Expense,4846000.0,7000000.0,5380000.0,3745000.0,3441000.0,
Research And Development,1471000.0,2606000.0,1561000.0,863000.0,866000.0,
Selling General And Administration,3375000.0,4394000.0,3819000.0,2882000.0,2575000.0,
Selling And Marketing Expense,1389000.0,2186000.0,1403000.0,1309000.0,996000.0,
General And Administrative Expense,1986000.0,2208000.0,2416000.0,1573000.0,1579000.0,
Other Gand A,1986000.0,2208000.0,2416000.0,1573000.0,1579000.0,
Gross Profit,2903000.0,4354000.0,7106000.0,5240000.0,5423000.0,
Cost Of Revenue,4412000.0,3990000.0,5960000.0,3599000.0,3816000.0,
Total Revenue,7315000.0,8344000.0,13066000.0,8839000.0,9239000.0,
Operating Revenue,7315000.0,8344000.0,13066000.0,8839000.0,9239000.0,
