,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.191,0.193,0.191,0.187616,0.189061
Net Income From Continuing Operation Net Minority Interest,8754000.0,7987000.0,8188000.0,8292000.0,8021000.0
Reconciled Depreciation,848000.0,749000.0,731000.0,718000.0,683000.0
Net Interest Income,22429000.0,21765000.0,21341000.0,21245000.0,20680000.0
Interest Expense,12444000.0,11894000.0,11655000.0,10747000.0,9599000.0
Interest Income,34873000.0,33659000.0,32996000.0,31992000.0,30279000.0
Normalized Income,8754000.0,7987000.0,8188000.0,8292000.0,8021000.0
Net Income From Continuing And Discontinued Operation,8754000.0,7987000.0,8188000.0,8292000.0,8021000.0
Diluted Average Shares,6867474.0,6914140.0,7066709.0,7145870.0,7180084.0
Basic Average Shares,6851223.0,6896030.0,7050048.0,7128988.0,7168413.0
Diluted EPS,1.27,1.16,1.16,1.16,1.12
Basic EPS,1.28,1.16,1.16,1.16,1.12
Diluted NI Availto Com Stockholders,8754000.0,7987000.0,8188000.0,8292000.0,8021000.0
Net Income Common Stockholders,8754000.0,7987000.0,8188000.0,8292000.0,8021000.0
Net Income,8754000.0,7987000.0,8188000.0,8292000.0,8021000.0
Net Income Including Noncontrolling Interests,8754000.0,7987000.0,8188000.0,8292000.0,8021000.0
Net Income Continuous Operations,8754000.0,7987000.0,8188000.0,8292000.0,8021000.0
Tax Provision,2070000.0,1909000.0,1930000.0,1915000.0,1870000.0
Pretax Income,10824000.0,9896000.0,10118000.0,10207000.0,9891000.0
Gain On Sale Of Security,107000.0,-13000.0,-31000.0,131000.0,-113000.0
Selling General And Administration,10017000.0,10011000.0,9887000.0,9580000.0,9792000.0
Selling And Marketing Expense,317000.0,408000.0,337000.0,347000.0,331000.0
General And Administrative Expense,9700000.0,9603000.0,9550000.0,9233000.0,9461000.0
Salaries And Wages,9700000.0,9603000.0,9550000.0,9233000.0,9461000.0
Total Revenue,27582000.0,26576000.0,26333000.0,26224000.0,26068000.0
Operating Revenue,27582000.0,26576000.0,26333000.0,26224000.0,26068000.0
Occupancy And Equipment,1661000.0,1698000.0,1616000.0,1648000.0,1663000.0
Professional Expense And Contract Services Expense,653000.0,729000.0,618000.0,664000.0,616000.0
Other Non Interest Expense,4127000.0,3942000.0,3794000.0,3875000.0,3921000.0
