,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.01634,0.0,0.0,
Normalized EBITDA,-1041299.0,-602608.0,-1165417.0,-539988.0,-1557884.0,
Total Unusual Items,,,,,,-4000.0
Total Unusual Items Excluding Goodwill,,,,,,-4000.0
Net Income From Continuing Operation Net Minority Interest,-1167396.0,-736545.0,-1384497.0,-738959.0,-1666950.0,
Reconciled Depreciation,100459.0,98027.0,175146.0,100415.0,100156.0,
Reconciled Cost Of Revenue,464180.0,279498.0,262360.0,465110.0,262272.0,
EBITDA,-1041299.0,-602608.0,-1165417.0,-539988.0,-1557884.0,
EBIT,-1141758.0,-700635.0,-1340563.0,-640403.0,-1658040.0,
Net Interest Income,-83546.0,-95907.0,-126875.0,-158554.0,-12864.0,
Interest Expense,25638.0,35910.0,66932.0,98556.0,8910.0,
Interest Income,2092.0,3.0,57.0,2.0,46.0,
Normalized Income,-1167396.0,-736545.0,-1384497.0,-738959.0,-1666950.0,
Net Income From Continuing And Discontinued Operation,-1167396.0,-736545.0,-1384497.0,-738959.0,-1666950.0,
Total Expenses,2780757.0,2247797.0,2729894.0,2725209.0,2795372.0,
Total Operating Income As Reported,-1083850.0,-640638.0,-1267616.0,-580405.0,-1654086.0,
Diluted Average Shares,5821133.0,4702421.0,3032240.0,1889694.0,1663042.0,
Basic Average Shares,5821133.0,4702421.0,3032240.0,1889694.0,1663042.0,
Diluted EPS,-0.2,-0.16,-0.53,-0.39,-1.0,
Basic EPS,-0.2,-0.16,-0.53,-0.39,-1.0,
Diluted NI Availto Com Stockholders,-1167396.0,-736545.0,-1384497.0,-738959.0,-1666950.0,
Net Income Common Stockholders,-1167396.0,-736545.0,-1384497.0,-738959.0,-1666950.0,
Net Income,-1167396.0,-736545.0,-1384497.0,-738959.0,-1666950.0,
Net Income Including Noncontrolling Interests,-1167396.0,-736545.0,-1384497.0,-738959.0,-1666950.0,
Net Income Continuous Operations,-1167396.0,-736545.0,-1384497.0,-738959.0,-1666950.0,
Tax Provision,0.0,0.0,-22998.0,0.0,0.0,
Pretax Income,-1167396.0,-736545.0,-1407495.0,-738959.0,-1666950.0,
Other Income Expense,,,,,,127497.0
Other Non Operating Income Expenses,,,,,,131497.0
Gain On Sale Of Security,,,,,,-24000.0
Net Non Operating Interest Income Expense,-83546.0,-95907.0,-126875.0,-158554.0,-12864.0,
Total Other Finance Cost,60000.0,60000.0,60000.0,60000.0,4000.0,
Interest Expense Non Operating,25638.0,35910.0,66932.0,98556.0,8910.0,
Interest Income Non Operating,2092.0,3.0,57.0,2.0,46.0,
Operating Income,-1083850.0,-640638.0,-1267616.0,-580405.0,-1654086.0,
Operating Expense,2316577.0,1968299.0,2467534.0,2260099.0,2533100.0,
Research And Development,636027.0,595775.0,660151.0,652174.0,591234.0,
Selling General And Administration,1680550.0,1372524.0,1807383.0,1607925.0,1941866.0,
Gross Profit,1232727.0,1327661.0,1199918.0,1679694.0,879014.0,
Cost Of Revenue,464180.0,279498.0,262360.0,465110.0,262272.0,
Total Revenue,1696907.0,1607159.0,1462278.0,2144804.0,1141286.0,
Operating Revenue,1696907.0,1607159.0,1462278.0,2144804.0,1141286.0,
