,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,628500.0,-1093070.0
Tax Rate For Calcs,0.0,0.0,0.0,0.25,0.19
Normalized EBITDA,1885000.0,-1259000.0,748000.0,2053000.0,2360000.0
Total Unusual Items,-14424000.0,-1107000.0,-23299000.0,2514000.0,-5753000.0
Total Unusual Items Excluding Goodwill,-14424000.0,-1107000.0,-23299000.0,2514000.0,-5753000.0
Net Income From Continuing Operation Net Minority Interest,-15935000.0,-6278000.0,-29579000.0,-3155000.0,-8892000.0
Reconciled Depreciation,2327000.0,2468000.0,5049000.0,5065000.0,722000.0
Reconciled Cost Of Revenue,10439000.0,9158000.0,13877000.0,14979000.0,11645000.0
EBITDA,-12539000.0,-2366000.0,-22551000.0,4567000.0,-3393000.0
EBIT,-14866000.0,-4834000.0,-27600000.0,-498000.0,-4115000.0
Net Interest Income,-1069000.0,-1444000.0,-1979000.0,-2317000.0,-2490000.0
Interest Expense,1069000.0,1444000.0,1979000.0,2317000.0,2456000.0
Normalized Income,-1511000.0,-5171000.0,-6280000.0,-5040500.0,-4232070.0
Net Income From Continuing And Discontinued Operation,-15935000.0,-6278000.0,-29579000.0,-3155000.0,-8892000.0
Total Expenses,13071000.0,11064000.0,18433000.0,20274000.0,16236000.0
Total Operating Income As Reported,-1473000.0,-4286000.0,-5082000.0,-4200000.0,-678000.0
Diluted Average Shares,,61718600.0,,31550000.0,
Basic Average Shares,,61718600.0,,31550000.0,
Diluted EPS,,-0.1,,-0.1,
Basic EPS,,-0.1,,-0.1,
Diluted NI Availto Com Stockholders,-15935000.0,-6278000.0,-29579000.0,-3155000.0,-8892000.0
Net Income Common Stockholders,-15935000.0,-6278000.0,-29579000.0,-3155000.0,-8892000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,-15935000.0,-6278000.0,-29579000.0,-3155000.0,-8892000.0
Net Income Including Noncontrolling Interests,-15935000.0,-6278000.0,-29579000.0,-3155000.0,-8892000.0
Net Income Continuous Operations,-15935000.0,-6278000.0,-29579000.0,-3155000.0,-8892000.0
Tax Provision,0.0,0.0,0.0,340000.0,2321000.0
Pretax Income,-15935000.0,-6278000.0,-29579000.0,-2815000.0,-6571000.0
Other Non Operating Income Expenses,77000.0,178000.0,223000.0,230000.0,271000.0
Special Income Charges,-13582000.0,-1017000.0,-23299000.0,2911000.0,-5789000.0
Other Special Charges,3626000.0,,504000.0,-3472000.0,
Impairment Of Capital Assets,9002000.0,726000.0,,,
Restructuring And Mergern Acquisition,954000.0,291000.0,557000.0,561000.0,2044000.0
Net Non Operating Interest Income Expense,-1069000.0,-1444000.0,-1979000.0,-2317000.0,-2490000.0
Interest Expense Non Operating,1069000.0,1444000.0,1979000.0,2317000.0,2456000.0
Operating Income,-1269000.0,-3606000.0,-4625000.0,-3434000.0,1372000.0
Operating Expense,2632000.0,1906000.0,4556000.0,5295000.0,4591000.0
Other Operating Expenses,-7110000.0,2871000.0,2657000.0,3152000.0,-8574000.0
Depreciation And Amortization In Income Statement,74000.0,216000.0,216000.0,232000.0,294000.0
Depreciation Income Statement,74000.0,216000.0,216000.0,232000.0,294000.0
Gross Profit,1363000.0,-1700000.0,-69000.0,1861000.0,5963000.0
Cost Of Revenue,10439000.0,9158000.0,13877000.0,14979000.0,11645000.0
Total Revenue,11802000.0,7458000.0,13808000.0,16840000.0,17608000.0
Operating Revenue,11802000.0,7458000.0,13808000.0,16840000.0,17608000.0
