,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-5134000.0,-4760000.0,-4039000.0,-4414000.0,-3271000.0,,
Total Unusual Items,,,,,,,-30000.0
Total Unusual Items Excluding Goodwill,,,,,,,-30000.0
Net Income From Continuing Operation Net Minority Interest,-5028000.0,-5011000.0,-4081000.0,-4419000.0,-3413000.0,,
Reconciled Depreciation,263000.0,421000.0,242000.0,235000.0,229000.0,,
Reconciled Cost Of Revenue,170000.0,106000.0,73000.0,91000.0,124000.0,,
EBITDA,-5134000.0,-4760000.0,-4039000.0,-4414000.0,-3271000.0,,
EBIT,-5397000.0,-5181000.0,-4281000.0,-4649000.0,-3500000.0,,
Normalized Income,-5028000.0,-5011000.0,-4081000.0,-4419000.0,-3413000.0,,
Net Income From Continuing And Discontinued Operation,-5028000.0,-5011000.0,-4081000.0,-4419000.0,-3413000.0,,
Total Expenses,5713000.0,5562000.0,4884000.0,5422000.0,3968000.0,,
Total Operating Income As Reported,-5397000.0,-5181000.0,-4281000.0,-4649000.0,-3500000.0,,
Diluted Average Shares,15013072.0,14950734.0,,13627793.0,6509881.0,2513587.0,
Basic Average Shares,15013072.0,14950734.0,,13627793.0,6509881.0,2513587.0,
Diluted EPS,-0.33,-0.34,,-0.34,-1.83,-1.61,
Basic EPS,-0.33,-0.34,,-0.34,-1.83,-1.61,
Diluted NI Availto Com Stockholders,-5028000.0,-5011000.0,-4081000.0,-4568000.0,-11914000.0,,
Net Income Common Stockholders,-5028000.0,-5011000.0,-4081000.0,-4568000.0,-11914000.0,,
Otherunder Preferred Stock Dividend,0.0,,0.0,149000.0,8501000.0,,0.0
Net Income,-5028000.0,-5011000.0,-4081000.0,-4419000.0,-3413000.0,,
Net Income Including Noncontrolling Interests,-5028000.0,-5011000.0,-4081000.0,-4419000.0,-3413000.0,,
Net Income Continuous Operations,-5028000.0,-5011000.0,-4081000.0,-4419000.0,-3413000.0,,
Pretax Income,-5028000.0,-5011000.0,-4081000.0,-4419000.0,-3413000.0,,
Other Income Expense,369000.0,170000.0,200000.0,230000.0,87000.0,,
Other Non Operating Income Expenses,369000.0,170000.0,200000.0,230000.0,87000.0,,
Special Income Charges,,,,,,,-30000.0
Operating Income,-5397000.0,-5181000.0,-4281000.0,-4649000.0,-3500000.0,,
Operating Expense,5543000.0,5456000.0,4811000.0,5331000.0,3844000.0,,
Research And Development,2954000.0,2515000.0,1989000.0,2206000.0,1722000.0,,
Selling General And Administration,2589000.0,2941000.0,2822000.0,3125000.0,2122000.0,,
Selling And Marketing Expense,,,,,,,203000.0
General And Administrative Expense,2589000.0,2941000.0,2822000.0,3125000.0,2122000.0,,
Other Gand A,2589000.0,2941000.0,2822000.0,3125000.0,2122000.0,,
Gross Profit,146000.0,275000.0,530000.0,682000.0,344000.0,,
Cost Of Revenue,170000.0,106000.0,73000.0,91000.0,124000.0,,
Total Revenue,316000.0,381000.0,603000.0,773000.0,468000.0,,
Operating Revenue,316000.0,381000.0,603000.0,773000.0,468000.0,,
