,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,6766444.0,-3774266.0,-2903529.0,2229078.0,-5329818.0,
Total Unusual Items,10326.0,-3261.0,-91041.0,-12417000.0,1171850.0,
Total Unusual Items Excluding Goodwill,10326.0,-3261.0,-91041.0,-12417000.0,1171850.0,
Net Income From Continuing Operation Net Minority Interest,-4420330.0,-15488982.0,-14621588.0,-19897050.0,-16153075.0,
Reconciled Depreciation,4202042.0,4181191.0,4158750.0,4583447.0,4559899.0,
Reconciled Cost Of Revenue,1847014.0,1708961.0,974432.0,1630749.0,1814053.0,
EBITDA,6776770.0,-3777527.0,-2994570.0,-10187922.0,-4157968.0,
EBIT,2574728.0,-7958718.0,-7153320.0,-14771369.0,-8717867.0,
Net Interest Income,-6995058.0,-7530264.0,-7476856.0,-5132297.0,-7446485.0,
Interest Expense,6995058.0,7530264.0,7476856.0,5132297.0,7446485.0,
Normalized Income,-4430656.0,-15485721.0,-14530547.0,-7480050.0,-17324925.0,
Net Income From Continuing And Discontinued Operation,-4420330.0,-15488982.0,-14621588.0,-19897050.0,-16153075.0,
Total Expenses,14653110.0,13089348.0,11283546.0,12608644.0,18783342.0,
Total Operating Income As Reported,-7151484.0,-8389679.0,-7092231.0,-15316510.0,-10038513.0,
Diluted Average Shares,6551352.0,6527988.0,6486044.0,,5672602.0,5660385.0
Basic Average Shares,6551352.0,6527988.0,6486044.0,,5672602.0,5660385.0
Diluted EPS,-0.72,-2.41,-2.3,,-2.89,-2.39
Basic EPS,-0.72,-2.41,-2.3,,-2.89,-2.39
Diluted NI Availto Com Stockholders,-4686330.0,-15754982.0,-14887588.0,-20163050.0,-16419075.0,
Net Income Common Stockholders,-4686330.0,-15754982.0,-14887588.0,-20163050.0,-16419075.0,
Preferred Stock Dividends,266000.0,266000.0,266000.0,266000.0,266000.0,
Net Income,-4420330.0,-15488982.0,-14621588.0,-19897050.0,-16153075.0,
Minority Interests,0.0,0.0,8588.0,6616.0,11277.0,
Net Income Including Noncontrolling Interests,-4420330.0,-15488982.0,-14630176.0,-19903666.0,-16164352.0,
Net Income Continuous Operations,-4420330.0,-15488982.0,-14630176.0,-19903666.0,-16164352.0,
Pretax Income,-4420330.0,-15488982.0,-14630176.0,-19903666.0,-16164352.0,
Other Income Expense,9726212.0,430961.0,-61089.0,-8299859.0,1320646.0,
Other Non Operating Income Expenses,9763126.0,500000.0,,4117141.0,148796.0,
Special Income Charges,-5674.0,-2261.0,-140041.0,-8845000.0,0.0,
Gain On Sale Of Ppe,-5674.0,1502.0,-140041.0,,0.0,0.0
Other Special Charges,,3763.0,,,,
Impairment Of Capital Assets,0.0,0.0,0.0,,0.0,0.0
Earnings From Equity Interest,-47240.0,-65778.0,29952.0,,0.0,0.0
Gain On Sale Of Security,16000.0,-1000.0,49000.0,-3572000.0,1171850.0,
Net Non Operating Interest Income Expense,-6995058.0,-7530264.0,-7476856.0,-5132297.0,-7446485.0,
Interest Expense Non Operating,6995058.0,7530264.0,7476856.0,5132297.0,7446485.0,
Operating Income,-7151484.0,-8389679.0,-7092231.0,-6471510.0,-10038513.0,
Operating Expense,12806096.0,11380387.0,10309114.0,10977895.0,16969289.0,
Other Operating Expenses,8604054.0,7199196.0,6150364.0,6394448.0,12409390.0,
Depreciation Amortization Depletion Income Statement,4202042.0,4181191.0,4158750.0,4583447.0,4559899.0,
Depreciation And Amortization In Income Statement,4202042.0,4181191.0,4158750.0,4583447.0,4559899.0,
Depreciation Income Statement,4202042.0,4181191.0,4158750.0,4583447.0,4559899.0,
Gross Profit,5654612.0,2990708.0,3216883.0,4506385.0,6930776.0,
Cost Of Revenue,1847014.0,1708961.0,974432.0,1630749.0,1814053.0,
Total Revenue,7501626.0,4699669.0,4191315.0,6137134.0,8744829.0,
Operating Revenue,7501626.0,4699669.0,4191315.0,6137134.0,8744829.0,
