,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-212182.741117,-21000.0,58791.946309,-315000.0,8577541.245343,,
Tax Rate For Calcs,0.010152,0.21,0.008054,0.21,0.059074,,
Normalized EBITDA,118100000.0,54700000.0,150800000.0,108500000.0,119500000.0,,
Total Unusual Items,-20900000.0,-100000.0,7300000.0,-1500000.0,145200000.0,,
Total Unusual Items Excluding Goodwill,-20900000.0,-100000.0,7300000.0,-1500000.0,145200000.0,,
Net Income From Continuing Operation Net Minority Interest,19500000.0,-20600000.0,74000000.0,34600000.0,176800000.0,,
Reconciled Depreciation,41000000.0,40700000.0,42400000.0,37300000.0,35700000.0,,
Reconciled Cost Of Revenue,231500000.0,221300000.0,237400000.0,233100000.0,239800000.0,,
EBITDA,97200000.0,54600000.0,158100000.0,107000000.0,264700000.0,,
EBIT,56200000.0,13900000.0,115700000.0,69700000.0,229000000.0,,
Net Interest Income,-36500000.0,-36000000.0,-36600000.0,-37100000.0,-41100000.0,,
Interest Expense,36500000.0,36000000.0,41200000.0,35600000.0,41100000.0,,
Normalized Income,40187817.258883,-20521000.0,66758791.946309,35785000.0,40177541.245343,,
Net Income From Continuing And Discontinued Operation,19500000.0,-20600000.0,74000000.0,34600000.0,176800000.0,,
Total Expenses,383100000.0,376700000.0,389400000.0,379100000.0,394600000.0,,
Rent Expense Supplemental,111800000.0,109200000.0,119600000.0,119300000.0,122200000.0,,
Total Operating Income As Reported,56200000.0,13900000.0,111100000.0,71300000.0,229100000.0,,
Diluted Average Shares,168000000.0,166400000.0,167683536.0,163193756.0,170500000.0,,
Basic Average Shares,167100000.0,166400000.0,158215956.0,162022509.0,161900000.0,,
Diluted EPS,0.1,-0.14,0.440556,0.194664,1.04,,
Basic EPS,0.1,-0.14,0.450802,0.20491,1.08,,
Diluted NI Availto Com Stockholders,17300000.0,-22800000.0,71800000.0,32400000.0,174600000.0,,
Net Income Common Stockholders,17300000.0,-22800000.0,71800000.0,32400000.0,174600000.0,,
Otherunder Preferred Stock Dividend,,,,,,,0.0
Preferred Stock Dividends,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,,
Net Income,19500000.0,-20600000.0,74000000.0,34600000.0,176800000.0,,
Minority Interests,0.0,100000.0,0.0,-200000.0,-200000.0,,
Net Income Including Noncontrolling Interests,19500000.0,-20700000.0,74000000.0,34800000.0,177000000.0,,
Net Income Continuous Operations,19500000.0,-20700000.0,74000000.0,34800000.0,177000000.0,,
Earnings From Equity Interest Net Of Tax,0.0,1900000.0,100000.0,500000.0,200000.0,,
Tax Provision,200000.0,500000.0,600000.0,-200000.0,11100000.0,,
Pretax Income,19700000.0,-22100000.0,74500000.0,34100000.0,187900000.0,,
Other Income Expense,-20900000.0,-100000.0,7300000.0,-1600000.0,146300000.0,,
Other Non Operating Income Expenses,,,0.0,-100000.0,1100000.0,,200000.0
Special Income Charges,-20900000.0,-100000.0,7300000.0,-1500000.0,145200000.0,,
Gain On Sale Of Ppe,-1100000.0,-100000.0,7300000.0,-1500000.0,155200000.0,,
Other Special Charges,,,0.0,,1200000.0,,
Impairment Of Capital Assets,0.0,0.0,,0.0,8800000.0,9100000.0,
Restructuring And Mergern Acquisition,19800000.0,,,,0.0,,
Net Non Operating Interest Income Expense,-36500000.0,-36000000.0,-36600000.0,-37100000.0,-41100000.0,,
Total Other Finance Cost,,,,1500000.0,,,
Interest Expense Non Operating,36500000.0,36000000.0,41200000.0,35600000.0,41100000.0,,
Operating Income,77100000.0,14000000.0,103800000.0,72800000.0,82700000.0,,
Operating Expense,151600000.0,155400000.0,152000000.0,146000000.0,154800000.0,,
Depreciation Amortization Depletion Income Statement,41000000.0,40700000.0,42400000.0,37300000.0,35700000.0,,
Depreciation And Amortization In Income Statement,41000000.0,40700000.0,42400000.0,37300000.0,35700000.0,,
Amortization,17400000.0,17100000.0,18400000.0,18700000.0,17300000.0,,
Amortization Of Intangibles Income Statement,17400000.0,17100000.0,18400000.0,18700000.0,17300000.0,,
Depreciation Income Statement,23600000.0,23600000.0,24000000.0,18600000.0,18400000.0,,
Selling General And Administration,110600000.0,114700000.0,109600000.0,108700000.0,119100000.0,,
Gross Profit,228700000.0,169400000.0,255800000.0,218800000.0,237500000.0,,
Cost Of Revenue,231500000.0,221300000.0,237400000.0,233100000.0,239800000.0,,
Total Revenue,460200000.0,390700000.0,493200000.0,451900000.0,477300000.0,,
Operating Revenue,457600000.0,388400000.0,494000000.0,451500000.0,477200000.0,,
